Time [s],Channel 5
7.064733667,1
7.064921667,0
7.065081833,1
7.065271417,0
7.065429250,1
7.065616667,0
7.065775917,1
7.065962833,0
7.066121833,1
7.066308250,0
7.066467000,1
7.066654250,0
7.066811250,1
7.066997083,0
7.067155083,1
7.067340167,0
7.067497833,1
7.067682667,0
7.067840250,1
7.068024667,0
7.068181667,1
7.068365500,0
7.068522500,1
7.068706250,0
7.068863250,1
7.069045833,0
7.069202000,1
7.069385083,0
7.069541167,1
7.069723500,0
7.069878917,1
7.070062917,0
7.070216750,1
7.070398500,0
7.070553500,1
7.070735000,0
7.070889667,1
7.071071000,0
7.071225417,1
7.071406167,0
7.071560250,1
7.071740833,0
7.071894833,1
7.072075167,0
7.072228583,1
7.072408583,0
7.072562000,1
7.072741833,0
7.072894667,1
7.073073917,0
7.073226750,1
7.073406000,0
7.073558500,1
7.073737167,0
7.073889333,1
7.074067917,0
7.074219917,1
7.074398167,0
7.074549833,1
7.074727750,0
7.074879250,1
7.075057000,0
7.075210083,1
7.075385500,0
7.075536500,1
7.075713667,0
7.075864500,1
7.076041250,0
7.076191833,1
7.076368500,0
7.076518750,1
7.076695333,0
7.076845083,1
7.077021083,0
7.077171000,1
7.077346750,0
7.077496583,1
7.077672000,0
7.077821417,1
7.077997583,0
7.078146083,1
7.078321167,0
7.078469917,1
7.078644750,0
7.078793500,1
7.078968083,0
7.079116583,1
7.079291083,0
7.079439250,1
7.079614750,0
7.079761417,1
7.079935333,0
7.080083167,1
7.080256833,0
7.080404417,1
7.080577833,0
7.080725333,1
7.080898583,0
7.081045667,1
7.081218583,0
7.081365500,1
7.081538333,0
7.081685167,1
7.081857667,0
7.082004167,1
7.082176417,0
7.082322917,1
7.082495083,0
7.082641250,1
7.082814250,0
7.082958917,1
7.083130750,0
7.083276500,1
7.083447917,0
7.083593333,1
7.083765583,0
7.083910250,1
7.084081417,0
7.084226250,1
7.084397083,0
7.084542167,1
7.084712917,0
7.084857750,1
7.085028167,0
7.085172500,1
7.085342750,0
7.085487250,1
7.085657333,0
7.085801667,1
7.085971333,0
7.086115417,1
7.086285250,0
7.086429250,1
7.086598500,0
7.086742167,1
7.086911417,0
7.087055083,1
7.087224083,0
7.087367417,1
7.087536167,0
7.087679167,1
7.087847917,0
7.087991167,1
7.088159667,0
7.088302417,1
7.088470500,0
7.088613500,1
7.088784167,0
7.088924250,1
7.089091833,0
7.089234500,1
7.089401917,0
7.089544500,1
7.089711833,0
7.089854083,1
7.090021000,0
7.090163167,1
7.090330167,0
7.090472250,1
7.090639000,0
7.090781500,1
7.090947250,0
7.091089167,1
7.091255417,0
7.091396917,1
7.091562917,0
7.091704500,1
7.091870500,0
7.092011917,1
7.092177417,0
7.092318583,1
7.092483833,0
7.092625083,1
7.092790333,0
7.092932333,1
7.093096250,0
7.093238833,1
7.093401917,0
7.093542750,1
7.093707583,0
7.093848167,1
7.094012583,0
7.094153083,1
7.094317500,0
7.094457833,1
7.094621833,0
7.094761917,1
7.094925750,0
7.095065833,1
7.095229583,0
7.095369500,1
7.095532917,0
7.095672583,1
7.095835833,0
7.095975667,1
7.096138750,0
7.096278417,1
7.096441083,0
7.096580833,1
7.096743500,0
7.096882833,1
7.097045083,0
7.097184500,1
7.097346333,0
7.097485917,1
7.097647583,0
7.097786833,1
7.097948083,0
7.098087333,1
7.098248750,0
7.098387917,1
7.098549167,0
7.098689333,1
7.098848833,0
7.098987500,1
7.099150333,0
7.099287167,1
7.099447583,0
7.099586000,1
7.099746583,0
7.099885083,1
7.100045167,0
7.100183500,1
7.100343250,0
7.100481667,1
7.100641333,0
7.100779500,1
7.100939000,0
7.101076917,1
7.101236083,0
7.101374167,1
7.101533417,0
7.101671083,1
7.101830167,0
7.101967417,1
7.102126667,0
7.102264000,1
7.102422833,0
7.102560500,1
7.102718417,0
7.102855417,1
7.103014000,0
7.103150917,1
7.103309167,0
7.103446000,1
7.103606167,0
7.103740417,1
7.103898333,0
7.104035083,1
7.104192500,0
7.104328833,1
7.104486083,0
7.104622417,1
7.104779917,0
7.104916000,1
7.105072917,0
7.105208667,1
7.105365667,0
7.105501417,1
7.105659833,0
7.105793750,1
7.105950167,0
7.106085667,1
7.106242083,0
7.106377583,1
7.106533750,0
7.106668833,1
7.106824667,0
7.106959750,1
7.107117583,0
7.107250583,1
7.107406333,0
7.107540667,1
7.107696333,0
7.107830583,1
7.107989583,0
7.108120500,1
7.108275583,0
7.108409667,1
7.108564917,0
7.108698833,1
7.108853917,0
7.108987750,1
7.109142333,0
7.109275833,1
7.109430583,0
7.109563917,1
7.109718667,0
7.109853000,1
7.110008417,0
7.110140833,1
7.110293000,0
7.110426083,1
7.110580000,0
7.110712500,1
7.110866167,0
7.110998667,1
7.111152583,0
7.111288833,1
7.111438333,0
7.111570500,1
7.111723833,0
7.111855917,1
7.112010250,0
7.112141167,1
7.112294000,0
7.112425500,1
7.112578333,0
7.112709917,1
7.112862667,0
7.112993917,1
7.113146167,0
7.113277333,1
7.113429583,0
7.113560750,1
7.113712750,0
7.113843583,1
7.113995333,0
7.114126167,1
7.114277917,0
7.114408583,1
7.114560167,0
7.114690500,1
7.114841917,0
7.114972083,1
7.115123500,0
7.115253583,1
7.115404500,0
7.115534333,1
7.115685083,0
7.115814833,1
7.115965500,0
7.116095000,1
7.116245417,0
7.116374750,1
7.116525000,0
7.116654333,1
7.116804500,0
7.116933833,1
7.117083833,0
7.117212583,1
7.117362583,0
7.117491333,1
7.117640750,0
7.117769417,1
7.117919000,0
7.118047167,1
7.118196167,0
7.118324500,1
7.118473333,0
7.118601583,1
7.118750250,0
7.118878250,1
7.119026833,0
7.119154750,1
7.119303000,0
7.119430833,1
7.119578833,0
7.119706583,1
7.119854583,0
7.119982083,1
7.120129667,0
7.120257083,1
7.120405833,0
7.120531583,1
7.120678750,0
7.120806000,1
7.120952917,0
7.121079750,1
7.121226417,0
7.121353083,1
7.121499833,0
7.121626417,1
7.121773000,0
7.121899333,1
7.122045667,0
7.122173167,1
7.122318000,0
7.122444250,1
7.122590083,0
7.122716083,1
7.122861583,0
7.122987500,1
7.123132917,0
7.123258667,1
7.123403750,0
7.123529167,1
7.123674000,0
7.123799417,1
7.123944083,0
7.124069500,1
7.124214000,0
7.124339083,1
7.124483333,0
7.124608250,1
7.124752500,0
7.124877500,1
7.125021333,0
7.125146000,1
7.125289667,0
7.125414167,1
7.125557750,0
7.125682167,1
7.125825500,0
7.125949583,1
7.126093917,0
7.126216500,1
7.126359500,0
7.126483417,1
7.126628167,0
7.126749750,1
7.126892083,0
7.127015750,1
7.127158000,0
7.127281667,1
7.127425500,0
7.127546917,1
7.127688750,0
7.127811917,1
7.127953667,0
7.128076833,1
7.128218250,0
7.128341167,1
7.128482083,0
7.128604750,1
7.128745833,0
7.128868417,1
7.129012917,0
7.129131500,1
7.129272167,0
7.129394333,1
7.129534833,0
7.129656917,1
7.129797167,0
7.129919083,1
7.130059000,0
7.130180833,1
7.130320667,0
7.130442417,1
7.130582167,0
7.130703500,1
7.130842833,0
7.130963917,1
7.131105250,0
7.131224500,1
7.131363500,0
7.131484417,1
7.131624750,0
7.131743833,1
7.131882583,0
7.132005083,1
7.132141583,0
7.132262167,1
7.132400250,0
7.132520583,1
7.132658667,0
7.132779167,1
7.132916917,0
7.133036667,1
7.133174417,0
7.133294167,1
7.133431833,0
7.133551583,1
7.133688833,0
7.133808250,1
7.133945250,0
7.134064417,1
7.134201500,0
7.134320667,1
7.134457333,0
7.134576333,1
7.134712833,0
7.134831583,1
7.134967917,0
7.135086667,1
7.135223000,0
7.135341250,1
7.135477417,0
7.135595583,1
7.135731500,0
7.135849500,1
7.135985417,0
7.136103083,1
7.136238750,0
7.136357750,1
7.136491667,0
7.136609083,1
7.136745750,0
7.136861667,1
7.136996750,0
7.137113750,1
7.137250583,0
7.137365333,1
7.137500167,0
7.137617000,1
7.137751583,0
7.137868083,1
7.138002417,0
7.138118667,1
7.138253000,0
7.138369250,1
7.138503417,0
7.138619333,1
7.138753083,0
7.138868917,1
7.139002500,0
7.139118250,1
7.139251833,0
7.139367167,1
7.139500667,0
7.139615667,1
7.139748750,0
7.139864083,1
7.139996917,0
7.140111917,1
7.140244750,0
7.140359333,1
7.140492083,0
7.140607917,1
7.140740500,0
7.140853750,1
7.140985917,0
7.141100250,1
7.141232333,0
7.141346333,1
7.141478333,0
7.141592333,1
7.141724000,0
7.141837917,1
7.141969250,0
7.142082917,1
7.142214333,0
7.142327583,1
7.142458917,0
7.142572333,1
7.142703167,0
7.142817583,1
7.142947000,0
7.143060167,1
7.143191250,0
7.143303583,1
7.143434083,0
7.143546750,1
7.143676833,0
7.143790750,1
7.143919417,0
7.144032000,1
7.144161833,0
7.144274500,1
7.144403750,0
7.144515917,1
7.144645167,0
7.144757417,1
7.144889333,0
7.144998500,1
7.145127333,0
7.145239167,1
7.145367833,0
7.145479583,1
7.145608000,0
7.145719667,1
7.145847667,0
7.145959250,1
7.146088583,0
7.146198667,1
7.146326500,0
7.146437833,1
7.146565333,0
7.146676667,1
7.146803917,0
7.146915000,1
7.147042250,0
7.147153083,1
7.147280000,0
7.147391000,1
7.147517667,0
7.147628417,1
7.147757667,0
7.147865417,1
7.147991833,0
7.148102167,1
7.148228250,0
7.148340250,1
7.148465917,0
7.148574833,1
7.148700833,0
7.148810583,1
7.148936167,0
7.149046083,1
7.149171417,0
7.149281417,1
7.149406417,0
7.149518083,1
7.149641167,0
7.149750667,1
7.149876500,0
7.149984917,1
7.150111167,0
7.150218750,1
7.150343333,0
7.150452333,1
7.150576583,0
7.150685583,1
7.150809667,0
7.150918583,1
7.151042500,0
7.151151000,1
7.151274833,0
7.151383333,1
7.151506917,0
7.151615417,1
7.151738667,0
7.151846917,1
7.151970167,0
7.152078250,1
7.152201333,0
7.152309500,1
7.152432250,0
7.152540167,1
7.152662833,0
7.152770667,1
7.152893167,0
7.153000750,1
7.153123083,0
7.153230667,1
7.153352750,0
7.153460167,1
7.153582167,0
7.153690000,1
7.153810917,0
7.153918167,1
7.154039750,0
7.154146750,1
7.154268167,0
7.154374917,1
7.154496083,0
7.154603083,1
7.154724000,0
7.154830833,1
7.154951583,0
7.155058417,1
7.155180583,0
7.155285583,1
7.155405667,0
7.155512333,1
7.155632500,0
7.155738917,1
7.155858750,0
7.155965167,1
7.156084833,0
7.156190917,1
7.156310500,0
7.156416583,1
7.156537750,0
7.156641833,1
7.156763083,0
7.156866917,1
7.156985917,0
7.157091750,1
7.157210750,0
7.157316250,1
7.157435000,0
7.157540333,1
7.157659083,0
7.157764417,1
7.157883083,0
7.157988167,1
7.158106417,0
7.158211333,1
7.158329583,0
7.158434417,1
7.158552583,0
7.158658000,1
7.158775000,0
7.158879500,1
7.158997250,0
7.159103333,1
7.159221500,0
7.159323833,1
7.159441083,0
7.159545250,1
7.159662583,0
7.159766667,1
7.159884083,0
7.159989750,1
7.160105000,0
7.160208750,1
7.160325583,0
7.160429250,1
7.160546167,0
7.160649667,1
7.160767333,0
7.160869833,1
7.160986250,0
7.161089417,1
7.161205750,0
7.161308667,1
7.161425167,0
7.161528083,1
7.161644167,0
7.161746750,1
7.161862833,0
7.161965250,1
7.162081250,0
7.162183667,1
7.162299583,0
7.162401833,1
7.162517667,0
7.162619750,1
7.162735417,0
7.162837417,1
7.162952917,0
7.163054667,1
7.163170167,0
7.163271917,1
7.163387250,0
7.163488833,1
7.163604083,0
7.163705333,1
7.163820417,0
7.163921500,1
7.164036417,0
7.164137667,1
7.164252500,0
7.164353417,1
7.164468167,0
7.164568833,1
7.164683417,0
7.164784083,1
7.164898583,0
7.164999167,1
7.165114417,0
7.165214000,1
7.165328250,0
7.165428583,1
7.165542750,0
7.165642917,1
7.165757000,0
7.165857083,1
7.165970917,0
7.166070833,1
7.166184583,0
7.166284250,1
7.166397917,0
7.166497583,1
7.166611083,0
7.166710667,1
7.166824000,0
7.166923333,1
7.167040500,0
7.167135917,1
7.167249000,0
7.167348167,1
7.167461333,0
7.167560417,1
7.167674750,0
7.167772250,1
7.167886500,0
7.167983917,1
7.168096500,0
7.168195417,1
7.168307917,0
7.168406667,1
7.168519083,0
7.168619083,1
7.168730333,0
7.168828167,1
7.168940333,0
7.169038583,1
7.169150667,0
7.169248667,1
7.169360750,0
7.169458750,1
7.169570500,0
7.169668500,1
7.169781417,0
7.169877917,1
7.169989417,0
7.170088667,1
7.170198667,0
7.170296250,1
7.170407583,0
7.170505000,1
7.170616333,0
7.170713667,1
7.170824833,0
7.170922167,1
7.171033750,0
7.171130333,1
7.171241167,0
7.171338167,1
7.171448917,0
7.171545917,1
7.171656500,0
7.171753417,1
7.171864000,0
7.171960500,1
7.172070917,0
7.172167417,1
7.172277750,0
7.172374167,1
7.172484417,0
7.172580667,1
7.172692833,0
7.172787000,1
7.172897667,0
7.172993083,1
7.173103083,0
7.173199083,1
7.173309000,0
7.173404750,1
7.173514500,0
7.173610167,1
7.173719833,0
7.173815417,1
7.173924917,0
7.174020500,1
7.174130000,0
7.174225333,1
7.174334417,0
7.174429667,1
7.174538750,0
7.174633917,1
7.174743000,0
7.174838083,1
7.174947000,0
7.175042083,1
7.175151167,0
7.175245667,1
7.175355500,0
7.175449083,1
7.175557750,0
7.175652500,1
7.175761083,0
7.175855667,1
7.175964083,0
7.176058417,1
7.176166750,0
7.176261000,1
7.176369583,0
7.176463750,1
7.176572000,0
7.176666083,1
7.176774000,0
7.176867917,1
7.176975833,0
7.177069667,1
7.177177583,0
7.177271333,1
7.177379000,0
7.177472750,1
7.177580333,0
7.177673917,1
7.177781250,0
7.177874833,1
7.177982250,0
7.178075833,1
7.178183083,0
7.178276417,1
7.178385333,0
7.178476917,1
7.178583917,0
7.178677167,1
7.178784083,0
7.178877333,1
7.178984167,0
7.179077250,1
7.179183833,0
7.179276667,1
7.179383333,0
7.179476583,1
7.179582583,0
7.179675500,1
7.179781750,0
7.179874500,1
7.179980500,0
7.180073250,1
7.180179333,0
7.180273417,1
7.180377917,0
7.180470500,1
7.180576250,0
7.180668833,1
7.180774333,0
7.180866833,1
7.180972417,0
7.181064833,1
7.181170250,0
7.181262500,1
7.181367917,0
7.181460083,1
7.181565250,0
7.181657500,1
7.181762583,0
7.181854667,1
7.181959667,0
7.182051667,1
7.182156667,0
7.182248417,1
7.182353167,0
7.182445000,1
7.182549750,0
7.182641417,1
7.182745917,0
7.182837583,1
7.182943250,0
7.183033583,1
7.183137917,0
7.183229500,1
7.183333750,0
7.183426417,1
7.183529250,0
7.183620750,1
7.183724583,0
7.183816083,1
7.183919917,0
7.184011417,1
7.184115333,0
7.184206333,1
7.184309917,0
7.184401083,1
7.184505000,0
7.184595750,1
7.184701000,0
7.184790167,1
7.184893417,0
7.184986000,1
7.185088583,0
7.185178417,1
7.185281417,0
7.185372333,1
7.185475083,0
7.185566083,1
7.185668833,0
7.185759750,1
7.185862500,0
7.185953167,1
7.186055583,0
7.186146250,1
7.186248583,0
7.186339333,1
7.186441583,0
7.186532333,1
7.186634500,0
7.186725167,1
7.186827167,0
7.186917667,1
7.187019583,0
7.187109917,1
7.187211750,0
7.187302083,1
7.187403833,0
7.187496000,1
7.187595917,0
7.187686167,1
7.187787583,0
7.187877667,1
7.187979000,0
7.188069000,1
7.188170333,0
7.188260417,1
7.188362250,0
7.188451833,1
7.188553000,0
7.188642750,1
7.188743667,0
7.188833333,1
7.188934750,0
7.189024083,1
7.189125000,0
7.189214833,1
7.189315750,0
7.189405250,1
7.189505750,0
7.189595167,1
7.189695500,0
7.189785000,1
7.189885583,0
7.189976333,1
7.190075667,0
7.190165000,1
7.190266250,0
7.190354167,1
7.190454167,0
7.190543750,1
7.190643583,0
7.190732750,1
7.190832833,0
7.190921917,1
7.191021833,0
7.191110500,1
7.191210167,0
7.191298917,1
7.191398750,0
7.191487583,1
7.191588333,0
7.191676250,1
7.191775833,0
7.191864250,1
7.191963583,0
7.192052000,1
7.192151833,0
7.192240000,1
7.192339500,0
7.192428000,1
7.192527250,0
7.192615417,1
7.192714417,0
7.192802500,1
7.192901583,0
7.192989750,1
7.193088917,0
7.193177000,1
7.193276083,0
7.193363917,1
7.193462833,0
7.193550333,1
7.193649083,0
7.193736750,1
7.193835667,0
7.193923333,1
7.194022167,0
7.194109833,1
7.194209167,0
7.194295750,1
7.194394167,0
7.194481500,1
7.194580083,0
7.194667583,1
7.194766000,0
7.194853417,1
7.194953667,0
7.195038833,1
7.195137000,0
7.195223917,1
7.195322167,0
7.195409167,1
7.195508083,0
7.195594500,1
7.195694083,0
7.195779167,1
7.195877167,0
7.195963833,1
7.196061667,0
7.196148167,1
7.196246167,0
7.196332833,1
7.196432083,0
7.196517167,1
7.196614833,0
7.196701083,1
7.196798667,0
7.196885000,1
7.196982833,0
7.197068917,1
7.197166583,0
7.197252833,1
7.197353750,0
7.197436250,1
7.197533667,0
7.197619583,1
7.197716750,0
7.197802833,1
7.197900250,0
7.197986083,1
7.198083333,0
7.198169167,1
7.198266167,0
7.198351750,1
7.198448667,0
7.198534333,1
7.198631333,0
7.198717000,1
7.198814000,0
7.198899500,1
7.198996250,0
7.199081583,1
7.199178250,0
7.199263583,1
7.199360250,0
7.199445667,1
7.199542250,0
7.199627667,1
7.199724167,0
7.199811667,1
7.199905583,0
7.199990583,1
7.200086917,0
7.200172000,1
7.200268417,0
7.200353917,1
7.200449750,0
7.200534583,1
7.200630833,0
7.200715417,1
7.200811417,0
7.200896083,1
7.200992000,0
7.201076917,1
7.201172917,0
7.201257583,1
7.201353333,0
7.201437917,1
7.201533583,0
7.201618000,1
7.201714083,0
7.201798167,1
7.201893833,0
7.201978417,1
7.202074000,0
7.202158417,1
7.202253833,0
7.202338000,1
7.202433333,0
7.202517667,1
7.202612917,0
7.202697250,1
7.202792583,0
7.202876833,1
7.202972083,0
7.203056000,1
7.203150917,0
7.203234917,1
7.203329833,0
7.203413917,1
7.203508917,0
7.203592917,1
7.203687667,0
7.203771500,1
7.203866167,0
7.203950000,1
7.204044583,0
7.204128333,1
7.204223500,0
7.204306750,1
7.204401333,0
7.204485083,1
7.204579417,0
7.204663083,1
7.204758417,0
7.204840833,1
7.204935083,0
7.205018750,1
7.205113083,0
7.205196667,1
7.205290750,0
7.205374083,1
7.205468000,0
7.205551333,1
7.205645333,0
7.205728667,1
7.205822583,0
7.205905917,1
7.205999833,0
7.206083083,1
7.206176750,0
7.206259750,1
7.206353500,0
7.206436500,1
7.206530083,0
7.206613250,1
7.206707000,0
7.206789917,1
7.206883333,0
7.206966333,1
7.207063333,0
7.207142667,1
7.207236500,0
7.207318667,1
7.207413333,0
7.207494750,1
7.207588000,0
7.207670833,1
7.207764000,0
7.207846500,1
7.207939583,0
7.208022167,1
7.208115667,0
7.208197667,1
7.208292750,0
7.208373333,1
7.208467500,0
7.208548750,1
7.208642667,0
7.208723833,1
7.208816500,0
7.208898833,1
7.208991667,0
7.209073917,1
7.209166583,0
7.209248750,1
7.209341500,0
7.209423500,1
7.209516000,0
7.209598000,1
7.209690583,0
7.209772583,1
7.209865000,0
7.209947000,1
7.210039500,0
7.210121333,1
7.210215250,0
7.210295417,1
7.210387750,0
7.210469417,1
7.210561583,0
7.210643333,1
7.210735583,0
7.210817167,1
7.210909333,0
7.210991000,1
7.211083000,0
7.211164500,1
7.211256500,0
7.211337917,1
7.211429917,0
7.211511250,1
7.211603167,0
7.211684500,1
7.211776417,0
7.211857583,1
7.211950750,0
7.212030667,1
7.212122333,0
7.212203500,1
7.212295167,0
7.212376250,1
7.212468417,0
7.212548917,1
7.212640583,0
7.212721500,1
7.212813000,0
7.212893917,1
7.212985417,0
7.213066250,1
7.213158833,0
7.213238500,1
7.213330167,0
7.213410750,1
7.213501917,0
7.213582667,1
7.213673917,0
7.213754583,1
7.213846083,0
7.213926333,1
7.214017500,0
7.214098333,1
7.214189167,0
7.214269667,1
7.214360667,0
7.214441083,1
7.214532750,0
7.214612500,1
7.214703500,0
7.214783750,1
7.214874667,0
7.214955000,1
7.215045750,0
7.215126750,1
7.215216833,0
7.215296917,1
7.215387667,0
7.215467667,1
7.215558417,0
7.215638500,1
7.215729167,0
7.215809083,1
7.215899833,0
7.215979667,1
7.216070167,0
7.216151250,1
7.216240583,0
7.216320333,1
7.216410917,0
7.216490583,1
7.216581417,0
7.216660750,1
7.216751167,0
7.216830667,1
7.216921083,0
7.217000500,1
7.217090917,0
7.217170833,1
7.217260667,0
7.217340167,1
7.217431833,0
7.217509667,1
7.217599917,0
7.217679167,1
7.217769250,0
7.217848500,1
7.217938667,0
7.218017833,1
7.218108000,0
7.218187000,1
7.218277083,0
7.218356000,1
7.218446083,0
7.218525000,1
7.218615000,0
7.218693833,1
7.218784000,0
7.218862750,1
7.218952667,0
7.219031417,1
7.219121333,0
7.219199917,1
7.219289833,0
7.219368417,1
7.219458583,0
7.219536833,1
7.219626667,0
7.219705167,1
7.219794917,0
7.219873333,1
7.219965083,0
7.220041333,1
7.220131083,0
7.220209333,1
7.220300417,0
7.220377333,1
7.220467000,0
7.220545250,1
7.220636583,0
7.220713000,1
7.220802333,0
7.220880500,1
7.220969917,0
7.221048000,1
7.221137417,0
7.221215500,1
7.221304917,0
7.221382917,1
7.221472583,0
7.221550167,1
7.221639417,0
7.221717250,1
7.221806500,0
7.221884333,1
7.221973583,0
7.222051417,1
7.222140667,0
7.222218250,1
7.222307417,0
7.222385000,1
7.222474083,0
7.222551667,1
7.222640667,0
7.222718333,1
7.222807333,0
7.222884917,1
7.222973833,0
7.223051333,1
7.223140083,0
7.223217667,1
7.223306417,0
7.223383917,1
7.223472583,0
7.223550167,1
7.223638750,0
7.223716333,1
7.223805333,0
7.223882333,1
7.223970667,0
7.224048250,1
7.224136500,0
7.224213917,1
7.224302333,0
7.224379833,1
7.224471000,0
7.224545500,1
7.224633667,0
7.224711083,1
7.224799083,0
7.224876417,1
7.224964500,0
7.225041667,1
7.225129667,0
7.225207000,1
7.225295000,0
7.225372250,1
7.225460083,0
7.225537417,1
7.225625083,0
7.225702250,1
7.225790083,0
7.225867250,1
7.225955083,0
7.226032167,1
7.226119833,0
7.226197000,1
7.226284583,0
7.226361583,1
7.226449083,0
7.226526083,1
7.226613583,0
7.226690667,1
7.226778083,0
7.226857167,1
7.226942417,0
7.227019500,1
7.227106750,0
7.227183667,1
7.227270833,0
7.227347667,1
7.227434917,0
7.227511750,1
7.227599000,0
7.227676750,1
7.227763000,0
7.227839833,1
7.227926833,0
7.228003583,1
7.228090417,0
7.228167167,1
7.228254083,0
7.228330917,1
7.228417833,0
7.228496333,1
7.228581500,0
7.228658167,1
7.228744917,0
7.228821500,1
7.228908083,0
7.228984750,1
7.229071333,0
7.229147917,1
7.229234833,0
7.229311250,1
7.229397917,0
7.229474333,1
7.229561000,0
7.229637167,1
7.229725917,0
7.229799917,1
7.229886750,0
7.229962917,1
7.230049667,0
7.230127583,1
7.230213833,0
7.230289083,1
7.230375083,0
7.230450917,1
7.230537583,0
7.230613417,1
7.230700000,0
7.230775917,1
7.230862500,0
7.230938500,1
7.231025083,0
7.231100667,1
7.231187250,0
7.231262833,1
7.231349167,0
7.231424833,1
7.231511167,0
7.231586917,1
7.231673333,0
7.231749000,1
7.231835250,0
7.231910917,1
7.231999417,0
7.232072667,1
7.232159750,0
7.232234333,1
7.232320417,0
7.232396000,1
7.232483500,0
7.232557667,1
7.232645583,0
7.232719167,1
7.232805083,0
7.232880583,1
7.232966417,0
7.233041750,1
7.233127667,0
7.233203167,1
7.233288917,0
7.233364417,1
7.233450083,0
7.233525417,1
7.233611083,0
7.233686333,1
7.233772250,0
