"Encoder position","Step position","Speed","Engine current","Engine voltage","Power current","Power voltage","USB current","USB voltage","Current A","Current B","Current C","Voltage A","Voltage B","Voltage C","PWM level","Temperature","Joystick","Analog input","Time","General flags","GPIO flags"
8119,8057,106,181,35.79,181,35.79,0,0.00,439,-484,45,21.79,17.38,11.81,0.000,34.9,1932,1584,3067,0,16
11213,11154,128,211,35.81,211,35.81,0,0.00,48,-418,370,17.51,21.00,12.37,0.000,34.9,2041,1687,3175,0,16
14804,14762,146,238,35.79,238,35.79,0,0.00,70,-486,416,17.82,21.59,11.64,0.000,34.9,2091,1764,3283,0,16
18935,18900,164,254,35.79,254,35.79,0,0.00,497,-486,-11,22.50,16.75,11.62,0.000,34.9,2004,1695,3392,0,16
23619,23556,182,250,35.78,250,35.78,0,0.00,108,614,-722,18.36,9.18,23.40,0.000,35.1,1522,1308,3503,0,16
28719,28622,200,244,35.78,244,35.78,0,0.00,-440,-160,600,12.11,23.32,15.50,0.000,35.0,1913,1538,3610,0,16
34533,34353,220,302,35.77,302,35.77,0,0.00,136,537,-673,18.75,9.49,22.67,0.000,35.1,1547,1337,3722,0,16
40533,40550,254,315,35.80,315,35.80,0,0.00,94,-59,-35,18.44,16.70,15.82,0.000,35.0,1916,1606,3828,0,16
47264,47163,261,370,35.77,370,35.77,0,0.00,122,-647,525,18.27,22.72,9.69,0.000,35.0,2102,1722,3938,0,16
54308,54168,277,302,35.79,302,35.79,0,0.00,-109,-534,643,15.63,24.26,11.03,0.000,35.0,2033,1653,4045,0,16
62133,61745,291,352,35.74,352,35.74,0,0.00,461,-978,517,22.05,22.40,6.17,0.000,34.9,2170,1782,4156,0,16
70174,69969,332,454,35.76,454,35.76,0,0.00,574,163,-737,23.52,8.69,18.61,0.000,35.0,1817,1575,4263,0,16
78948,78907,335,270,35.78,270,35.78,0,0.00,-657,-107,764,9.47,25.14,16.19,0.000,35.1,1819,1456,4373,0,16
88070,87888,352,359,35.77,359,35.77,0,0.00,513,40,-553,23.18,10.39,17.43,0.000,35.0,1870,1614,4481,0,16
97962,97514,369,464,35.71,464,35.71,0,0.00,120,-1032,912,18.53,26.72,5.73,0.000,35.0,2134,1722,4592,0,16
108090,107865,409,491,35.76,491,35.76,0,0.00,-500,-341,841,11.28,26.07,13.47,0.000,35.1,1832,1471,4700,0,16
118917,118910,419,345,35.80,345,35.80,0,0.00,-125,-428,553,15.50,23.52,11.98,0.000,35.0,1880,1507,4810,0,16
130158,129970,429,402,35.75,402,35.75,0,0.00,215,-774,559,19.31,23.65,7.97,0.000,35.0,2016,1620,4919,0,16
141796,141325,447,538,35.68,538,35.68,0,0.00,1128,-897,-231,29.22,14.85,6.75,0.000,34.9,2183,1845,5027,0,16
154130,153884,477,469,35.76,469,35.76,0,0.00,-714,642,72,8.51,17.77,24.57,0.000,35.1,1610,1379,5138,0,16
166629,166460,493,515,35.72,515,35.72,0,0.00,884,-758,-126,26.73,16.21,7.88,0.000,35.0,2085,1718,5246,0,16
179782,179719,504,439,35.77,439,35.77,0,0.00,-589,-152,741,9.66,25.69,15.34,0.000,35.1,1741,1413,5356,0,16
192623,192596,498,359,35.75,359,35.75,0,0.00,298,541,-839,20.96,6.98,23.16,0.000,35.1,1795,1571,5463,0,16
205943,205925,499,368,35.77,368,35.77,0,0.00,628,-764,136,24.37,18.39,8.12,0.000,35.0,2029,1658,5574,0,16
218668,218649,499,368,35.76,368,35.76,0,0.00,-700,656,44,8.86,17.29,24.81,0.000,35.1,1617,1383,5680,0,16
232105,232095,500,367,35.76,367,35.76,0,0.00,354,336,-690,21.57,8.36,20.90,0.000,35.0,1840,1593,5792,0,16
244823,244816,501,378,35.75,378,35.75,0,0.00,-254,-480,734,13.97,25.25,11.54,0.000,35.1,1847,1481,5898,0,16
258266,258258,501,361,35.78,361,35.78,0,0.00,-633,588,45,9.56,17.31,24.09,0.000,35.2,1629,1393,6010,0,16
271107,271101,500,377,35.77,377,35.77,0,0.00,813,-440,-373,26.58,12.57,11.81,0.000,35.0,1993,1679,6117,0,16
284187,284177,501,390,35.77,390,35.77,0,0.00,-500,-220,720,10.93,25.21,14.72,0.000,35.1,1764,1429,6226,0,16
299068,299055,501,379,35.76,379,35.76,0,0.00,52,-653,601,17.56,24.13,9.18,0.000,35.0,1934,1548,6350,0,16
312143,312137,501,395,35.76,395,35.76,0,0.00,-597,650,-53,10.32,15.60,24.96,0.000,35.1,1634,1415,6459,0,16
325223,325214,500,396,35.76,396,35.76,0,0.00,759,-240,-519,25.72,11.44,13.86,0.000,35.1,1986,1677,6568,0,16
338304,338292,500,392,35.76,392,35.76,0,0.00,-389,-363,752,12.03,25.94,12.84,0.000,35.1,1804,1452,6677,0,16
351507,351492,499,392,35.76,392,35.76,0,0.00,-367,813,-446,12.92,11.74,26.38,0.000,35.1,1645,1445,6787,0,16
364465,364448,499,377,35.76,377,35.76,0,0.00,828,-724,-104,26.35,16.46,8.34,0.000,35.0,2061,1693,6896,0,16
377785,377772,498,370,35.76,370,35.76,0,0.00,-607,-242,849,9.69,26.68,14.43,0.000,35.2,1769,1429,7006,0,16
390743,390735,499,365,35.75,365,35.75,0,0.00,94,648,-742,18.49,8.07,24.45,0.000,35.1,1744,1532,7114,0,16
403946,403939,500,369,35.78,369,35.78,0,0.00,666,-758,92,24.72,18.31,7.93,0.000,35.1,2038,1662,7224,0,16
416787,416780,499,362,35.78,362,35.78,0,0.00,-746,525,221,7.97,19.34,23.40,0.000,35.1,1622,1371,7331,0,16
430224,430223,500,354,35.77,354,35.77,0,0.00,245,529,-774,20.07,8.05,22.71,0.000,35.1,1778,1555,7443,0,16
442948,442949,501,372,35.78,372,35.78,0,0.00,-75,-516,591,16.04,24.09,10.78,0.000,35.1,1881,1511,7549,0,16
456262,456264,501,374,35.77,374,35.77,0,0.00,-635,580,55,9.32,17.51,24.08,0.000,35.2,1624,1390,7660,0,16
469103,469099,500,386,35.76,386,35.76,0,0.00,795,-405,-390,26.48,12.72,11.99,0.000,35.0,2019,1691,7767,0,16
482423,482417,500,387,35.74,387,35.74,0,0.00,-258,-502,760,13.70,25.99,11.01,0.000,35.1,1857,1489,7878,0,16
495264,495255,499,385,35.75,385,35.75,0,0.00,-250,836,-586,14.48,10.05,26.53,0.000,35.1,1671,1468,7986,0,16
508468,508460,498,364,35.76,364,35.76,0,0.00,739,-653,-86,25.60,16.33,9.00,0.000,35.0,2040,1679,8095,0,16
521665,521656,499,367,35.76,367,35.76,0,0.00,-692,-73,765,8.51,25.77,16.46,0.000,35.1,1726,1405,8205,0,16
534623,534618,499,364,35.75,364,35.75,0,0.00,269,562,-831,20.47,7.09,23.28,0.000,35.0,1786,1563,8313,0,16
547826,547828,500,356,35.78,356,35.78,0,0.00,533,-740,207,22.99,19.95,7.88,0.000,35.0,2002,1641,8423,0,16
560667,560675,501,348,35.78,348,35.78,0,0.00,-649,437,212,9.07,19.25,22.50,0.000,35.2,1645,1385,8531,0,16
573988,573992,501,368,35.77,368,35.77,0,0.00,431,191,-622,22.66,9.02,19.31,0.000,35.1,1862,1609,8641,0,16
586822,586828,502,383,35.76,383,35.76,0,0.00,-234,-490,724,14.04,25.36,11.27,0.000,35.1,1850,1484,8748,0,16
600026,600030,501,383,35.76,383,35.76,0,0.00,-416,682,-266,11.86,14.16,25.09,0.000,35.1,1643,1424,8858,0,16
612867,612862,500,393,35.75,393,35.75,0,0.00,725,-639,-86,25.48,16.22,9.10,0.000,35.0,2048,1684,8965,0,16
626064,626055,500,385,35.76,385,35.76,0,0.00,-585,-262,847,10.03,26.46,14.40,0.000,35.1,1766,1426,9076,0,16
639028,639019,499,380,35.74,380,35.74,0,0.00,251,531,-782,20.37,7.53,23.08,0.000,35.1,1796,1576,9183,0,16
652225,652216,498,371,35.76,371,35.76,0,0.00,552,-841,289,23.50,20.46,7.05,0.000,35.0,2047,1655,9294,0,16
665066,665070,500,365,35.76,365,35.76,0,0.00,-623,578,45,9.40,17.53,24.03,0.000,35.1,1627,1391,9400,0,16
678386,678392,500,369,35.76,369,35.76,0,0.00,499,215,-714,23.23,8.32,19.56,0.000,35.0,1878,1618,9512,0,16
691707,691710,501,359,35.76,359,35.76,0,0.00,386,-742,356,21.37,21.56,8.02,0.000,35.1,1982,1608,9622,0,16
704664,704668,500,357,35.77,357,35.77,0,0.00,-669,606,63,8.90,17.56,24.26,0.000,35.2,1618,1386,9731,0,16
718107,718114,501,366,35.78,366,35.78,0,0.00,342,348,-690,21.39,8.52,21.03,0.000,35.1,1823,1584,9842,0,16
730948,730955,501,362,35.78,362,35.78,0,0.00,-79,-522,601,16.07,23.93,10.74,0.000,35.0,1879,1508,9949,0,16
744146,744152,501,375,35.76,375,35.76,0,0.00,-542,658,-116,10.44,15.82,24.86,0.000,35.1,1633,1408,10059,0,16
756987,756994,501,378,35.76,378,35.76,0,0.00,670,-468,-202,25.13,14.55,11.30,0.000,35.1,2005,1671,10166,0,16
770184,770189,501,393,35.76,393,35.76,0,0.00,-454,-210,664,11.22,25.04,14.55,0.000,35.1,1761,1425,10276,0,16
783025,783020,500,397,35.74,397,35.74,0,0.00,225,511,-736,20.34,7.49,23.05,0.000,35.1,1804,1583,10384,0,16
796345,796343,499,380,35.76,380,35.76,0,0.00,672,-738,66,24.74,18.21,7.97,0.000,35.0,2046,1666,10495,0,16
809303,809298,498,377,35.75,377,35.75,0,0.00,-849,439,410,6.83,21.66,22.42,0.000,35.1,1628,1363,10602,0,16
822506,822503,499,369,35.74,369,35.74,0,0.00,402,380,-782,22.10,7.44,21.35,0.000,35.1,1837,1597,10713,0,16
835587,835590,499,363,35.76,363,35.76,0,0.00,221,-728,507,19.59,22.99,8.20,0.000,35.1,1975,1585,10821,0,16
848667,848677,501,359,35.78,359,35.78,0,0.00,-623,547,76,9.49,17.53,23.77,0.000,35.1,1633,1393,10930,0,16
861865,861876,502,376,35.76,376,35.76,0,0.00,543,74,-617,23.71,9.51,17.75,0.000,35.1,1899,1635,11040,0,16
874945,874954,502,380,35.77,380,35.77,0,0.00,-79,-546,625,16.00,24.26,10.52,0.000,35.1,1881,1513,11150,0,16
888026,888031,501,388,35.77,388,35.77,0,0.00,-575,640,-65,10.23,15.85,24.99,0.000,35.2,1629,1410,11259,0,16
902907,902915,502,377,35.77,377,35.77,0,0.00,-671,328,343,8.69,20.81,21.17,0.000,35.1,1646,1383,11383,0,16
916227,916227,500,397,35.76,397,35.76,0,0.00,229,507,-736,20.24,8.07,22.96,0.000,35.1,1797,1571,11493,0,16
929307,929306,500,388,35.76,388,35.76,0,0.00,378,-764,386,21.45,21.69,7.83,0.000,35.1,2006,1617,11602,0,16
942744,942747,500,392,35.75,392,35.75,0,0.00,-708,64,644,8.42,24.30,18.14,0.000,35.2,1683,1383,11714,0,16
955585,955586,501,405,35.76,405,35.76,0,0.00,523,211,-734,23.52,7.81,19.53,0.000,35.1,1893,1640,11822,0,16
968783,968779,499,385,35.75,385,35.75,0,0.00,217,-744,527,19.56,23.28,7.92,0.000,35.1,1977,1584,11931,0,16
981746,981746,498,369,35.76,369,35.76,0,0.00,-649,751,-102,9.44,15.48,25.82,0.000,35.1,1607,1389,12039,0,16
994944,994942,499,362,35.77,362,35.77,0,0.00,773,-103,-670,26.16,9.24,15.60,0.000,35.1,1954,1666,12149,0,16
1009708,1009706,499,365,35.76,365,35.76,0,0.00,410,402,-812,22.17,7.15,21.56,0.000,35.1,1831,1595,12273,0,16
1023028,1023031,500,361,35.78,361,35.78,0,0.00,507,-708,201,22.83,19.73,8.19,0.000,35.0,2009,1635,12383,0,16
1037903,1037902,499,368,35.76,368,35.76,0,0.00,862,-444,-418,27.14,12.28,11.64,0.000,35.1,2015,1687,12507,0,16
1049306,1049315,501,371,35.76,371,35.76,0,0.00,354,360,-714,21.47,8.51,21.10,0.000,35.1,1826,1586,12603,0,16
1064187,1064196,500,362,35.78,362,35.78,0,0.00,-242,699,-457,14.52,10.86,25.48,0.000,35.1,1674,1464,12726,0,16
1077267,1077283,501,365,35.78,365,35.78,0,0.00,556,-470,-86,23.86,16.16,10.86,0.000,35.0,1982,1638,12835,0,16
1092148,1092158,501,379,35.77,379,35.77,0,0.00,584,-83,-501,24.43,10.62,16.04,0.000,35.0,1938,1657,12959,0,16
1105345,1105354,501,379,35.77,379,35.77,0,0.00,-101,-555,656,16.00,24.40,10.45,0.000,35.1,1883,1514,13069,0,16
1118303,1118315,502,385,35.77,385,35.77,0,0.00,-335,678,-343,13.11,12.69,25.19,0.000,35.1,1658,1446,13177,0,16
1131623,1131626,500,387,35.76,387,35.76,0,0.00,777,-256,-521,26.35,10.89,13.82,0.000,35.1,1994,1683,13288,0,16
1144587,1144587,500,393,35.75,393,35.75,0,0.00,-492,-224,716,10.81,25.47,14.52,0.000,35.1,1758,1416,13396,0,16
1157668,1157664,500,389,35.76,389,35.76,0,0.00,-75,793,-718,16.46,8.46,26.07,0.000,35.1,1712,1506,13506,0,16
1170748,1170739,498,377,35.75,377,35.75,0,0.00,658,-766,108,24.91,18.24,7.85,0.000,35.0,2058,1677,13614,0,16
1183823,1183826,499,363,35.76,363,35.76,0,0.00,-766,215,551,7.76,22.96,20.08,0.000,35.1,1661,1379,13724,0,16
1196903,1196907,499,370,35.77,370,35.77,0,0.00,394,408,-802,22.00,7.53,21.59,0.000,35.1,1826,1590,13832,0,16
1209984,1209988,500,364,35.76,364,35.76,0,0.00,245,-778,533,19.76,23.40,7.54,0.000,35.1,1977,1587,13941,0,16
1223304,1223311,500,356,35.78,356,35.78,0,0.00,-734,352,382,7.95,21.27,21.62,0.000,35.2,1642,1377,14052,0,16
1236268,1236276,500,353,35.78,353,35.78,0,0.00,564,62,-626,24.06,9.24,17.73,0.000,35.1,1891,1619,14160,0,16
1249588,1249599,501,368,35.78,368,35.78,0,0.00,213,-613,400,19.42,22.13,9.32,0.000,35.1,1946,1574,14272,0,16
1262546,1262556,502,376,35.76,376,35.76,0,0.00,-522,620,-98,10.56,15.82,24.47,0.000,35.2,1630,1403,14379,0,16
1275866,1275872,501,386,35.76,386,35.76,0,0.00,582,54,-636,24.37,8.96,17.63,0.000,35.0,1913,1638,14491,0,16
1288707,1288708,500,396,35.75,396,35.75,0,0.00,-409,-395,804,12.11,26.11,12.65,0.000,35.1,1814,1453,14597,0,16
1302027,1302026,500,399,35.75,399,35.75,0,0.00,-516,771,-255,11.00,13.65,26.29,0.000,35.2,1619,1412,14708,0,16
1314745,1314743,499,391,35.76,391,35.76,0,0.00,632,-702,70,24.43,18.12,8.36,0.000,35.0,2049,1670,14814,0,16
1327942,1327942,498,373,35.76,373,35.76,0,0.00,-726,82,644,8.10,24.45,18.34,0.000,35.2,1685,1384,14924,0,16
1340667,1340672,499,357,35.76,357,35.76,0,0.00,620,66,-686,24.53,8.83,17.63,0.000,35.1,1906,1637,15031,0,16
1353987,1353990,499,362,35.77,362,35.77,0,0.00,213,-776,563,19.73,23.35,7.80,0.000,35.0,1981,1590,15141,0,16
1367067,1367075,501,363,35.77,363,35.77,0,0.00,-625,578,47,9.24,17.56,23.93,0.000,35.1,1626,1391,15250,0,16
1380025,1380037,500,360,35.78,360,35.78,0,0.00,638,-222,-416,25.01,11.62,14.24,0.000,35.0,1951,1651,15358,0,16
1393106,1393116,501,369,35.77,369,35.77,0,0.00,-347,-361,708,12.55,25.36,12.86,0.000,35.1,1808,1452,15468,0,16
1406063,1406066,500,380,35.75,380,35.75,0,0.00,-220,785,-565,14.53,10.39,26.09,0.000,35.1,1665,1461,15576,0,16
1419506,1419509,500,381,35.76,381,35.76,0,0.00,797,-405,-392,26.43,12.45,11.98,0.000,35.0,2017,1693,15687,0,16
1432347,1432348,500,391,35.75,391,35.75,0,0.00,-681,70,611,8.61,24.09,18.21,0.000,35.2,1681,1378,15794,0,16
1445784,1445779,500,404,35.74,404,35.74,0,0.00,-266,828,-562,14.38,10.03,26.63,0.000,35.2,1671,1472,15906,0,16
1458625,1458622,498,368,35.77,368,35.77,0,0.00,511,-772,261,23.08,20.07,7.61,0.000,35.1,2033,1650,16014,0,16
1472068,1472061,498,360,35.76,360,35.76,0,0.00,-690,-103,793,8.69,25.91,16.28,0.000,35.1,1727,1402,16125,0,16
1484903,1484904,498,368,35.77,368,35.77,0,0.00,398,396,-794,22.15,7.12,21.61,0.000,35.1,1831,1594,16232,0,16
1498223,1498227,500,364,35.75,364,35.75,0,0.00,533,-772,239,23.37,20.02,7.66,0.000,35.0,2026,1640,16344,0,16
1511187,1511197,500,352,35.79,352,35.79,0,0.00,-647,449,198,8.93,19.31,22.61,0.000,35.2,1636,1382,16451,0,16
1524507,1524519,501,364,35.77,364,35.77,0,0.00,322,328,-650,21.12,8.98,20.88,0.000,35.1,1824,1582,16562,0,16
1537465,1537476,502,380,35.76,380,35.76,0,0.00,58,-585,527,17.78,23.35,9.76,0.000,35.1,1924,1544,16670,0,16
1550662,1550665,500,380,35.75,380,35.75,0,0.00,-708,624,84,8.63,17.56,24.62,0.000,35.1,1611,1378,16781,0,16
1563866,1563871,501,385,35.77,385,35.77,0,0.00,610,68,-678,24.57,8.86,17.68,0.000,35.1,1918,1649,16890,0,16
1576946,1576949,500,386,35.76,386,35.76,0,0.00,-111,-603,714,15.80,25.21,9.79,0.000,35.1,1901,1521,17000,0,16
1590027,1590026,500,383,35.75,383,35.75,0,0.00,-532,799,-267,10.83,13.50,26.50,0.000,35.1,1628,1417,17108,0,16
1602868,1602863,499,376,35.75,376,35.75,0,0.00,807,-690,-117,26.29,16.28,8.51,0.000,35.0,2050,1687,17216,0,16
1616188,1616183,499,379,35.76,379,35.76,0,0.00,-573,-272,845,10.06,26.45,14.24,0.000,35.1,1766,1421,17326,0,16
1629146,1629144,499,370,35.77,370,35.77,0,0.00,80,666,-746,18.37,7.83,24.67,0.000,35.1,1742,1529,17434,0,16
1642466,1642472,500,366,35.77,366,35.77,0,0.00,761,-510,-251,26.11,14.24,10.62,0.000,35.0,2020,1678,17546,0,16
1655307,1655319,501,370,35.77,370,35.77,0,0.00,-653,324,329,8.80,20.90,21.15,0.000,35.2,1654,1379,17653,0,16
1668627,1668636,501,378,35.76,378,35.76,0,0.00,227,525,-752,20.12,7.73,23.18,0.000,35.1,1781,1559,17763,0,16
1681468,1681471,501,387,35.76,387,35.76,0,0.00,68,-623,555,17.73,23.72,9.34,0.000,35.1,1934,1550,17870,0,16
1694665,1694668,501,395,35.75,395,35.75,0,0.00,-649,614,35,8.96,17.46,24.26,0.000,35.2,1625,1392,17980,0,16
1707383,1707387,500,396,35.76,396,35.76,0,0.00,739,-476,-263,25.87,14.38,10.78,0.000,35.0,2030,1687,18086,0,16
1720827,1720831,501,404,35.75,404,35.75,0,0.00,-242,-490,732,13.99,25.65,11.15,0.000,35.2,1853,1484,18198,0,16
1733784,1733784,500,401,35.74,401,35.74,0,0.00,-250,785,-535,14.31,10.28,26.19,0.000,35.2,1676,1476,18306,0,16
1746988,1746985,500,398,35.75,398,35.75,0,0.00,817,-450,-367,27.01,12.21,11.66,0.000,35.1,2035,1709,18417,0,16
1760068,1760061,499,392,35.76,392,35.76,0,0.00,-633,-73,706,9.03,25.38,16.34,0.000,35.1,1722,1401,18526,0,16
1773026,1773027,499,374,35.76,374,35.76,0,0.00,233,519,-752,20.30,7.37,23.18,0.000,35.1,1786,1564,18634,0,16
1786223,1786230,500,359,35.77,359,35.77,0,0.00,507,-740,233,22.98,19.73,7.88,0.000,35.0,2016,1634,18743,0,16
1801227,1801232,499,367,35.76,367,35.76,0,0.00,763,-242,-521,26.09,10.94,13.87,0.000,35.1,1982,1673,18868,0,16
1814424,1814432,500,358,35.77,358,35.77,0,0.00,-222,-492,714,14.21,25.38,11.30,0.000,35.1,1858,1490,18978,0,16
1827505,1827513,501,383,35.75,383,35.75,0,0.00,-355,741,-386,12.89,12.16,25.96,0.000,35.1,1653,1443,19087,0,16
1840708,1840713,500,371,35.77,371,35.77,0,0.00,701,-349,-352,25.48,12.86,12.59,0.000,35.0,1987,1673,19197,0,16
1853543,1853556,501,372,35.77,372,35.77,0,0.00,-597,46,551,9.37,23.45,17.90,0.000,35.2,1699,1398,19304,0,16
1866863,1866869,501,390,35.76,390,35.76,0,0.00,-89,686,-597,16.34,9.44,25.08,0.000,35.2,1707,1501,19416,0,16
1879827,1879831,500,395,35.75,395,35.75,0,0.00,527,-694,167,23.03,19.85,8.10,0.000,35.1,2024,1636,19524,0,16
1893264,1893269,501,400,35.76,400,35.76,0,0.00,-593,-103,696,9.46,25.16,16.21,0.000,35.1,1726,1406,19636,0,16
1906345,1906343,499,391,35.75,391,35.75,0,0.00,80,632,-712,18.31,8.15,24.33,0.000,35.1,1753,1538,19744,0,16
1919665,1919664,500,385,35.76,385,35.76,0,0.00,751,-647,-104,25.75,16.07,8.86,0.000,35.0,2048,1683,19856,0,16
1932623,1932622,499,388,35.75,388,35.75,0,0.00,-871,276,595,6.26,23.86,20.61,0.000,35.1,1652,1371,19964,0,16
1945943,1945940,498,388,35.75,388,35.75,0,0.00,86,668,-754,18.44,7.64,24.84,0.000,35.1,1741,1536,20074,0,16
1959023,1959025,499,369,35.77,369,35.77,0,0.00,558,-792,234,23.52,20.13,7.27,0.000,35.0,2036,1647,20183,0,16
1972227,1972227,499,365,35.76,365,35.76,0,0.00,-794,261,533,7.05,23.35,20.41,0.000,35.1,1654,1372,20293,0,16
1985307,1985317,501,367,35.78,367,35.78,0,0.00,201,505,-706,19.83,8.34,22.77,0.000,35.1,1784,1559,20403,0,16
1998505,1998519,501,368,35.77,368,35.77,0,0.00,370,-724,354,21.52,21.25,8.02,0.000,35.1,1977,1607,20513,0,16
2011825,2011835,501,377,35.77,377,35.77,0,0.00,-696,207,489,8.41,22.66,19.81,0.000,35.2,1671,1388,20623,0,16
2024783,2024792,501,392,35.77,392,35.77,0,0.00,469,231,-700,22.81,8.69,19.47,0.000,35.1,1877,1618,20732,0,16
2038226,2038228,500,396,35.77,396,35.77,0,0.00,495,-732,237,22.91,19.83,7.95,0.000,35.1,2019,1636,20843,0,16
2050944,2050944,500,404,35.75,404,35.75,0,0.00,-613,680,-67,9.84,15.70,25.41,0.000,35.2,1613,1400,20950,0,16
2064387,2064385,499,392,35.75,392,35.75,0,0.00,521,223,-744,23.62,7.80,19.58,0.000,35.1,1883,1632,21062,0,16
2077344,2077341,499,374,35.74,374,35.74,0,0.00,-101,-663,764,15.68,26.31,9.03,0.000,35.1,1907,1522,21170,0,16
2090788,2090786,498,373,35.76,373,35.76,0,0.00,-808,568,240,7.26,19.69,23.91,0.000,35.2,1607,1362,21282,0,16
2103745,2103748,499,367,35.75,367,35.75,0,0.00,753,-107,-646,26.04,9.47,15.67,0.000,35.1,1953,1665,21390,0,16
2116943,2116951,500,357,35.76,357,35.76,0,0.00,-81,-595,676,15.87,25.11,9.78,0.000,35.2,1895,1517,21500,0,16
2129783,2129794,500,364,35.77,364,35.77,0,0.00,-224,721,-497,14.46,10.96,25.62,0.000,35.1,1676,1467,21606,0,16
2143104,2143115,501,376,35.77,376,35.77,0,0.00,751,-357,-394,25.97,12.64,12.54,0.000,35.0,1987,1673,21718,0,16
2156184,2156190,500,381,35.76,381,35.76,0,0.00,-472,-236,708,11.11,25.19,14.48,0.000,35.1,1763,1425,21827,0,16
2169504,2169511,501,381,35.76,381,35.76,0,0.00,-351,757,-406,12.81,12.30,25.84,0.000,35.2,1653,1444,21937,0,16
2182468,2182469,501,387,35.76,387,35.76,0,0.00,644,-583,-61,24.87,16.14,9.71,0.000,35.0,2032,1671,22046,0,16
2195666,2195666,501,385,35.76,385,35.76,0,0.00,-627,-73,700,9.13,25.28,16.31,0.000,35.1,1727,1405,22156,0,16
2208986,2208987,500,390,35.76,390,35.76,0,0.00,-222,765,-543,14.57,10.54,25.94,0.000,35.2,1674,1473,22266,0,16
2221943,2221944,499,394,35.73,394,35.73,0,0.00,662,-732,70,24.89,18.22,7.92,0.000,35.0,2065,1679,22374,0,16
