"Encoder position","Step position","Speed","Engine current","Engine voltage","Power current","Power voltage","USB current","USB voltage","Current A","Current B","Current C","Voltage A","Voltage B","Voltage C","PWM level","Temperature","Joystick","Analog input","Time","General flags","GPIO flags"
464733,464544,356,262,35.80,262,35.80,0,0.00,-281,-303,584,13.67,23.55,13.60,0.000,37.5,1848,1485,5088,0,16
474046,473886,357,267,35.77,267,35.77,0,0.00,-192,648,-456,15.26,11.35,24.33,0.000,37.5,1617,1390,5197,0,16
483447,483316,358,254,35.78,254,35.78,0,0.00,413,-546,133,21.89,18.12,10.72,0.000,37.4,2006,1662,5307,0,16
492829,492708,355,263,35.76,263,35.76,0,0.00,-585,312,273,10.12,19.93,20.76,0.000,37.5,1645,1347,5417,0,16
501766,501900,348,172,35.82,172,35.82,0,0.00,-250,72,178,15.29,18.17,17.46,0.000,37.5,1791,1502,5526,0,16
510196,510329,327,240,35.82,240,35.82,0,0.00,227,-295,68,19.00,17.14,14.68,0.000,37.4,1841,1549,5635,0,16
518046,518051,300,253,35.78,253,35.78,0,0.00,-482,173,309,11.23,20.54,18.98,0.000,37.5,1707,1394,5743,0,16
526446,526470,271,149,35.78,149,35.78,0,0.00,441,-601,160,21.84,18.85,10.15,0.000,37.3,2001,1655,5867,0,16
533228,533283,254,116,35.80,116,35.80,0,0.00,18,-411,393,17.22,21.08,12.37,0.000,37.4,1949,1577,5975,0,16
539566,539614,233,98,35.82,98,35.82,0,0.00,-450,149,301,12.20,19.56,19.15,0.000,37.5,1765,1457,6084,0,16
545396,545442,215,94,35.81,94,35.81,0,0.00,169,92,-261,19.34,13.60,18.19,0.000,37.4,1729,1450,6193,0,16
550809,550863,200,111,35.82,111,35.82,0,0.00,-152,-85,237,15.36,19.17,16.28,0.000,37.4,1849,1507,6304,0,16
555574,555623,179,100,35.82,100,35.82,0,0.00,261,-180,-81,20.07,15.87,14.85,0.000,37.4,1857,1555,6412,0,16
559912,559960,159,94,35.82,94,35.82,0,0.00,122,132,-254,18.53,13.89,18.46,0.000,37.4,1676,1384,6522,0,16
563735,563771,139,88,35.82,88,35.82,0,0.00,38,177,-215,17.58,14.19,19.05,0.000,37.5,1635,1326,6632,0,16
567039,567067,118,70,35.82,70,35.82,0,0.00,171,86,-257,19.03,13.89,18.02,0.000,37.5,1680,1386,6742,0,16
569477,569514,100,51,35.82,51,35.82,0,0.00,78,-226,148,18.15,18.21,14.74,0.000,37.4,1849,1573,6837,0,16
572079,572111,78,48,35.83,48,35.83,0,0.00,-264,70,194,14.31,18.53,17.90,0.000,37.4,1811,1523,6961,0,16
573849,573879,59,46,35.83,46,35.83,0,0.00,171,-61,-110,18.92,15.55,16.41,0.000,37.4,1752,1464,7072,0,16
575084,575123,40,37,35.81,37,35.81,0,0.00,-45,44,1,16.66,16.58,17.66,0.000,37.4,1786,1492,7182,0,16
575796,575838,22,35,35.84,35,35.84,0,0.00,8,-7,-1,17.09,16.65,17.02,0.000,37.4,1813,1528,7291,0,16
576000,576040,2,33,35.83,33,35.83,0,0.00,42,28,-70,17.46,16.31,17.22,0.000,37.4,1781,1491,7401,0,16
576000,576036,0,31,35.81,31,35.81,0,0.00,34,6,-40,17.36,16.38,17.02,0.000,37.3,1869,1551,7511,0,16
576000,576032,0,31,35.83,31,35.83,0,0.00,40,8,-48,17.48,16.38,17.14,0.000,37.3,1858,1553,7621,0,16
576000,576029,0,35,35.84,35,35.84,0,0.00,26,12,-38,17.49,16.14,17.09,0.000,37.5,1754,1461,7731,0,16
576000,576026,0,32,35.82,32,35.82,0,0.00,42,8,-50,17.60,15.99,17.21,0.000,37.4,1706,1411,7841,0,16
576000,576024,0,30,35.83,30,35.83,0,0.00,70,26,-96,17.61,16.02,17.16,0.000,37.3,1853,1574,7951,0,16
576000,576020,0,34,35.83,34,35.83,0,0.00,52,10,-62,17.49,16.28,17.16,0.000,37.4,1761,1462,8060,0,16
576000,576019,0,34,35.85,34,35.85,0,0.00,50,4,-54,17.71,16.06,17.27,0.000,37.3,1766,1480,8170,0,16
576000,576016,0,34,35.82,34,35.82,0,0.00,34,6,-40,17.51,16.28,17.07,0.000,37.3,1842,1551,8279,0,16
576000,576015,0,34,35.83,34,35.83,0,0.00,64,34,-98,17.71,16.00,17.27,0.000,37.3,1794,1521,8388,0,16
576000,576013,0,34,35.82,34,35.82,0,0.00,46,10,-56,17.63,16.07,17.21,0.000,37.4,1756,1458,8499,0,16
576000,576012,0,34,35.83,34,35.83,0,0.00,52,18,-70,17.61,16.19,17.14,0.000,37.3,1855,1575,8608,0,16
576000,576010,0,38,35.83,38,35.83,0,0.00,24,-3,-21,17.66,16.09,17.26,0.000,37.3,1741,1452,8718,0,16
576000,576009,0,34,35.83,34,35.83,0,0.00,40,-7,-33,17.63,16.14,17.19,0.000,37.3,1757,1462,8823,0,16
576000,576008,0,34,35.83,34,35.83,0,0.00,48,14,-62,17.56,16.28,17.12,0.000,37.3,1860,1576,8934,0,16
576000,576008,0,33,35.83,33,35.83,0,0.00,64,26,-90,17.66,16.14,17.16,0.000,37.2,1851,1572,9047,0,16
576000,576006,0,36,35.84,36,35.84,0,0.00,44,4,-48,17.68,16.07,17.27,0.000,37.4,1704,1410,9156,0,16
576000,576005,0,34,35.82,34,35.82,0,0.00,26,-5,-21,17.55,16.19,17.14,0.000,37.4,1765,1471,9266,0,16
576000,576005,0,35,35.83,35,35.83,0,0.00,26,-13,-13,17.56,16.09,17.12,0.000,37.4,1756,1460,9375,0,16
576000,576004,0,34,35.84,34,35.84,0,0.00,46,12,-58,17.49,16.22,17.16,0.000,37.3,1863,1578,9484,0,16
576000,576004,0,33,35.82,33,35.82,0,0.00,38,2,-40,17.56,16.21,17.16,0.000,37.2,1862,1579,9593,0,16
576000,576004,0,35,35.83,35,35.83,0,0.00,34,-5,-29,17.61,16.24,17.12,0.000,37.3,1853,1579,9703,0,16
576000,576004,0,35,35.83,35,35.83,0,0.00,70,24,-94,17.63,16.02,17.12,0.000,37.2,1848,1570,9815,0,16
576000,576003,0,35,35.83,35,35.83,0,0.00,62,8,-70,17.63,16.00,17.17,0.000,37.4,1748,1458,9924,0,16
576000,576001,0,36,35.82,36,35.82,0,0.00,32,10,-42,17.46,16.21,17.16,0.000,37.5,1694,1380,10035,0,16
576000,576001,0,34,35.84,34,35.84,0,0.00,30,-3,-27,17.44,16.36,17.16,0.000,37.4,1770,1479,10145,0,16
576000,576001,0,33,35.83,33,35.83,0,0.00,36,12,-48,17.36,16.33,17.09,0.000,37.4,1767,1474,10253,0,16
576000,576001,0,33,35.82,33,35.82,0,0.00,22,4,-26,17.43,16.26,17.09,0.000,37.4,1767,1475,10356,0,16
576000,576001,0,31,35.82,31,35.82,0,0.00,24,-7,-17,17.53,16.21,17.21,0.000,37.4,1768,1472,10475,0,16
576000,576001,0,32,35.83,32,35.83,0,0.00,46,18,-64,17.53,16.21,17.17,0.000,37.3,1768,1470,10585,0,16
576000,576001,0,34,35.82,34,35.82,0,0.00,46,10,-56,17.55,16.21,17.19,0.000,37.3,1764,1470,10694,0,16
576000,576001,0,35,35.85,35,35.85,0,0.00,38,8,-46,17.55,16.21,17.19,0.000,37.5,1761,1466,10804,0,16
576000,576001,0,36,35.83,36,35.83,0,0.00,26,-5,-21,17.55,16.31,17.14,0.000,37.4,1763,1469,10913,0,16
576000,576001,0,34,35.84,34,35.84,0,0.00,50,12,-62,17.56,16.19,17.16,0.000,37.4,1759,1465,11023,0,16
576000,576001,0,34,35.83,34,35.83,0,0.00,44,16,-60,17.48,16.19,17.10,0.000,37.4,1761,1462,11133,0,16
576000,576000,0,35,35.82,35,35.82,0,0.00,34,16,-50,17.43,16.34,17.09,0.000,37.4,1867,1557,11259,0,16
576000,576000,0,34,35.82,34,35.82,0,0.00,30,4,-34,17.39,16.36,17.02,0.000,37.3,1871,1555,11368,0,16
576000,576000,0,34,35.82,34,35.82,0,0.00,20,2,-22,17.41,16.41,17.14,0.000,37.4,1869,1567,11477,0,16
576000,576000,0,35,35.84,35,35.84,0,0.00,46,8,-54,17.43,16.48,17.09,0.000,37.4,1867,1565,11587,0,16
576000,576000,0,35,35.84,35,35.84,0,0.00,38,22,-60,17.41,16.38,17.12,0.000,37.4,1868,1558,11702,0,16
576000,576000,0,37,35.84,37,35.84,0,0.00,42,20,-62,17.33,16.36,16.99,0.000,37.4,1866,1564,11805,0,16
576000,576000,0,35,35.82,35,35.82,0,0.00,26,6,-32,17.41,16.53,17.07,0.000,37.4,1870,1559,11915,0,16
576000,576000,0,35,35.82,35,35.82,0,0.00,22,4,-26,17.44,16.43,17.14,0.000,37.4,1871,1561,12038,0,16
576000,576000,0,35,35.84,35,35.84,0,0.00,32,8,-40,17.43,16.41,17.12,0.000,37.4,1868,1565,12135,0,16
576000,576000,0,33,35.83,33,35.83,0,0.00,48,14,-62,17.38,16.41,17.07,0.000,37.4,1869,1562,12247,0,16
576000,576000,0,34,35.84,34,35.84,0,0.00,52,42,-94,17.44,16.41,17.14,0.000,37.4,1866,1567,12364,0,16
576000,576000,0,35,35.82,35,35.82,0,0.00,14,-15,1,17.41,16.44,17.12,0.000,37.4,1867,1559,12471,0,16
576000,576000,0,36,35.82,36,35.82,0,0.00,18,-5,-13,17.36,16.36,17.02,0.000,37.4,1868,1564,12583,0,16
576000,576000,0,36,35.83,36,35.83,0,0.00,26,0,-26,17.43,16.41,17.09,0.000,37.4,1867,1561,12686,0,16
576000,576000,0,35,35.84,35,35.84,0,0.00,36,10,-46,17.44,16.41,17.14,0.000,37.3,1867,1563,12803,0,16
576000,576000,0,35,35.81,35,35.81,0,0.00,38,18,-56,17.36,16.38,17.02,0.000,37.4,1868,1566,12913,0,16
576000,576000,0,34,35.82,34,35.82,0,0.00,26,0,-26,17.29,16.36,17.02,0.000,37.4,1870,1567,13021,0,16
576000,576000,0,34,35.83,34,35.83,0,0.00,48,26,-74,17.39,16.41,17.07,0.000,37.3,1870,1561,13133,0,16
576000,576000,0,35,35.83,35,35.83,0,0.00,34,6,-40,17.41,16.44,17.12,0.000,37.4,1867,1557,13257,0,16
576000,576000,0,36,35.84,36,35.84,0,0.00,46,24,-70,17.39,16.41,17.07,0.000,37.4,1868,1565,13352,0,16
576000,576000,0,36,35.84,36,35.84,0,0.00,40,22,-62,17.36,16.38,17.02,0.000,37.4,1865,1567,13476,0,16
576000,576000,0,36,35.82,36,35.82,0,0.00,40,12,-52,17.48,16.41,17.14,0.000,37.4,1867,1565,13571,0,16
576000,576000,0,34,35.83,34,35.83,0,0.00,32,2,-34,17.41,16.48,17.10,0.000,37.4,1869,1564,13681,0,16
576000,576000,0,34,35.83,34,35.83,0,0.00,26,-5,-21,17.36,16.51,17.02,0.000,37.3,1872,1564,13805,0,16
576000,576000,0,35,35.83,35,35.83,0,0.00,26,4,-30,17.31,16.43,17.02,0.000,37.3,1870,1564,13916,0,16
576000,576000,0,34,35.84,34,35.84,0,0.00,26,-5,-21,17.36,16.41,17.02,0.000,37.3,1870,1568,14024,0,16
576000,576000,0,34,35.84,34,35.84,0,0.00,30,14,-44,17.36,16.38,17.02,0.000,37.4,1871,1564,14136,0,16
576000,576000,0,33,35.85,33,35.85,0,0.00,52,18,-70,17.38,16.41,17.07,0.000,37.4,1865,1563,14245,0,16
576000,576000,0,33,35.84,33,35.84,0,0.00,26,-21,-5,17.36,16.46,17.02,0.000,37.3,1871,1567,14354,0,16
576000,576000,0,33,35.82,33,35.82,0,0.00,40,14,-54,17.56,16.48,17.24,0.000,37.3,1871,1563,14464,0,16
576000,576000,0,33,35.84,33,35.84,0,0.00,20,-7,-13,17.41,16.44,17.12,0.000,37.4,1866,1566,14573,0,16
576000,576000,0,33,35.83,33,35.83,0,0.00,38,10,-48,17.43,16.41,17.09,0.000,37.3,1871,1569,14682,0,16
576000,576000,0,34,35.84,34,35.84,0,0.00,34,8,-42,17.36,16.41,17.02,0.000,37.4,1867,1560,14791,0,16
576000,576000,0,34,35.83,34,35.83,0,0.00,34,8,-42,17.43,16.36,17.09,0.000,37.4,1871,1560,14901,0,16
576000,576000,0,32,35.84,32,35.84,0,0.00,18,-5,-13,17.41,16.48,17.14,0.000,37.4,1868,1565,15010,0,16
576000,576000,0,33,35.84,33,35.84,0,0.00,10,-17,7,17.43,16.48,17.12,0.000,37.4,1871,1563,15119,0,16
576000,576000,0,35,35.81,35,35.81,0,0.00,26,4,-30,17.36,16.51,17.05,0.000,37.4,1871,1566,15230,0,16
576000,576000,0,35,35.83,35,35.83,0,0.00,40,22,-62,17.46,16.44,17.19,0.000,37.4,1866,1566,15339,0,16
576000,576000,0,35,35.84,35,35.84,0,0.00,40,10,-50,17.36,16.41,17.02,0.000,37.4,1867,1567,15450,0,16
576000,576000,0,34,35.82,34,35.82,0,0.00,36,8,-44,17.44,16.44,17.14,0.000,37.3,1869,1570,15560,0,16
576000,576000,0,34,35.83,34,35.83,0,0.00,34,8,-42,17.36,16.39,17.02,0.000,37.3,1873,1561,15669,0,16
576000,576000,0,34,35.83,34,35.83,0,0.00,26,8,-34,17.46,16.34,17.09,0.000,37.4,1868,1561,15780,0,16
576000,576000,0,34,35.82,34,35.82,0,0.00,10,-13,3,17.36,16.34,17.02,0.000,37.4,1869,1564,15888,0,16
576000,576000,0,34,35.82,34,35.82,0,0.00,38,10,-48,17.43,16.41,17.12,0.000,37.4,1864,1570,16000,0,16
576000,576000,0,34,35.82,34,35.82,0,0.00,28,4,-32,17.38,16.39,17.09,0.000,37.3,1870,1564,16106,0,16
576000,576000,0,35,35.84,35,35.84,0,0.00,40,8,-48,17.41,16.46,17.10,0.000,37.3,1868,1563,16218,0,16
576000,576000,0,34,35.83,34,35.83,0,0.00,22,-5,-17,17.36,16.46,17.04,0.000,37.4,1869,1560,16325,0,16
576000,576000,0,34,35.83,34,35.83,0,0.00,22,-11,-11,17.36,16.33,17.09,0.000,37.4,1866,1565,16436,0,16
576000,576000,0,34,35.82,34,35.82,0,0.00,26,-5,-21,17.29,16.36,17.02,0.000,37.4,1868,1562,16544,0,16
576000,576000,0,34,35.83,34,35.83,0,0.00,20,-9,-11,17.36,16.38,17.02,0.000,37.4,1871,1564,16655,0,16
576000,576000,0,34,35.82,34,35.82,0,0.00,38,10,-48,17.38,16.29,17.09,0.000,37.3,1870,1568,16765,0,16
576000,576000,0,33,35.85,33,35.85,0,0.00,46,8,-54,17.41,16.44,17.12,0.000,37.4,1869,1563,16873,0,16
576000,576000,0,32,35.83,32,35.83,0,0.00,40,18,-58,17.48,16.51,17.14,0.000,37.4,1868,1567,16984,0,16
576000,576000,0,33,35.83,33,35.83,0,0.00,28,4,-32,17.41,16.44,17.10,0.000,37.4,1867,1562,17093,0,16
576000,576000,0,34,35.83,34,35.83,0,0.00,34,6,-40,17.36,16.36,17.09,0.000,37.4,1870,1564,17203,0,16
576000,576000,0,36,35.84,36,35.84,0,0.00,34,8,-42,17.38,16.34,17.09,0.000,37.4,1869,1564,17312,0,16
576000,576000,0,36,35.82,36,35.82,0,0.00,26,-5,-21,17.31,16.41,17.02,0.000,37.3,1869,1558,17422,0,16
576000,576000,0,34,35.84,34,35.84,0,0.00,18,-9,-9,17.38,16.36,17.09,0.000,37.4,1869,1562,17532,0,16
576000,576000,0,31,35.83,31,35.83,0,0.00,34,12,-46,17.38,16.44,17.09,0.000,37.4,1869,1567,17642,0,16
576000,576000,0,35,35.84,35,35.84,0,0.00,50,24,-74,17.39,16.41,17.07,0.000,37.3,1871,1564,17751,0,16
576000,576000,0,37,35.83,37,35.83,0,0.00,32,10,-42,17.41,16.48,17.10,0.000,37.3,1873,1562,17861,0,16
576000,576000,0,34,35.82,34,35.82,0,0.00,34,0,-34,17.44,16.46,17.12,0.000,37.3,1871,1564,17968,0,16
576000,576000,0,34,35.82,34,35.82,0,0.00,32,8,-40,17.36,16.38,17.09,0.000,37.3,1870,1559,18080,0,16
576000,576000,0,34,35.82,34,35.82,0,0.00,40,18,-58,17.43,16.38,17.12,0.000,37.3,1869,1561,18188,0,16
576000,576000,0,35,35.83,35,35.83,0,0.00,18,4,-22,17.34,16.46,17.05,0.000,37.3,1869,1566,18297,0,16
576000,576000,0,34,35.84,34,35.84,0,0.00,26,-3,-23,17.38,16.44,17.09,0.000,37.4,1869,1563,18405,0,16
576000,576000,0,35,35.83,35,35.83,0,0.00,32,2,-34,17.41,16.41,17.12,0.000,37.3,1868,1568,18515,0,16
576000,576000,0,34,35.83,34,35.83,0,0.00,20,6,-26,17.41,16.51,17.14,0.000,37.3,1871,1566,18624,0,16
576000,576000,0,34,35.84,34,35.84,0,0.00,40,8,-48,17.41,16.46,17.12,0.000,37.4,1869,1564,18734,0,16
576000,576000,0,33,35.84,33,35.84,0,0.00,42,12,-54,17.36,16.43,17.02,0.000,37.4,1869,1564,18843,0,16
576000,576000,0,33,35.82,33,35.82,0,0.00,18,-5,-13,17.48,16.48,17.14,0.000,37.4,1867,1564,18953,0,16
576000,576000,0,33,35.82,33,35.82,0,0.00,38,24,-62,17.36,16.34,17.09,0.000,37.3,1872,1559,19063,0,16
576000,576000,0,36,35.83,36,35.83,0,0.00,26,12,-38,17.41,16.44,17.10,0.000,37.4,1869,1562,19173,0,16
576000,576000,0,32,35.82,32,35.82,0,0.00,26,-5,-21,17.39,16.53,17.05,0.000,37.3,1870,1563,19283,0,16
576000,576000,0,34,35.83,34,35.83,0,0.00,36,14,-50,17.41,16.44,17.12,0.000,37.4,1868,1568,19392,0,16
576000,576000,0,33,35.83,33,35.83,0,0.00,26,-13,-13,17.38,16.46,17.09,0.000,37.4,1864,1561,19503,0,16
576000,576000,0,33,35.82,33,35.82,0,0.00,32,2,-34,17.39,16.41,17.07,0.000,37.3,1871,1565,19611,0,16
576000,576000,0,34,35.82,34,35.82,0,0.00,20,6,-26,17.44,16.41,17.14,0.000,37.4,1868,1563,19722,0,16
576000,576000,0,34,35.83,34,35.83,0,0.00,26,-13,-13,17.41,16.46,17.07,0.000,37.3,1869,1561,19830,0,16
576000,576000,0,34,35.84,34,35.84,0,0.00,38,2,-40,17.44,16.41,17.12,0.000,37.4,1866,1560,19941,0,16
576000,576000,0,33,35.82,33,35.82,0,0.00,46,10,-56,17.41,16.41,17.12,0.000,37.4,1868,1567,20047,0,16
576000,576000,0,35,35.83,35,35.83,0,0.00,34,4,-38,17.39,16.46,17.07,0.000,37.4,1868,1560,20151,0,16
576000,576000,0,32,35.82,32,35.82,0,0.00,26,-5,-21,17.31,16.36,17.02,0.000,37.3,1868,1563,20263,0,16
576000,576000,0,32,35.85,32,35.85,0,0.00,26,12,-38,17.39,16.46,17.05,0.000,37.4,1868,1562,20374,0,16
576000,576000,0,33,35.83,33,35.83,0,0.00,28,4,-32,17.41,16.44,17.12,0.000,37.4,1869,1565,20485,0,16
576000,576000,0,33,35.83,33,35.83,0,0.00,24,-3,-21,17.41,16.41,17.12,0.000,37.3,1869,1566,20591,0,16
576000,576000,0,38,35.83,38,35.83,0,0.00,46,24,-70,17.53,16.41,17.14,0.000,37.3,1870,1568,20704,0,16
576000,576000,0,37,35.83,37,35.83,0,0.00,30,8,-38,17.39,16.34,17.12,0.000,37.3,1870,1558,20807,0,16
576000,576000,0,35,35.82,35,35.82,0,0.00,42,20,-62,17.33,16.39,17.02,0.000,37.4,1870,1563,20921,0,16
