"Encoder position","Step position","Speed","Engine current","Engine voltage","Power current","Power voltage","USB current","USB voltage","Current A","Current B","Current C","Voltage A","Voltage B","Voltage C","PWM level","Temperature","Joystick","Analog input","Time","General flags","GPIO flags"
142250469,142250468,0,37,35.82,37,35.82,0,0.00,72,-47,-25,17.68,16.90,16.44,0.000,36.6,1816,1533,2852,0,16
142250469,142250468,0,37,35.82,37,35.82,0,0.00,70,-43,-27,17.63,16.82,16.41,0.000,36.6,1814,1528,2963,0,16
142250469,142250468,0,36,35.81,36,35.81,0,0.00,56,-63,7,17.61,16.95,16.36,0.000,36.6,1819,1530,3067,0,16
142250469,142250468,0,36,35.84,36,35.84,0,0.00,52,-67,15,17.55,16.90,16.34,0.000,36.6,1816,1532,3180,0,16
142250469,142250468,0,38,35.83,38,35.83,0,0.00,52,-59,7,17.63,16.83,16.34,0.000,36.6,1813,1529,3296,0,16
142250469,142250468,0,36,35.83,36,35.83,0,0.00,34,-77,43,17.56,16.88,16.34,0.000,36.6,1814,1529,3403,0,16
142250469,142250468,0,36,35.82,36,35.82,0,0.00,78,-59,-19,17.60,16.82,16.38,0.000,36.6,1816,1531,3516,0,16
142250469,142250468,0,39,35.83,39,35.83,0,0.00,42,-71,29,17.66,16.90,16.41,0.000,36.6,1818,1533,3620,0,16
142250469,142250468,0,39,35.83,39,35.83,0,0.00,54,-49,-5,17.63,16.88,16.39,0.000,36.6,1812,1529,3723,0,16
142250469,142250468,0,38,35.83,38,35.83,0,0.00,64,-63,-1,17.68,16.90,16.44,0.000,36.6,1816,1532,3845,0,16
142250469,142250468,0,36,35.84,36,35.84,0,0.00,58,-67,9,17.61,16.87,16.38,0.000,36.6,1813,1530,3948,0,16
142250469,142250468,0,38,35.84,38,35.84,0,0.00,58,-57,-1,17.63,16.82,16.38,0.000,36.6,1813,1533,4052,0,16
142250469,142250468,0,37,35.82,37,35.82,0,0.00,44,-73,29,17.56,16.94,16.38,0.000,36.6,1813,1530,4163,0,16
142250469,142250468,0,37,35.83,37,35.83,0,0.00,68,-57,-11,17.68,16.94,16.44,0.000,36.6,1815,1531,4270,0,16
142250469,142250468,0,39,35.84,39,35.84,0,0.00,52,-67,15,17.61,16.87,16.36,0.000,36.6,1812,1530,4380,0,16
142250469,142250468,0,36,35.83,36,35.83,0,0.00,50,-65,15,17.58,16.88,16.34,0.000,36.6,1813,1528,4490,0,16
142250469,142250468,0,37,35.83,37,35.83,0,0.00,58,-67,9,17.61,16.90,16.39,0.000,36.5,1815,1528,4601,0,16
142250469,142250468,0,39,35.84,39,35.84,0,0.00,70,-49,-21,17.61,16.88,16.38,0.000,36.6,1815,1530,4708,0,16
142250469,142250468,0,38,35.83,38,35.83,0,0.00,58,-57,-1,17.63,16.99,16.38,0.000,36.5,1816,1531,4820,0,16
142250469,142250468,0,39,35.83,39,35.83,0,0.00,56,-49,-7,17.66,16.92,16.44,0.000,36.6,1818,1532,4931,0,16
142250469,142250468,0,35,35.82,35,35.82,0,0.00,62,-59,-3,17.56,16.82,16.34,0.000,36.5,1817,1531,5035,0,16
142250469,142250468,0,37,35.83,37,35.83,0,0.00,54,-61,7,17.68,16.90,16.44,0.000,36.6,1816,1532,5148,0,16
142250469,142250468,0,37,35.84,37,35.84,0,0.00,48,-69,21,17.58,16.83,16.34,0.000,36.6,1819,1536,5260,0,16
142250469,142250468,0,38,35.84,38,35.84,0,0.00,46,-57,11,17.61,16.90,16.36,0.000,36.6,1816,1534,5363,0,16
142250469,142250468,0,36,35.83,36,35.83,0,0.00,72,-55,-17,17.63,16.82,16.38,0.000,36.5,1819,1533,5481,0,16
142250469,142250468,0,37,35.83,37,35.83,0,0.00,42,-69,27,17.56,16.87,16.34,0.000,36.6,1814,1530,5588,0,16
142250469,142250468,0,35,35.84,35,35.84,0,0.00,54,-65,11,17.68,16.92,16.46,0.000,36.6,1815,1531,5692,0,16
142250469,142250468,0,34,35.84,34,35.84,0,0.00,60,-55,-5,17.63,16.82,16.34,0.000,36.6,1809,1528,5812,0,16
142250469,142250468,0,38,35.84,38,35.84,0,0.00,58,-61,3,17.58,16.92,16.38,0.000,36.5,1814,1528,5922,0,16
142250469,142250468,0,36,35.82,36,35.82,0,0.00,50,-69,19,17.55,16.94,16.33,0.000,36.6,1821,1534,6034,0,16
142250469,142250468,0,37,35.83,37,35.83,0,0.00,36,-83,47,17.63,16.90,16.38,0.000,36.6,1812,1530,6143,0,16
142250469,142250468,0,35,35.82,35,35.82,0,0.00,50,-69,19,17.56,16.82,16.28,0.000,36.6,1817,1533,6239,0,16
142250469,142250468,0,37,35.85,37,35.85,0,0.00,58,-65,7,17.58,16.82,16.34,0.000,36.6,1814,1533,6348,0,16
142250469,142250468,0,37,35.83,37,35.83,0,0.00,44,-69,25,17.63,16.90,16.38,0.000,36.6,1817,1532,6460,0,16
142250469,142250468,0,35,35.83,35,35.83,0,0.00,62,-53,-9,17.63,16.88,16.41,0.000,36.6,1815,1532,6570,0,16
142250469,142250468,0,37,35.83,37,35.83,0,0.00,58,-57,-1,17.68,16.87,16.44,0.000,36.6,1817,1531,6681,0,16
142250469,142250468,0,37,35.82,37,35.82,0,0.00,52,-55,3,17.61,17.00,16.36,0.000,36.5,1818,1531,6790,0,16
142250469,142250468,0,39,35.82,39,35.82,0,0.00,70,-55,-15,17.71,16.97,16.46,0.000,36.5,1816,1530,6895,0,16
142250464,142250467,0,37,35.83,37,35.83,0,0.00,94,-109,15,17.97,17.02,15.80,0.000,36.5,1897,1521,7012,0,16
142250464,142250467,0,43,35.83,43,35.83,0,0.00,92,-121,29,18.09,17.14,15.85,0.000,36.4,1906,1519,7123,0,16
142250464,142250467,0,43,35.83,43,35.83,0,0.00,114,-103,-11,18.04,16.97,15.77,0.000,36.4,1907,1520,7234,0,16
142250464,142250466,0,43,35.84,43,35.84,0,0.00,94,-105,11,17.99,16.90,15.97,0.000,36.6,1818,1537,7344,0,16
142250464,142250466,0,42,35.84,42,35.84,0,0.00,98,-101,3,17.99,16.87,15.87,0.000,36.6,1816,1532,7455,0,16
142250464,142250466,0,42,35.82,42,35.82,0,0.00,104,-111,7,18.14,16.99,15.97,0.000,36.6,1817,1534,7564,0,16
142250464,142250465,0,39,35.83,39,35.83,0,0.00,74,-117,43,18.07,16.87,16.07,0.000,36.6,1736,1438,7660,0,16
142250464,142250465,0,39,35.82,39,35.82,0,0.00,94,-105,11,18.07,16.80,16.06,0.000,36.8,1739,1440,7770,0,16
142250464,142250465,0,38,35.84,38,35.84,0,0.00,98,-109,11,18.05,16.85,16.02,0.000,36.8,1736,1436,7880,0,16
142250464,142250465,0,39,35.82,39,35.82,0,0.00,94,-109,15,18.05,16.82,16.02,0.000,36.8,1735,1435,7989,0,16
142250464,142250465,0,37,35.81,37,35.81,0,0.00,82,-109,27,18.05,16.87,15.99,0.000,36.8,1735,1433,8101,0,16
142250464,142250465,0,38,35.82,38,35.82,0,0.00,88,-117,29,18.15,16.82,16.04,0.000,36.7,1737,1438,8211,0,16
142250464,142250465,0,40,35.83,40,35.83,0,0.00,84,-117,33,18.12,16.70,16.00,0.000,36.8,1738,1437,8322,0,16
142250464,142250465,0,39,35.83,39,35.83,0,0.00,94,-117,23,18.15,16.85,15.99,0.000,36.8,1733,1434,8430,0,16
142250464,142250464,0,41,35.84,41,35.84,0,0.00,90,-89,-1,18.00,16.95,16.02,0.000,36.7,1817,1533,8540,0,16
142250464,142250464,0,41,35.83,41,35.83,0,0.00,96,-81,-15,18.09,17.00,16.12,0.000,36.5,1817,1533,8651,0,16
142250464,142250464,0,41,35.82,41,35.82,0,0.00,104,-95,-9,18.07,16.87,16.04,0.000,36.5,1817,1532,8761,0,16
142250464,142250464,0,42,35.84,42,35.84,0,0.00,102,-87,-15,17.97,16.95,16.00,0.000,36.6,1818,1536,8872,0,16
142250464,142250464,0,42,35.82,42,35.82,0,0.00,88,-109,21,18.02,17.07,16.02,0.000,36.5,1820,1532,8982,0,16
142250464,142250464,0,41,35.83,41,35.83,0,0.00,98,-101,3,17.97,16.83,15.95,0.000,36.6,1817,1533,9083,0,16
142250464,142250464,0,40,35.82,40,35.82,0,0.00,112,-95,-17,18.09,17.00,16.06,0.000,36.6,1816,1530,9201,0,16
142250464,142250464,0,39,35.83,39,35.83,0,0.00,74,-117,43,17.93,16.90,15.94,0.000,36.5,1818,1531,9313,0,16
142250464,142250464,0,41,35.84,41,35.84,0,0.00,94,-101,7,18.04,16.87,16.00,0.000,36.6,1817,1533,9420,0,16
142250464,142250463,0,39,35.82,39,35.82,0,0.00,94,-87,-7,17.87,17.02,16.02,0.000,36.5,1867,1528,9531,0,16
142250464,142250463,0,40,35.82,40,35.82,0,0.00,62,-105,43,17.80,17.07,15.97,0.000,36.5,1911,1527,9642,0,16
142250464,142250463,0,38,35.84,38,35.84,0,0.00,80,-87,7,17.95,17.02,16.09,0.000,36.5,1910,1526,9753,0,16
142250464,142250463,0,40,35.83,40,35.83,0,0.00,92,-81,-11,17.82,17.02,16.04,0.000,36.4,1914,1528,9862,0,16
142250464,142250463,0,40,35.81,40,35.81,0,0.00,70,-89,19,17.78,16.97,16.00,0.000,36.5,1912,1524,9958,0,16
142250464,142250463,0,40,35.83,40,35.83,0,0.00,80,-89,9,17.82,17.07,16.04,0.000,36.5,1912,1527,10069,0,16
142250464,142250463,0,41,35.82,41,35.82,0,0.00,94,-93,-1,17.83,17.00,16.00,0.000,36.4,1913,1525,10180,0,16
142250464,142250463,0,41,35.84,41,35.84,0,0.00,88,-87,-1,17.82,17.07,16.04,0.000,36.4,1911,1526,10291,0,16
142250464,142250463,0,38,35.83,38,35.83,0,0.00,84,-93,9,17.77,16.97,15.97,0.000,36.5,1909,1525,10401,0,16
142250464,142250463,0,39,35.84,39,35.84,0,0.00,90,-93,3,17.80,16.99,15.94,0.000,36.5,1911,1526,10512,0,16
142250464,142250463,0,41,35.84,41,35.84,0,0.00,92,-75,-17,17.77,16.97,15.97,0.000,36.5,1912,1526,10619,0,16
142250464,142250463,0,42,35.83,42,35.83,0,0.00,92,-81,-11,17.85,17.05,16.06,0.000,36.5,1911,1526,10724,0,16
142250464,142250463,0,41,35.84,41,35.84,0,0.00,66,-111,45,17.77,16.95,15.94,0.000,36.4,1912,1526,10835,0,16
142250464,142250463,0,39,35.83,39,35.83,0,0.00,74,-101,27,17.87,17.14,16.04,0.000,36.5,1912,1527,10951,0,16
142250432,142250457,0,54,35.82,54,35.82,0,0.00,324,-416,92,20.54,17.16,12.96,0.000,36.4,1837,1535,11061,0,16
142249993,142250028,-22,100,35.82,100,35.82,0,0.00,76,-327,251,17.78,19.51,13.58,0.000,36.5,1900,1534,11171,0,16
142249047,142249100,-42,132,35.81,132,35.81,0,0.00,-365,134,231,13.11,19.27,18.41,0.000,36.3,1928,1559,11280,0,16
142247547,142247582,-64,169,35.79,169,35.79,0,0.00,364,44,-408,20.88,12.47,17.56,0.000,36.8,1571,1294,11392,0,16
142245593,142245620,-81,180,35.79,180,35.79,0,0.00,-490,76,414,11.98,20.86,17.97,0.000,36.4,2042,1696,11501,0,16
142243065,142243117,-100,191,35.79,191,35.79,0,0.00,370,-559,189,20.86,19.00,11.15,0.000,36.8,1771,1470,11611,0,16
142240455,142240528,-117,207,35.78,207,35.78,0,0.00,286,143,-429,20.32,12.20,18.70,0.000,36.7,1542,1308,11707,0,16
142236980,142237043,-137,215,35.79,215,35.79,0,0.00,366,388,-754,20.76,9.10,20.91,0.000,36.7,1578,1337,11817,0,16
142232950,142232980,-156,228,35.80,228,35.80,0,0.00,638,-184,-454,23.72,12.04,15.06,0.000,36.7,1540,1306,11929,0,16
142228484,142228506,-178,246,35.80,246,35.80,0,0.00,106,-420,314,18.31,20.07,12.35,0.000,36.6,1797,1472,12037,0,16
142223742,142223767,-178,183,35.80,183,35.80,0,0.00,-500,332,168,11.40,18.88,20.57,0.000,36.5,1990,1640,12148,0,16
142219085,142219111,-178,172,35.81,172,35.81,0,0.00,195,302,-497,19.27,11.45,20.27,0.000,36.6,1649,1380,12258,0,16
142214428,142214447,-178,168,35.82,168,35.82,0,0.00,354,-418,64,21.00,17.75,12.30,0.000,36.7,1691,1373,12366,0,16
142209771,142209790,-179,178,35.79,178,35.79,0,0.00,-365,-5,370,12.84,20.96,17.00,0.000,36.6,1999,1636,12476,0,16
142205073,142205092,-179,185,35.80,185,35.80,0,0.00,-123,483,-360,15.63,13.13,22.10,0.000,36.5,1794,1526,12585,0,16
142200373,142200390,-179,178,35.79,178,35.79,0,0.00,497,-303,-194,22.49,14.60,13.79,0.000,36.7,1599,1307,12695,0,16
142195675,142195698,-178,174,35.79,174,35.79,0,0.00,-196,-295,491,14.85,22.10,13.94,0.000,36.7,1938,1571,12805,0,16
142191018,142191034,-178,173,35.79,173,35.79,0,0.00,-355,501,-146,13.01,15.84,22.08,0.000,36.6,1901,1589,12915,0,16
142186276,142186287,-179,172,35.80,172,35.80,0,0.00,392,-25,-367,21.30,13.04,16.50,0.000,36.7,1601,1312,13026,0,16
142181619,142181630,-178,175,35.80,175,35.80,0,0.00,58,-420,362,17.73,20.56,12.48,0.000,36.7,1829,1481,13134,0,16
142176921,142176932,-178,181,35.80,181,35.80,0,0.00,-510,328,182,11.47,18.65,20.78,0.000,36.6,1989,1641,13245,0,16
142172179,142172190,-179,184,35.80,184,35.80,0,0.00,276,205,-481,20.07,11.62,19.12,0.000,36.6,1633,1353,13355,0,16
142167479,142167496,-178,185,35.79,185,35.79,0,0.00,336,-530,194,20.51,19.36,11.08,0.000,36.7,1732,1415,13465,0,16
142162737,142162750,-179,188,35.81,188,35.81,0,0.00,-530,197,333,11.30,20.15,19.29,0.000,36.6,2020,1670,13577,0,16
142158038,142158047,-179,186,35.78,186,35.78,0,0.00,104,404,-508,17.90,12.08,20.91,0.000,36.6,1707,1434,13687,0,16
142153296,142153310,-178,180,35.80,180,35.80,0,0.00,459,-466,7,21.89,17.22,11.72,0.000,36.7,1648,1340,13797,0,16
142148596,142148614,-177,182,35.81,182,35.81,0,0.00,-418,-67,485,12.48,21.96,16.38,0.000,36.6,2020,1659,13907,0,16
142143898,142143910,-178,176,35.79,176,35.79,0,0.00,-150,505,-355,15.48,13.16,22.47,0.000,36.6,1796,1520,14018,0,16
142139197,142139209,-177,168,35.79,168,35.79,0,0.00,533,-279,-254,22.62,14.43,13.84,0.000,36.7,1586,1310,14127,0,16
142135096,142135107,-178,171,35.80,171,35.80,0,0.00,292,-488,196,20.20,19.03,11.60,0.000,36.7,1733,1414,14223,0,16
142130398,142130405,-178,177,35.80,177,35.80,0,0.00,-470,80,390,12.03,20.42,18.29,0.000,36.6,2002,1641,14334,0,16
142125700,142125707,-177,171,35.78,171,35.78,0,0.00,32,445,-477,17.43,11.88,21.69,0.000,36.6,1714,1444,14444,0,16
142120914,142120917,-178,176,35.80,176,35.80,0,0.00,370,-351,-19,20.98,17.10,12.89,0.000,36.7,1664,1347,14555,0,16
142116257,142116264,-179,183,35.79,183,35.79,0,0.00,-399,-85,484,12.74,21.86,16.28,0.000,36.6,1990,1624,14665,0,16
142111515,142111526,-178,177,35.79,177,35.79,0,0.00,-176,511,-335,15.29,13.18,22.52,0.000,36.5,1800,1527,14775,0,16
142106817,142106825,-178,178,35.80,178,35.80,0,0.00,547,-293,-254,23.10,14.08,13.82,0.000,36.8,1585,1313,14885,0,16
142102075,142102084,-177,180,35.81,180,35.81,0,0.00,-194,-272,466,14.72,22.03,13.97,0.000,36.7,1957,1589,14997,0,16
142097418,142097415,-179,169,35.80,169,35.80,0,0.00,-319,427,-108,13.47,15.77,21.66,0.000,36.6,1890,1581,15105,0,16
142092676,142092681,-179,186,35.78,186,35.78,0,0.00,461,-57,-404,22.15,12.54,16.44,0.000,36.7,1573,1324,15217,0,16
142087934,142087940,-179,196,35.78,196,35.78,0,0.00,-9,-426,435,17.07,21.52,12.40,0.000,36.7,1872,1510,15328,0,16
142083236,142083236,-179,180,35.81,180,35.81,0,0.00,-464,356,108,12.18,17.68,21.07,0.000,36.5,1965,1631,15438,0,16
142078494,142078496,-178,179,35.79,179,35.79,0,0.00,332,120,-452,20.74,11.76,18.37,0.000,36.7,1603,1343,15548,0,16
142073794,142073798,-179,189,35.80,189,35.80,0,0.00,217,-466,249,19.34,19.86,11.79,0.000,36.7,1764,1446,15658,0,16
142069137,142069141,-178,179,35.79,179,35.79,0,0.00,-456,155,301,12.18,20.02,18.90,0.000,36.6,2020,1672,15768,0,16
142064524,142064527,-178,177,35.80,177,35.80,0,0.00,2,417,-419,17.14,12.33,21.49,0.000,36.6,1730,1463,15876,0,16
142060338,142060340,-178,177,35.79,177,35.79,0,0.00,453,-9,-444,22.01,12.03,16.97,0.000,36.7,1583,1330,15973,0,16
142055637,142055638,-178,167,35.81,167,35.81,0,0.00,74,-464,390,17.87,20.83,12.04,0.000,36.7,1822,1489,16083,0,16
142050992,142050954,-171,120,35.84,120,35.84,0,0.00,-166,106,60,15.11,17.53,18.41,0.000,36.7,1848,1549,16195,0,16
142046869,142046838,-151,103,35.81,103,35.81,0,0.00,-95,189,-94,16.00,15.78,19.12,0.000,36.6,1815,1529,16304,0,16
142043232,142043218,-132,96,35.83,96,35.83,0,0.00,-105,235,-130,15.78,15.53,19.58,0.000,36.7,1799,1521,16416,0,16
142040173,142040163,-110,77,35.80,77,35.80,0,0.00,-254,175,79,14.21,17.87,18.92,0.000,36.6,1884,1533,16525,0,16
142037579,142037550,-90,61,35.81,61,35.81,0,0.00,12,-174,162,17.16,18.76,15.01,0.000,36.7,1843,1550,16636,0,16
142035513,142035484,-70,53,35.82,53,35.82,0,0.00,58,100,-158,17.77,14.99,18.04,0.000,36.7,1720,1417,16747,0,16
142034043,142034013,-53,46,35.81,46,35.81,0,0.00,28,-89,61,17.26,17.68,15.99,0.000,36.7,1796,1505,16851,0,16
142032976,142032940,-32,40,35.82,40,35.82,0,0.00,-93,56,37,16.09,17.21,17.65,0.000,36.6,1833,1546,16967,0,16
142032485,142032442,-13,36,35.84,36,35.84,0,0.00,22,2,-24,17.09,16.82,16.90,0.000,36.7,1813,1526,17076,0,16
142032434,142032392,0,33,35.81,33,35.81,0,0.00,8,-25,17,17.21,17.07,16.77,0.000,36.6,1824,1535,17188,0,16
142032434,142032392,0,33,35.84,33,35.84,0,0.00,28,-47,19,17.39,17.17,16.46,0.000,36.6,1830,1551,17298,0,16
142032434,142032394,0,37,35.83,37,35.83,0,0.00,26,-69,43,17.39,17.14,16.39,0.000,36.6,1754,1457,17408,0,16
142032434,142032396,0,36,35.84,36,35.84,0,0.00,44,-51,7,17.38,17.22,16.38,0.000,36.6,1833,1552,17518,0,16
142032434,142032397,0,35,35.82,35,35.82,0,0.00,42,-77,35,17.49,17.09,16.22,0.000,36.7,1751,1451,17619,0,16
142032434,142032400,0,38,35.85,38,35.85,0,0.00,28,-69,41,17.44,17.27,16.44,0.000,36.6,1830,1548,17738,0,16
142032434,142032401,0,36,35.84,36,35.84,0,0.00,18,-93,75,17.46,17.10,16.22,0.000,36.7,1757,1460,17849,0,16
142032434,142032403,0,36,35.82,36,35.82,0,0.00,34,-73,39,17.34,17.41,16.12,0.000,36.6,1884,1505,17958,0,16
142032434,142032405,0,36,35.83,36,35.83,0,0.00,34,-69,35,17.38,17.14,16.29,0.000,36.6,1771,1481,18068,0,16
142032434,142032406,0,37,35.83,37,35.83,0,0.00,40,-63,23,17.43,17.22,16.21,0.000,36.6,1819,1531,18180,0,16
142032431,142032408,0,38,35.83,38,35.83,0,0.00,22,-17,-5,17.19,16.97,16.65,0.000,36.6,1832,1551,18289,0,16
142032129,142032143,-20,114,35.83,114,35.83,0,0.00,-29,257,-228,16.90,14.45,19.61,0.000,36.8,1678,1374,18399,0,16
142031299,142031353,-36,126,35.81,126,35.81,0,0.00,501,-142,-359,22.20,13.16,15.56,0.000,37.0,1635,1320,18510,0,16
142029928,142029949,-59,136,35.83,136,35.83,0,0.00,-224,-144,368,14.65,20.74,15.46,0.000,36.5,1947,1576,18621,0,16
142028079,142028080,-79,160,35.80,160,35.80,0,0.00,235,96,-331,19.49,13.40,17.92,0.000,36.7,1605,1296,18731,0,16
142025674,142025701,-96,176,35.81,176,35.81,0,0.00,-448,306,142,12.21,18.19,20.34,0.000,36.5,1936,1586,18841,0,16
142022801,142022864,-115,204,35.77,204,35.77,0,0.00,-297,-363,660,13.97,23.72,13.16,0.000,36.6,2025,1660,18950,0,16
142019354,142019397,-136,234,35.77,234,35.77,0,0.00,-148,-440,588,15.60,22.69,12.48,0.000,36.6,1978,1608,19061,0,16
142015419,142015435,-157,262,35.78,262,35.78,0,0.00,-387,-83,470,12.74,22.42,16.09,0.000,36.6,2070,1726,19172,0,16
142010923,142010964,-173,264,35.76,264,35.76,0,0.00,-490,729,-239,11.69,14.57,24.53,0.000,36.5,1937,1646,19283,0,16
142006267,142006296,-176,191,35.79,191,35.79,0,0.00,584,-51,-533,23.33,11.16,16.51,0.000,36.7,1553,1319,19391,0,16
142001568,142001584,-178,177,35.81,177,35.81,0,0.00,30,-452,422,17.38,21.22,12.15,0.000,36.7,1850,1500,19502,0,16
141996953,141996971,-177,166,35.80,166,35.80,0,0.00,-486,308,178,11.60,18.95,20.44,0.000,36.6,1985,1635,19610,0,16
141992170,141992186,-178,168,35.80,168,35.80,0,0.00,284,197,-481,20.32,11.32,19.25,0.000,36.7,1612,1353,19722,0,16
141988110,141988125,-178,175,35.80,175,35.80,0,0.00,465,-178,-287,22.23,13.72,15.06,0.000,36.8,1590,1309,19817,0,16
141983412,141983425,-179,180,35.80,180,35.80,0,0.00,-69,-337,406,16.06,21.62,13.26,0.000,36.7,1899,1532,19926,0,16
141978670,141978687,-178,179,35.79,179,35.79,0,0.00,-414,471,-57,12.43,16.29,22.03,0.000,36.5,1930,1611,20038,0,16
141973970,141973988,-177,181,35.81,181,35.81,0,0.00,427,50,-477,21.78,11.76,17.44,0.000,36.8,1570,1332,20148,0,16
141969313,141969320,-178,167,35.81,167,35.81,0,0.00,153,-434,281,18.63,20.32,11.99,0.000,36.7,1795,1475,20256,0,16
141964658,141964665,-178,168,35.79,168,35.79,0,0.00,-424,227,197,12.08,19.49,19.41,0.000,36.6,1986,1634,20366,0,16
141959873,141959882,-179,184,35.79,184,35.79,0,0.00,207,257,-464,19.25,11.89,19.73,0.000,36.7,1653,1373,20478,0,16
141955174,141955183,-178,174,35.80,174,35.80,0,0.00,338,-474,136,20.79,18.31,11.86,0.000,36.7,1708,1385,20587,0,16
141950474,141950481,-178,167,35.78,167,35.78,0,0.00,-411,58,353,12.35,20.81,17.58,0.000,36.6,2005,1642,20698,0,16
141945817,141945827,-179,184,35.81,184,35.81,0,0.00,-51,469,-418,16.21,12.70,21.79,0.000,36.6,1767,1501,20807,0,16
141941034,141941038,-178,173,35.79,173,35.79,0,0.00,402,-313,-89,21.47,16.17,13.35,0.000,36.7,1636,1323,20918,0,16
141936377,141936382,-178,177,35.80,177,35.80,0,0.00,-260,-182,442,14.11,21.79,15.02,0.000,36.6,1964,1591,21027,0,16
141931762,141931766,-178,176,35.81,176,35.81,0,0.00,-335,495,-160,13.40,15.28,22.33,0.000,36.5,1881,1581,21136,0,16
141927064,141927066,-179,174,35.79,174,35.79,0,0.00,435,-49,-386,21.76,12.89,16.31,0.000,36.7,1604,1302,21246,0,16
141922280,141922292,-178,187,35.78,187,35.78,0,0.00,-43,-452,495,16.58,22.23,12.13,0.000,36.7,1890,1523,21357,0,16
141917580,141917591,-178,182,35.79,182,35.79,0,0.00,-530,471,59,11.27,17.41,22.17,0.000,36.5,1956,1619,21468,0,16
141912881,141912886,-178,182,35.79,182,35.79,0,0.00,360,130,-490,20.96,11.67,18.34,0.000,36.7,1590,1341,21578,0,16
141908096,141908105,-178,171,35.79,171,35.79,0,0.00,147,-502,355,18.59,20.78,11.54,0.000,36.8,1801,1467,21689,0,16
141903483,141903491,-177,175,35.80,175,35.80,0,0.00,-510,233,277,11.30,20.10,19.51,0.000,36.6,2014,1659,21798,0,16
