"Encoder position","Step position","Speed","Engine current","Engine voltage","Power current","Power voltage","USB current","USB voltage","Current A","Current B","Current C","Voltage A","Voltage B","Voltage C","PWM level","Temperature","Joystick","Analog input","Time","General flags","GPIO flags"
0,0,0,31,35.84,31,35.84,0,0.00,24,38,-62,17.16,16.48,17.19,0.000,32.0,1872,1543,3836,0,16
0,0,0,30,35.85,30,35.85,0,0.00,0,14,-14,17.14,16.51,17.21,0.000,32.0,1875,1540,3947,0,16
22,1,0,32,35.84,32,35.84,0,0.00,-91,-158,249,16.33,19.12,15.51,0.000,32.1,1834,1542,4059,0,16
433,396,23,100,35.81,100,35.81,0,0.00,88,-262,174,18.04,18.53,14.24,0.000,31.9,1899,1524,4169,0,16
1372,1314,42,132,35.82,132,35.82,0,0.00,390,-57,-333,21.10,13.36,16.56,0.000,32.2,1654,1357,4280,0,16
2838,2786,62,157,35.80,157,35.80,0,0.00,-474,300,174,12.11,18.48,20.25,0.000,32.4,1808,1518,4391,0,16
4830,4795,81,168,35.79,168,35.79,0,0.00,433,-154,-279,22.01,13.57,15.58,0.000,32.1,1720,1441,4502,0,16
7322,7264,99,172,35.79,172,35.79,0,0.00,-105,-385,490,15.99,21.86,12.96,0.000,32.1,2056,1707,4611,0,16
9892,9824,118,198,35.78,198,35.78,0,0.00,-575,525,50,11.00,17.27,22.50,0.000,32.4,1683,1372,4707,0,16
13348,13269,137,234,35.77,234,35.77,0,0.00,-573,711,-138,10.89,15.45,24.47,0.000,32.4,1575,1307,4817,0,16
17399,17351,156,229,35.78,229,35.78,0,0.00,-720,249,471,9.29,21.62,19.91,0.000,32.3,1822,1481,4928,0,16
21938,21885,174,234,35.78,234,35.78,0,0.00,141,-550,409,18.44,21.54,10.72,0.000,32.0,2107,1775,5039,0,16
26722,26682,176,163,35.81,163,35.81,0,0.00,392,124,-516,21.56,11.05,18.39,0.000,32.2,1669,1405,5151,0,16
31463,31437,178,160,35.81,160,35.81,0,0.00,-444,356,88,12.32,17.41,21.03,0.000,32.3,1686,1360,5263,0,16
36249,36229,179,159,35.81,159,35.81,0,0.00,50,-411,361,17.63,20.61,12.55,0.000,32.1,1987,1620,5375,0,16
40991,40967,178,157,35.81,157,35.81,0,0.00,433,8,-441,21.89,11.88,17.16,0.000,32.2,1730,1465,5485,0,16
45092,45061,178,163,35.80,163,35.80,0,0.00,70,417,-487,18.21,11.01,21.73,0.000,32.3,1592,1337,5581,0,16
49834,49809,178,166,35.79,166,35.79,0,0.00,-474,124,350,11.67,20.56,18.51,0.000,32.3,1816,1471,5693,0,16
54533,54512,178,156,35.81,156,35.81,0,0.00,239,-428,189,19.85,18.65,12.54,0.000,32.1,1985,1635,5803,0,16
59275,59250,178,171,35.81,171,35.81,0,0.00,241,245,-486,19.73,11.49,19.59,0.000,32.2,1627,1363,5914,0,16
64058,64036,178,165,35.80,165,35.80,0,0.00,-476,247,229,11.86,19.19,19.91,0.000,32.3,1739,1423,6025,0,16
68715,68695,177,149,35.82,149,35.82,0,0.00,145,-490,345,18.63,20.46,11.66,0.000,32.2,1999,1636,6135,0,16
73501,73477,177,159,35.81,159,35.81,0,0.00,380,114,-494,21.34,11.32,18.19,0.000,32.2,1684,1411,6247,0,16
78243,78220,177,165,35.81,165,35.81,0,0.00,-466,431,35,11.82,17.31,21.57,0.000,32.4,1669,1350,6358,0,16
82984,82966,177,148,35.81,148,35.81,0,0.00,-21,-422,443,17.02,21.25,12.48,0.000,32.2,1990,1620,6468,0,16
87726,87705,177,161,35.80,161,35.80,0,0.00,497,-33,-464,22.50,11.93,16.50,0.000,32.2,1749,1477,6580,0,16
91828,91814,178,162,35.82,162,35.82,0,0.00,90,294,-384,18.29,12.38,20.37,0.000,32.3,1623,1330,6676,0,16
96611,96602,178,146,35.82,146,35.82,0,0.00,-442,96,346,12.30,20.07,18.46,0.000,32.3,1795,1470,6787,0,16
101353,101343,178,153,35.83,153,35.83,0,0.00,288,-420,132,20.13,18.49,12.15,0.000,32.2,1964,1611,6898,0,16
106095,106080,178,167,35.80,167,35.80,0,0.00,209,261,-470,19.63,11.38,19.93,0.000,32.3,1633,1362,7010,0,16
110881,110869,177,152,35.82,152,35.82,0,0.00,-468,245,223,11.62,19.44,19.66,0.000,32.3,1750,1433,7122,0,16
115623,115613,178,152,35.80,152,35.80,0,0.00,199,-440,241,19.14,19.54,12.15,0.000,32.2,1979,1626,7233,0,16
120365,120356,178,166,35.80,166,35.80,0,0.00,330,179,-509,20.90,10.94,19.02,0.000,32.2,1668,1393,7343,0,16
125037,125064,175,119,35.82,119,35.82,0,0.00,-142,106,36,15.40,17.05,18.44,0.000,32.3,1743,1421,7455,0,16
129244,129268,153,95,35.82,95,35.82,0,0.00,-113,-19,132,15.65,18.43,16.78,0.000,32.3,1822,1529,7566,0,16
132954,132961,133,90,35.82,90,35.82,0,0.00,-146,-85,231,15.65,18.93,16.44,0.000,32.3,1871,1516,7677,0,16
136078,136086,113,78,35.83,78,35.83,0,0.00,-192,80,112,14.94,17.83,18.22,0.000,32.3,1797,1497,7788,0,16
138683,138703,92,61,35.84,61,35.84,0,0.00,24,161,-185,17.29,14.90,18.58,0.000,32.3,1700,1395,7897,0,16
140771,140789,72,51,35.83,51,35.83,0,0.00,70,-194,124,17.95,18.10,15.01,0.000,32.1,1862,1560,8008,0,16
142366,142386,52,43,35.83,43,35.83,0,0.00,-3,96,-93,17.16,15.62,18.17,0.000,32.3,1736,1430,8119,0,16
143416,143439,33,36,35.84,36,35.84,0,0.00,-67,32,35,16.21,17.29,17.22,0.000,32.2,1836,1547,8231,0,16
143938,143970,14,35,35.84,35,35.84,0,0.00,-3,-7,10,17.12,16.83,17.05,0.000,32.2,1809,1519,8342,0,16
144000,144032,0,32,35.84,32,35.84,0,0.00,4,14,-18,17.12,16.73,17.12,0.000,32.1,1877,1506,8452,0,16
144000,144032,0,32,35.84,32,35.84,0,0.00,18,34,-52,17.19,16.41,17.33,0.000,32.0,1874,1542,8564,0,16
144000,144031,0,34,35.84,34,35.84,0,0.00,4,24,-28,17.34,16.21,17.53,0.000,32.2,1765,1464,8674,0,16
144000,144029,0,34,35.84,34,35.84,0,0.00,0,16,-16,17.24,16.26,17.38,0.000,32.3,1765,1471,8786,0,16
144000,144028,0,35,35.83,35,35.83,0,0.00,4,30,-34,17.27,16.29,17.44,0.000,32.1,1862,1582,8896,0,16
144000,144027,0,38,35.84,38,35.84,0,0.00,14,44,-58,17.29,16.00,17.49,0.000,32.2,1759,1463,9008,0,16
144000,144025,0,35,35.84,35,35.84,0,0.00,14,38,-52,17.33,16.16,17.48,0.000,32.3,1758,1463,9119,0,16
144000,144024,0,36,35.83,36,35.83,0,0.00,0,26,-26,17.27,16.28,17.48,0.000,32.1,1860,1576,9231,0,16
144000,144023,0,37,35.84,37,35.84,0,0.00,28,58,-86,17.27,16.07,17.51,0.000,32.1,1765,1479,9342,0,16
144000,144021,0,36,35.84,36,35.84,0,0.00,30,44,-74,17.22,16.11,17.43,0.000,32.3,1757,1461,9453,0,16
144000,144020,0,34,35.84,34,35.84,0,0.00,14,30,-44,17.27,16.24,17.44,0.000,32.2,1859,1580,9564,0,16
144000,144020,0,32,35.85,32,35.85,0,0.00,36,58,-94,17.29,16.02,17.51,0.000,32.1,1850,1573,9673,0,16
144000,144018,0,36,35.84,36,35.84,0,0.00,18,44,-62,17.36,15.94,17.56,0.000,32.4,1678,1371,9768,0,16
144000,144017,0,37,35.83,37,35.83,0,0.00,36,54,-90,17.36,16.11,17.51,0.000,32.3,1755,1460,9880,0,16
144000,144016,0,35,35.84,35,35.84,0,0.00,20,36,-56,17.17,16.31,17.39,0.000,32.1,1857,1578,9991,0,16
144000,144016,0,35,35.84,35,35.84,0,0.00,14,54,-68,17.33,16.14,17.53,0.000,32.2,1853,1574,10101,0,16
144000,144013,0,38,35.84,38,35.84,0,0.00,12,28,-40,17.33,16.14,17.41,0.000,32.4,1702,1385,10211,0,16
144000,144013,0,35,35.84,35,35.84,0,0.00,8,38,-46,17.29,16.12,17.46,0.000,32.3,1762,1465,10321,0,16
144000,144012,0,35,35.83,35,35.83,0,0.00,44,56,-100,17.22,16.21,17.38,0.000,32.2,1864,1575,10432,0,16
144000,144012,0,32,35.82,32,35.82,0,0.00,20,34,-54,17.17,16.31,17.41,0.000,32.1,1861,1576,10543,0,16
144000,144012,0,35,35.84,35,35.84,0,0.00,24,54,-78,17.22,16.19,17.43,0.000,32.1,1855,1574,10653,0,16
144000,144010,0,35,35.84,35,35.84,0,0.00,24,46,-70,17.29,16.06,17.46,0.000,32.4,1684,1373,10765,0,16
144000,144009,0,32,35.84,32,35.84,0,0.00,14,32,-46,17.33,16.28,17.41,0.000,32.3,1767,1472,10875,0,16
144000,144009,0,34,35.84,34,35.84,0,0.00,38,38,-76,17.34,16.22,17.44,0.000,32.3,1760,1469,10986,0,16
144000,144008,0,33,35.84,33,35.84,0,0.00,24,34,-58,17.14,16.46,17.24,0.000,32.2,1871,1556,11082,0,16
144000,144008,0,31,35.84,31,35.84,0,0.00,14,28,-42,17.27,16.41,17.41,0.000,32.1,1865,1573,11193,0,16
144000,144008,0,33,35.83,33,35.83,0,0.00,16,42,-58,17.17,16.33,17.36,0.000,32.1,1863,1582,11305,0,16
144000,144008,0,36,35.83,36,35.83,0,0.00,30,40,-70,17.22,16.14,17.39,0.000,32.1,1857,1578,11416,0,16
144000,144007,0,36,35.83,36,35.83,0,0.00,28,44,-72,17.34,16.16,17.44,0.000,32.2,1759,1464,11526,0,16
144000,144006,0,36,35.84,36,35.84,0,0.00,4,6,-10,17.24,16.00,17.36,0.000,32.4,1682,1372,11638,0,16
144000,144005,0,33,35.82,33,35.82,0,0.00,26,40,-66,17.22,16.29,17.31,0.000,32.3,1774,1482,11749,0,16
144000,144005,0,34,35.85,34,35.85,0,0.00,4,12,-16,17.41,16.28,17.41,0.000,32.3,1769,1475,11860,0,16
144000,144005,0,35,35.84,35,35.84,0,0.00,8,22,-30,17.26,16.26,17.38,0.000,32.3,1766,1473,11971,0,16
144000,144005,0,34,35.84,34,35.84,0,0.00,28,40,-68,17.33,16.21,17.41,0.000,32.2,1764,1470,12081,0,16
144000,144004,0,31,35.83,31,35.83,0,0.00,12,28,-40,17.17,16.48,17.27,0.000,32.1,1874,1544,12192,0,16
144000,144004,0,31,35.82,31,35.82,0,0.00,26,36,-62,17.22,16.34,17.22,0.000,32.0,1872,1548,12304,0,16
144000,144004,0,30,35.83,30,35.83,0,0.00,6,16,-22,17.22,16.41,17.36,0.000,32.0,1873,1552,12414,0,16
144000,144004,0,35,35.85,35,35.85,0,0.00,24,42,-66,17.17,16.33,17.29,0.000,32.1,1866,1570,12526,0,16
144000,144004,0,32,35.85,32,35.85,0,0.00,22,40,-62,17.22,16.28,17.36,0.000,32.1,1865,1579,12637,0,16
144000,144004,0,34,35.84,34,35.84,0,0.00,24,40,-64,17.22,16.26,17.29,0.000,32.1,1862,1578,12747,0,16
144000,144004,0,33,35.84,33,35.84,0,0.00,28,40,-68,17.29,16.21,17.43,0.000,32.1,1859,1580,12859,0,16
144000,144004,0,32,35.83,32,35.83,0,0.00,18,38,-56,17.33,16.21,17.44,0.000,32.1,1858,1581,12970,0,16
144000,144003,0,34,35.82,34,35.82,0,0.00,26,52,-78,17.29,16.17,17.39,0.000,32.2,1766,1466,13080,0,16
144000,144003,0,35,35.83,35,35.83,0,0.00,0,18,-18,17.27,16.24,17.41,0.000,32.3,1762,1467,13176,0,16
144000,144002,0,35,35.83,35,35.83,0,0.00,6,22,-28,17.33,16.16,17.39,0.000,32.4,1687,1381,13287,0,16
144000,144001,0,35,35.82,35,35.82,0,0.00,20,22,-42,17.22,16.44,17.22,0.000,32.4,1739,1419,13398,0,16
144000,144001,0,32,35.84,32,35.84,0,0.00,10,18,-28,17.26,16.44,17.27,0.000,32.3,1780,1492,13508,0,16
144000,144001,0,32,35.84,32,35.84,0,0.00,-9,2,7,17.26,16.51,17.27,0.000,32.3,1781,1487,13620,0,16
144000,144001,0,32,35.83,32,35.83,0,0.00,6,12,-18,17.22,16.34,17.22,0.000,32.3,1776,1489,13731,0,16
144000,144001,0,34,35.84,34,35.84,0,0.00,12,14,-26,17.17,16.43,17.27,0.000,32.3,1778,1487,13841,0,16
144000,144001,0,33,35.83,33,35.83,0,0.00,16,22,-38,17.21,16.36,17.24,0.000,32.2,1779,1485,13952,0,16
144000,144001,0,33,35.83,33,35.83,0,0.00,8,14,-22,17.21,16.46,17.21,0.000,32.3,1780,1484,14063,0,16
144000,144001,0,32,35.84,32,35.84,0,0.00,24,30,-54,17.17,16.36,17.22,0.000,32.3,1779,1483,14174,0,16
144000,144001,0,32,35.83,32,35.83,0,0.00,12,16,-28,17.22,16.29,17.29,0.000,32.2,1779,1487,14270,0,16
144000,144001,0,33,35.84,33,35.84,0,0.00,20,22,-42,17.19,16.33,17.22,0.000,32.3,1769,1484,14380,0,16
144000,144001,0,33,35.85,33,35.85,0,0.00,28,32,-60,17.29,16.34,17.36,0.000,32.3,1773,1478,14491,0,16
144000,144001,0,34,35.84,34,35.84,0,0.00,6,12,-18,17.29,16.28,17.33,0.000,32.3,1772,1477,14602,0,16
144000,144001,0,32,35.83,32,35.83,0,0.00,2,26,-28,17.26,16.36,17.27,0.000,32.3,1772,1475,14713,0,16
144000,144001,0,32,35.84,32,35.84,0,0.00,14,24,-38,17.33,16.29,17.34,0.000,32.3,1770,1477,14823,0,16
144000,144001,0,35,35.85,35,35.85,0,0.00,-17,-7,24,17.27,16.34,17.34,0.000,32.3,1768,1475,14935,0,16
144000,144001,0,35,35.83,35,35.83,0,0.00,10,20,-30,17.22,16.36,17.24,0.000,32.3,1770,1474,15047,0,16
144000,144001,0,34,35.83,34,35.83,0,0.00,10,28,-38,17.27,16.33,17.36,0.000,32.4,1768,1475,15158,0,16
144000,144001,0,32,35.84,32,35.84,0,0.00,14,28,-42,17.24,16.22,17.36,0.000,32.3,1769,1473,15253,0,16
144000,144001,0,32,35.84,32,35.84,0,0.00,6,16,-22,17.29,16.28,17.36,0.000,32.4,1766,1473,15364,0,16
144000,144001,0,33,35.84,33,35.84,0,0.00,12,30,-42,17.27,16.28,17.39,0.000,32.3,1769,1472,15492,0,16
144000,144001,0,34,35.85,34,35.85,0,0.00,2,18,-20,17.24,16.31,17.31,0.000,32.3,1767,1470,15603,0,16
144000,144000,0,32,35.83,32,35.83,0,0.00,14,24,-38,17.16,16.44,17.19,0.000,32.2,1878,1534,15714,0,16
144000,144000,0,30,35.84,30,35.84,0,0.00,10,20,-30,17.17,16.58,17.22,0.000,32.2,1872,1529,15823,0,16
144000,144000,0,30,35.84,30,35.84,0,0.00,-7,4,3,17.14,16.55,17.21,0.000,32.2,1875,1525,15926,0,16
144000,144000,0,31,35.84,31,35.84,0,0.00,10,28,-38,17.04,16.53,17.16,0.000,32.1,1877,1529,16038,0,16
144000,144000,0,31,35.85,31,35.85,0,0.00,0,2,-2,17.14,16.53,17.17,0.000,32.2,1874,1531,16151,0,16
144000,144000,0,31,35.84,31,35.84,0,0.00,8,22,-30,17.16,16.43,17.22,0.000,32.1,1875,1531,16253,0,16
144000,144000,0,30,35.83,30,35.83,0,0.00,28,22,-50,17.10,16.50,17.16,0.000,32.1,1875,1527,16364,0,16
144000,144000,0,31,35.84,31,35.84,0,0.00,10,16,-26,17.17,16.55,17.17,0.000,32.2,1873,1535,16475,0,16
144000,144000,0,30,35.84,30,35.84,0,0.00,18,22,-40,17.17,16.61,17.17,0.000,32.2,1877,1531,16587,0,16
144000,144000,0,31,35.83,31,35.83,0,0.00,24,32,-56,17.10,16.58,17.19,0.000,32.2,1875,1535,16696,0,16
144000,144000,0,32,35.84,32,35.84,0,0.00,4,26,-30,17.14,16.60,17.17,0.000,32.1,1876,1526,16807,0,16
144000,144000,0,30,35.84,30,35.84,0,0.00,22,24,-46,17.16,16.46,17.19,0.000,32.1,1876,1539,16918,0,16
144000,144000,0,31,35.85,31,35.85,0,0.00,8,18,-26,17.14,16.56,17.21,0.000,32.1,1876,1531,17030,0,16
144000,144000,0,31,35.84,31,35.84,0,0.00,-3,16,-13,17.17,16.55,17.17,0.000,32.1,1874,1532,17141,0,16
144000,144000,0,30,35.84,30,35.84,0,0.00,10,24,-34,17.10,16.43,17.16,0.000,32.1,1875,1531,17238,0,16
144000,144000,0,31,35.84,31,35.84,0,0.00,-9,6,3,17.14,16.60,17.16,0.000,32.2,1874,1531,17348,0,16
144000,144000,0,29,35.85,29,35.85,0,0.00,28,30,-58,17.16,16.51,17.19,0.000,32.2,1873,1535,17460,0,16
144000,144000,0,30,35.84,30,35.84,0,0.00,2,10,-12,17.21,16.60,17.27,0.000,32.2,1875,1527,17566,0,16
144000,144000,0,30,35.83,30,35.83,0,0.00,8,18,-26,17.10,16.58,17.16,0.000,32.2,1875,1530,17678,0,16
144000,144000,0,32,35.84,32,35.84,0,0.00,8,18,-26,17.17,16.61,17.17,0.000,32.1,1873,1529,17791,0,16
144000,144000,0,30,35.84,30,35.84,0,0.00,24,28,-52,17.17,16.44,17.22,0.000,32.2,1874,1533,17894,0,16
144000,144000,0,31,35.84,31,35.84,0,0.00,10,18,-28,17.17,16.58,17.17,0.000,32.2,1874,1527,18014,0,16
144000,144000,0,31,35.84,31,35.84,0,0.00,30,30,-60,17.19,16.41,17.22,0.000,32.2,1876,1534,18128,0,16
144000,144000,0,31,35.85,31,35.85,0,0.00,16,18,-34,17.16,16.60,17.17,0.000,32.1,1878,1527,18239,0,16
