Time [s],Channel 5
5.491663333,0
5.491684667,1
5.491709083,0
5.491730500,1
5.491756917,0
5.491776417,1
5.491800833,0
5.491822250,1
5.491846750,0
5.491868167,1
5.491892750,0
5.491914000,1
5.491940083,0
5.491961667,1
5.491985917,0
5.492005833,1
5.492030333,0
5.492051750,1
5.492076250,0
5.492097583,1
5.492124167,0
5.492143500,1
5.492168083,0
5.492189500,1
5.492214000,0
5.492235417,1
5.492259917,0
5.492281333,1
5.492305833,0
5.492327250,1
5.492353333,0
5.492373167,1
5.492397667,0
5.492419083,1
5.492443583,0
5.492465000,1
5.492489500,0
5.492510833,1
5.492535417,0
5.492556750,1
5.492581333,0
5.492602667,1
5.492627167,0
5.492648500,1
5.492673083,0
5.492694417,1
5.492718917,0
5.492740333,1
5.492764833,0
5.492786250,1
5.492813750,0
5.492832167,1
5.492856667,0
5.492878083,1
5.492902583,0
5.492924000,1
5.492948583,0
5.492969917,1
5.492994500,0
5.493015833,1
5.493040417,0
5.493061750,1
5.493086333,0
5.493107750,1
5.493132250,0
5.493153667,1
5.493178250,0
5.493200000,1
5.493224167,0
5.493245500,1
5.493270083,0
5.493291417,1
5.493317167,0
5.493337333,1
5.493361917,0
5.493383250,1
5.493407833,0
5.493429167,1
5.493453750,0
5.493475000,1
5.493499583,0
5.493520917,1
5.493545500,0
5.493566833,1
5.493591417,0
5.493612750,1
5.493637333,0
5.493658667,1
5.493684167,0
5.493704583,1
5.493729167,0
5.493750500,1
5.493775083,0
5.493796417,1
5.493821000,0
5.493842333,1
5.493867000,0
5.493888250,1
5.493912917,0
5.493934250,1
5.493960333,0
5.493980167,1
5.494004750,0
5.494026083,1
5.494050667,0
5.494072000,1
5.494096583,0
5.494117917,1
5.494144500,0
5.494165167,1
5.494188417,0
5.494209667,1
5.494234333,0
5.494255583,1
5.494280250,0
5.494301500,1
5.494326167,0
5.494347417,1
5.494372083,0
5.494393333,1
5.494418000,0
5.494439250,1
5.494463917,0
5.494485167,1
5.494510000,0
5.494531083,1
5.494555750,0
5.494577000,1
5.494601750,0
5.494623000,1
5.494648750,0
5.494668917,1
5.494693583,0
5.494714833,1
5.494739583,0
5.494760750,1
5.494785500,0
5.494806750,1
5.494831583,0
5.494852667,1
5.494877417,0
5.494898583,1
5.494923333,0
5.494944583,1
5.494969250,0
5.494992500,1
5.495015167,0
5.495036417,1
5.495061083,0
5.495082333,1
5.495107000,0
5.495128250,1
5.495152917,0
5.495174167,1
5.495198833,0
5.495220000,1
5.495244750,0
5.495266000,1
5.495292833,0
5.495311917,1
5.495336583,0
5.495357833,1
5.495382583,0
5.495403750,1
5.495428500,0
5.495449750,1
5.495476333,0
5.495497667,1
5.495520417,0
5.495541583,1
5.495566333,0
5.495587583,1
5.495612250,0
5.495633500,1
5.495658333,0
5.495679417,1
5.495704083,0
5.495725333,1
5.495750000,0
5.495771250,1
5.495796000,0
5.495817167,1
5.495841917,0
5.495863083,1
5.495887833,0
5.495909000,1
5.495937500,0
5.495954917,1
5.495980417,0
5.496000833,1
5.496025583,0
5.496046750,1
5.496071500,0
5.496092750,1
5.496117417,0
5.496138667,1
5.496164083,0
5.496184583,1
5.496209333,0
5.496230583,1
5.496255250,0
5.496276500,1
5.496301250,0
5.496323833,1
5.496347167,0
5.496368917,1
5.496393250,0
5.496414333,1
5.496439083,0
5.496460333,1
5.496485000,0
5.496506333,1
5.496531000,0
5.496552250,1
5.496576917,0
5.496598250,1
5.496622917,0
5.496644083,1
5.496668833,0
5.496690083,1
5.496714750,0
5.496736000,1
5.496760667,0
5.496781917,1
5.496808583,0
5.496827917,1
5.496852500,0
5.496873833,1
5.496898500,0
5.496919750,1
5.496944417,0
5.496965667,1
5.496990333,0
5.497011667,1
5.497036333,0
5.497057583,1
5.497082250,0
5.497103500,1
5.497128167,0
5.497149500,1
5.497174167,0
5.497195417,1
5.497220083,0
