"Encoder position","Step position","Speed","Engine current","Engine voltage","Power current","Power voltage","USB current","USB voltage","Current A","Current B","Current C","Voltage A","Voltage B","Voltage C","PWM level","Temperature","Joystick","Analog input","Time","General flags","GPIO flags"
89864,89848,178,169,35.80,169,35.80,0,0.00,-266,-248,514,14.36,21.78,14.74,0.000,36.5,1952,1583,3524,0,16
94518,94505,178,151,35.80,151,35.80,0,0.00,427,-337,-90,21.89,15.50,13.50,0.000,36.4,1870,1566,3634,0,16
99260,99242,177,157,35.80,157,35.80,0,0.00,-73,453,-380,16.33,12.74,21.86,0.000,36.5,1569,1325,3745,0,16
103917,103902,178,170,35.79,170,35.79,0,0.00,-428,36,392,12.50,20.76,17.71,0.000,36.5,1827,1482,3854,0,16
108703,108696,179,157,35.82,157,35.82,0,0.00,318,-345,27,20.56,17.21,13.03,0.000,36.4,1919,1576,3965,0,16
113360,113347,178,161,35.80,161,35.80,0,0.00,141,286,-427,19.00,11.79,20.32,0.000,36.5,1602,1347,4075,0,16
118102,118089,179,173,35.79,173,35.79,0,0.00,-466,209,257,11.94,19.41,19.47,0.000,36.5,1749,1438,4186,0,16
122800,122793,179,160,35.79,160,35.79,0,0.00,169,-462,293,19.10,19.59,12.30,0.000,36.4,1981,1631,4296,0,16
127500,127489,177,151,35.82,151,35.82,0,0.00,320,104,-424,20.88,11.88,18.24,0.000,36.5,1681,1406,4405,0,16
132242,132226,178,170,35.79,170,35.79,0,0.00,-510,443,67,11.66,17.36,21.95,0.000,36.6,1656,1346,4517,0,16
136940,136931,179,175,35.79,175,35.79,0,0.00,-41,-397,438,16.77,21.08,12.99,0.000,36.4,1995,1631,4627,0,16
141724,141713,178,157,35.80,157,35.80,0,0.00,471,-39,-432,22.28,12.08,16.66,0.000,36.4,1743,1473,4738,0,16
146424,146412,177,162,35.79,162,35.79,0,0.00,-335,433,-98,13.50,15.41,21.83,0.000,36.6,1607,1311,4849,0,16
151123,151120,178,151,35.80,151,35.80,0,0.00,-166,-250,416,15.12,21.35,14.38,0.000,36.4,1925,1547,4959,0,16
155865,155858,177,145,35.81,145,35.81,0,0.00,467,-232,-235,22.20,14.19,14.55,0.000,36.4,1820,1534,5070,0,16
161206,161196,178,161,35.79,161,35.79,0,0.00,-548,300,248,11.27,18.93,20.54,0.000,36.6,1720,1406,5194,0,16
165863,165864,179,158,35.81,158,35.81,0,0.00,64,-385,321,17.88,20.15,12.74,0.000,36.4,1984,1617,5304,0,16
170605,170599,178,158,35.80,158,35.80,0,0.00,406,34,-440,21.74,11.76,17.44,0.000,36.4,1715,1442,5415,0,16
175259,175252,178,174,35.79,174,35.79,0,0.00,-387,455,-68,12.96,15.68,22.17,0.000,36.6,1609,1311,5524,0,16
180001,179999,179,163,35.81,163,35.81,0,0.00,-115,-268,383,15.73,21.12,13.91,0.000,36.5,1964,1589,5635,0,16
184572,184565,177,147,35.79,147,35.79,0,0.00,501,-307,-194,22.52,14.85,13.65,0.000,36.4,1858,1563,5742,0,16
189358,189352,178,162,35.80,162,35.80,0,0.00,-178,517,-339,15.21,12.96,22.59,0.000,36.5,1578,1317,5853,0,16
194015,194018,179,161,35.80,161,35.80,0,0.00,-313,-35,348,13.53,20.49,16.68,0.000,36.5,1851,1498,5963,0,16
198798,198798,178,152,35.80,152,35.80,0,0.00,378,-353,-25,21.22,16.43,13.23,0.000,36.4,1903,1580,6075,0,16
203414,203408,178,163,35.80,163,35.80,0,0.00,104,348,-452,18.49,11.72,20.79,0.000,36.5,1596,1341,6183,0,16
208156,208156,179,167,35.80,167,35.80,0,0.00,-381,141,240,12.79,19.44,18.75,0.000,36.5,1770,1456,6294,0,16
212598,212598,178,150,35.82,150,35.82,0,0.00,10,-353,343,17.39,20.37,13.28,0.000,36.4,1972,1611,6397,0,16
217467,217458,177,162,35.79,162,35.79,0,0.00,384,94,-478,21.54,11.40,18.22,0.000,36.5,1684,1414,6511,0,16
222123,222126,179,171,35.79,171,35.79,0,0.00,-341,352,-11,13.42,16.46,21.13,0.000,36.6,1648,1333,6621,0,16
226909,226910,178,152,35.80,152,35.80,0,0.00,-67,-403,470,16.66,21.35,12.94,0.000,36.5,1971,1599,6733,0,16
231522,231514,178,163,35.79,163,35.79,0,0.00,632,-240,-392,23.65,12.99,14.26,0.000,36.4,1808,1535,6841,0,16
236264,236257,178,169,35.80,169,35.80,0,0.00,-258,511,-253,14.41,13.89,22.62,0.000,36.6,1577,1316,6951,0,16
240965,240962,178,152,35.80,152,35.80,0,0.00,-285,-154,439,13.94,21.29,15.53,0.000,36.5,1905,1528,7061,0,16
245577,245577,178,154,35.81,154,35.81,0,0.00,378,-367,-11,21.29,16.58,12.96,0.000,36.4,1907,1579,7170,0,16
250319,250315,178,168,35.79,168,35.79,0,0.00,32,437,-469,17.56,11.57,21.69,0.000,36.5,1588,1339,7281,0,16
255018,255022,178,150,35.80,150,35.80,0,0.00,-436,90,346,12.35,20.12,18.27,0.000,36.5,1792,1470,7391,0,16
259803,259805,178,155,35.80,155,35.80,0,0.00,288,-361,73,20.20,17.85,12.86,0.000,36.4,1950,1601,7503,0,16
264502,264499,178,162,35.78,162,35.78,0,0.00,205,284,-489,19.39,11.33,20.03,0.000,36.5,1622,1355,7612,0,16
269126,269170,175,115,35.81,115,35.81,0,0.00,-85,14,71,16.26,16.95,17.85,0.000,36.5,1762,1455,7723,0,16
273252,273290,156,99,35.81,99,35.81,0,0.00,-53,-11,64,16.33,17.75,17.05,0.000,36.5,1796,1503,7831,0,16
276652,276662,135,99,35.81,99,35.81,0,0.00,-238,46,192,14.43,18.80,17.63,0.000,36.5,1806,1507,7934,0,16
279953,279965,112,70,35.81,70,35.81,0,0.00,-359,225,134,13.35,17.85,19.58,0.000,36.5,1779,1476,8049,0,16
282580,282610,94,61,35.82,61,35.82,0,0.00,18,98,-116,17.71,14.99,18.43,0.000,36.5,1704,1400,8159,0,16
284692,284718,73,49,35.83,49,35.83,0,0.00,40,-142,102,17.56,18.00,15.40,0.000,36.4,1857,1569,8269,0,16
286297,286325,54,43,35.82,43,35.82,0,0.00,8,58,-66,17.19,15.99,17.66,0.000,36.5,1723,1416,8380,0,16
287360,287387,34,38,35.82,38,35.82,0,0.00,-59,24,35,16.44,17.09,17.41,0.000,36.4,1829,1542,8489,0,16
287871,287908,19,32,35.84,32,35.84,0,0.00,-21,-15,36,16.95,16.90,16.92,0.000,36.4,1814,1528,8584,0,16
288000,288037,0,30,35.83,30,35.83,0,0.00,-11,-13,24,17.14,16.63,17.12,0.000,36.4,1755,1466,8694,0,16
288000,288036,0,29,35.81,29,35.81,0,0.00,16,30,-46,17.02,16.58,17.02,0.000,36.2,1883,1516,8813,0,16
288000,288036,0,30,35.83,30,35.83,0,0.00,14,32,-46,17.19,16.41,17.34,0.000,36.2,1870,1564,8917,0,16
288000,288033,0,30,35.82,30,35.82,0,0.00,8,18,-26,17.24,16.33,17.29,0.000,36.4,1773,1474,9031,0,16
288000,288032,0,33,35.84,33,35.84,0,0.00,24,28,-52,17.22,16.39,17.29,0.000,36.3,1871,1561,9132,0,16
288000,288031,0,34,35.82,34,35.82,0,0.00,6,32,-38,17.33,16.21,17.44,0.000,36.3,1765,1473,9241,0,16
288000,288028,0,34,35.82,34,35.82,0,0.00,10,30,-40,17.16,16.48,17.24,0.000,36.4,1868,1536,9351,0,16
288000,288028,0,35,35.81,35,35.81,0,0.00,-17,10,7,17.27,16.34,17.44,0.000,36.3,1864,1577,9461,0,16
288000,288025,0,33,35.83,33,35.83,0,0.00,24,40,-64,17.22,16.21,17.29,0.000,36.5,1760,1464,9572,0,16
288000,288024,0,32,35.84,32,35.84,0,0.00,-5,10,-5,17.17,16.48,17.27,0.000,36.3,1868,1560,9683,0,16
288000,288024,0,36,35.84,36,35.84,0,0.00,28,54,-82,17.22,16.16,17.39,0.000,36.3,1856,1581,9790,0,16
288000,288021,0,33,35.83,33,35.83,0,0.00,6,12,-18,17.29,16.38,17.38,0.000,36.4,1766,1467,9904,0,16
288000,288020,0,31,35.84,31,35.84,0,0.00,10,18,-28,17.14,16.51,17.24,0.000,36.4,1867,1570,10013,0,16
288000,288020,0,33,35.82,33,35.82,0,0.00,0,28,-28,17.22,16.31,17.29,0.000,36.3,1862,1580,10117,0,16
288000,288019,0,34,35.82,34,35.82,0,0.00,8,20,-28,17.24,16.19,17.38,0.000,36.3,1758,1461,10229,0,16
288000,288017,0,33,35.82,33,35.82,0,0.00,16,34,-50,17.14,16.33,17.24,0.000,36.5,1766,1469,10342,0,16
288000,288016,0,33,35.84,33,35.84,0,0.00,10,20,-30,17.22,16.38,17.29,0.000,36.4,1865,1560,10445,0,16
288000,288016,0,36,35.84,36,35.84,0,0.00,12,28,-40,17.19,16.31,17.33,0.000,36.3,1862,1577,10557,0,16
288000,288015,0,35,35.82,35,35.82,0,0.00,8,28,-36,17.29,16.19,17.38,0.000,36.3,1824,1551,10674,0,16
288000,288013,0,33,35.83,33,35.83,0,0.00,10,24,-34,17.29,16.38,17.36,0.000,36.5,1749,1444,10785,0,16
288000,288013,0,31,35.82,31,35.82,0,0.00,4,22,-26,17.41,16.21,17.53,0.000,36.5,1764,1469,10881,0,16
0,-1,0,32,35.83,32,35.83,0,0.00,14,32,-46,17.22,16.38,17.36,0.000,36.5,1834,1536,10990,0,16
0,-1,0,33,35.83,33,35.83,0,0.00,18,30,-48,17.27,16.29,17.39,0.000,36.3,1862,1575,11101,0,16
0,-1,0,35,35.83,35,35.83,0,0.00,0,26,-26,17.27,16.24,17.41,0.000,36.4,1855,1578,11210,0,16
0,-1,0,38,35.84,38,35.84,0,0.00,16,34,-50,17.26,16.26,17.43,0.000,36.4,1847,1571,11319,0,16
0,-3,0,34,35.82,34,35.82,0,0.00,12,26,-38,17.34,16.07,17.44,0.000,36.5,1682,1376,11429,0,16
0,-4,0,32,35.83,32,35.83,0,0.00,18,32,-50,17.31,16.21,17.41,0.000,36.5,1764,1470,11541,0,16
0,-4,0,32,35.82,32,35.82,0,0.00,16,26,-42,17.33,16.17,17.43,0.000,36.5,1760,1461,11653,0,16
0,-4,0,34,35.83,34,35.83,0,0.00,38,54,-92,17.29,16.07,17.46,0.000,36.5,1752,1454,11763,0,16
0,-5,0,35,35.83,35,35.83,0,0.00,22,34,-56,17.17,16.41,17.34,0.000,36.4,1865,1579,11873,0,16
0,-5,0,34,35.83,34,35.83,0,0.00,8,14,-22,17.27,16.31,17.41,0.000,36.4,1859,1580,11983,0,16
0,-5,0,35,35.84,35,35.84,0,0.00,18,28,-46,17.33,16.17,17.44,0.000,36.4,1854,1577,12093,0,16
0,-5,0,40,35.83,40,35.83,0,0.00,26,46,-72,17.39,16.12,17.53,0.000,36.4,1846,1570,12201,0,16
0,-5,0,39,35.84,39,35.84,0,0.00,24,34,-58,17.31,16.06,17.51,0.000,36.3,1838,1563,12312,0,16
0,-6,0,36,35.82,36,35.82,0,0.00,8,26,-34,17.36,16.04,17.51,0.000,36.5,1745,1447,12419,0,16
0,-7,0,35,35.82,35,35.82,0,0.00,22,44,-66,17.29,15.95,17.49,0.000,36.6,1670,1361,12531,0,16
0,-8,0,33,35.84,33,35.84,0,0.00,12,22,-34,17.39,16.14,17.44,0.000,36.5,1757,1461,12641,0,16
0,-8,0,33,35.83,33,35.83,0,0.00,8,26,-34,17.22,16.09,17.36,0.000,36.5,1756,1460,12752,0,16
0,-8,0,33,35.84,33,35.84,0,0.00,14,38,-52,17.39,16.02,17.53,0.000,36.6,1753,1458,12861,0,16
0,-8,0,33,35.84,33,35.84,0,0.00,28,50,-78,17.29,16.07,17.49,0.000,36.4,1749,1451,12972,0,16
0,-8,0,35,35.84,35,35.84,0,0.00,12,30,-42,17.41,15.94,17.60,0.000,36.4,1748,1452,13082,0,16
0,-9,0,37,35.83,37,35.83,0,0.00,0,18,-18,17.21,16.33,17.34,0.000,36.4,1855,1579,13192,0,16
0,-9,0,39,35.83,39,35.83,0,0.00,12,28,-40,17.27,16.33,17.41,0.000,36.4,1856,1578,13288,0,16
0,-9,0,36,35.83,36,35.83,0,0.00,14,24,-38,17.34,16.24,17.44,0.000,36.4,1853,1574,13400,0,16
0,-9,0,40,35.85,40,35.85,0,0.00,14,32,-46,17.41,16.14,17.55,0.000,36.4,1846,1574,13511,0,16
0,-9,0,38,35.83,38,35.83,0,0.00,18,44,-62,17.33,16.21,17.49,0.000,36.4,1850,1573,13621,0,16
0,-9,0,40,35.84,40,35.84,0,0.00,0,26,-26,17.22,16.19,17.43,0.000,36.4,1845,1568,13733,0,16
0,-9,0,37,35.83,37,35.83,0,0.00,16,34,-50,17.29,16.00,17.49,0.000,36.3,1840,1561,13842,0,16
0,-9,0,38,35.83,38,35.83,0,0.00,36,60,-96,17.39,15.95,17.61,0.000,36.3,1840,1561,13953,0,16
0,-9,0,38,35.83,38,35.83,0,0.00,16,46,-62,17.36,15.95,17.51,0.000,36.3,1839,1558,14063,0,16
0,-10,0,38,35.83,38,35.83,0,0.00,4,28,-32,17.41,15.99,17.61,0.000,36.4,1744,1445,14172,0,16
0,-10,0,34,35.83,34,35.83,0,0.00,18,40,-58,17.39,15.94,17.60,0.000,36.5,1741,1440,14282,0,16
0,-11,0,36,35.82,36,35.82,0,0.00,18,32,-50,17.43,15.94,17.56,0.000,36.6,1666,1358,14392,0,16
0,-11,0,35,35.84,35,35.84,0,0.00,10,38,-48,17.46,15.94,17.61,0.000,36.6,1668,1357,14500,0,16
0,-12,0,35,35.83,35,35.83,0,0.00,0,18,-18,17.26,16.09,17.36,0.000,36.5,1758,1463,14610,0,16
0,-12,0,34,35.83,34,35.83,0,0.00,30,44,-74,17.36,16.07,17.44,0.000,36.5,1758,1463,14720,0,16
0,-12,0,32,35.84,32,35.84,0,0.00,14,38,-52,17.41,16.14,17.55,0.000,36.5,1757,1462,14829,0,16
0,-12,0,32,35.83,32,35.83,0,0.00,12,30,-42,17.41,16.14,17.48,0.000,36.5,1758,1459,14939,0,16
0,-12,0,35,35.83,35,35.83,0,0.00,18,32,-50,17.41,16.14,17.51,0.000,36.6,1752,1457,15049,0,16
0,-12,0,33,35.82,33,35.82,0,0.00,18,40,-58,17.33,16.14,17.44,0.000,36.5,1758,1460,15159,0,16
0,-12,0,33,35.81,33,35.81,0,0.00,22,32,-54,17.36,16.14,17.44,0.000,36.5,1755,1453,15269,0,16
0,-12,0,32,35.84,32,35.84,0,0.00,-3,18,-15,17.41,16.14,17.48,0.000,36.5,1755,1459,15365,0,16
0,-12,0,32,35.82,32,35.82,0,0.00,4,22,-26,17.29,16.12,17.46,0.000,36.5,1753,1455,15475,0,16
0,-12,0,32,35.82,32,35.82,0,0.00,10,36,-46,17.31,16.17,17.46,0.000,36.5,1754,1456,15586,0,16
0,-12,0,32,35.83,32,35.83,0,0.00,12,24,-36,17.39,16.11,17.53,0.000,36.5,1751,1456,15695,0,16
0,-12,0,34,35.84,34,35.84,0,0.00,8,30,-38,17.29,16.07,17.46,0.000,36.5,1753,1456,15806,0,16
0,-12,0,35,35.83,35,35.83,0,0.00,22,40,-62,17.29,16.04,17.46,0.000,36.5,1748,1455,15916,0,16
0,-12,0,34,35.84,34,35.84,0,0.00,36,44,-80,17.34,16.00,17.44,0.000,36.5,1749,1455,16027,0,16
0,-12,0,35,35.82,35,35.82,0,0.00,30,40,-70,17.39,16.07,17.53,0.000,36.5,1748,1449,16136,0,16
0,-12,0,34,35.84,34,35.84,0,0.00,28,44,-72,17.36,16.02,17.49,0.000,36.5,1749,1451,16247,0,16
1,-12,0,33,35.82,33,35.82,0,0.00,14,24,-38,17.33,16.14,17.39,0.000,36.5,1752,1449,16358,0,16
290,236,19,109,35.82,109,35.82,0,0.00,24,-279,255,17.44,19.07,14.31,0.000,36.2,1931,1558,16469,0,16
1106,1028,37,133,35.81,133,35.81,0,0.00,503,-293,-210,22.27,14.57,14.16,0.000,36.4,1736,1451,16580,0,16
2433,2366,57,150,35.79,150,35.79,0,0.00,-272,406,-134,14.36,15.16,21.45,0.000,36.7,1649,1336,16691,0,16
4278,4224,76,166,35.79,166,35.79,0,0.00,417,-557,140,21.49,18.17,11.32,0.000,36.3,1943,1591,16800,0,16
6592,6523,94,170,35.79,170,35.79,0,0.00,-585,233,352,11.00,20.17,19.66,0.000,36.5,1853,1519,16909,0,16
9432,9350,115,190,35.79,190,35.79,0,0.00,-214,666,-452,14.79,12.11,23.86,0.000,36.6,1542,1310,17017,0,16
12815,12727,136,233,35.77,233,35.77,0,0.00,24,594,-618,17.48,10.22,23.20,0.000,36.6,1484,1257,17127,0,16
16673,16604,153,245,35.76,245,35.76,0,0.00,-331,797,-466,13.57,12.01,25.14,0.000,36.7,1475,1234,17237,0,16
21085,21016,172,237,35.76,237,35.76,0,0.00,-742,163,579,9.29,22.59,19.03,0.000,36.5,1836,1490,17346,0,16
25867,25816,175,154,35.81,154,35.81,0,0.00,423,-542,119,21.69,18.10,11.06,0.000,36.3,1951,1597,17458,0,16
30524,30485,177,154,35.80,154,35.80,0,0.00,181,243,-424,19.24,11.91,19.83,0.000,36.5,1642,1353,17567,0,16
35181,35146,180,169,35.79,169,35.79,0,0.00,-416,227,189,12.59,18.49,19.73,0.000,36.6,1720,1406,17677,0,16
39881,39841,178,155,35.81,155,35.81,0,0.00,94,-422,328,17.90,20.61,12.32,0.000,36.4,1999,1639,17786,0,16
43982,43939,177,154,35.80,154,35.80,0,0.00,437,-411,-26,21.69,16.75,12.35,0.000,36.4,1928,1597,17882,0,16
48639,48597,177,165,35.79,165,35.79,0,0.00,64,376,-440,18.10,11.71,21.18,0.000,36.5,1576,1332,17992,0,16
53422,53385,178,153,35.81,153,35.81,0,0.00,-508,130,378,11.72,20.56,18.76,0.000,36.6,1789,1470,18103,0,16
57994,57956,178,158,35.80,158,35.80,0,0.00,181,-486,305,18.95,20.10,11.67,0.000,36.4,1993,1631,18211,0,16
62777,62742,178,162,35.80,162,35.80,0,0.00,312,185,-497,20.57,11.42,18.93,0.000,36.5,1658,1385,18322,0,16
67519,67491,178,154,35.80,154,35.80,0,0.00,-424,296,128,12.48,17.87,20.47,0.000,36.6,1694,1367,18433,0,16
72220,72191,179,154,35.82,154,35.82,0,0.00,26,-389,363,17.44,20.69,12.91,0.000,36.4,1975,1603,18544,0,16
76962,76929,179,175,35.79,175,35.79,0,0.00,390,-23,-367,21.52,12.47,16.95,0.000,36.4,1737,1465,18654,0,16
81660,81628,178,159,35.79,159,35.79,0,0.00,-383,459,-76,13.09,15.55,22.17,0.000,36.5,1620,1313,18764,0,16
86360,86327,178,157,35.81,157,35.81,0,0.00,-156,-319,475,15.51,21.79,13.75,0.000,36.5,1970,1596,18875,0,16
91059,91027,178,157,35.81,157,35.81,0,0.00,535,-254,-281,22.94,13.62,14.36,0.000,36.4,1821,1539,18984,0,16
95844,95819,178,154,35.81,154,35.81,0,0.00,-196,459,-263,14.92,14.01,21.96,0.000,36.5,1598,1293,19096,0,16
100457,100433,179,156,35.80,156,35.80,0,0.00,-383,-83,466,12.81,21.51,16.38,0.000,36.5,1869,1505,19205,0,16
105114,105088,178,160,35.81,160,35.81,0,0.00,386,-434,48,21.30,17.17,12.23,0.000,36.4,1925,1587,19313,0,16
109727,109707,178,154,35.79,154,35.79,0,0.00,147,235,-382,18.85,12.35,19.66,0.000,36.5,1650,1356,19422,0,16
114513,114484,178,158,35.80,158,35.80,0,0.00,-448,215,233,12.04,19.41,19.36,0.000,36.5,1759,1440,19533,0,16
119211,119181,178,165,35.79,165,35.79,0,0.00,211,-504,293,19.37,19.93,11.64,0.000,36.3,2004,1650,19643,0,16
123953,123930,177,153,35.79,153,35.79,0,0.00,310,167,-477,20.59,11.66,18.80,0.000,36.5,1668,1388,19755,0,16
128012,127989,178,154,35.80,154,35.80,0,0.00,-45,453,-408,16.75,12.11,22.10,0.000,36.5,1586,1332,19849,0,16
132711,132689,179,166,35.81,166,35.81,0,0.00,-414,56,358,12.35,20.68,17.63,0.000,36.6,1822,1481,19959,0,16
137453,137434,179,155,35.80,155,35.80,0,0.00,314,-418,104,20.90,17.33,12.64,0.000,36.5,1933,1593,20071,0,16
142109,142081,177,158,35.79,158,35.79,0,0.00,209,276,-485,19.49,11.32,20.07,0.000,36.5,1614,1353,20179,0,16
146808,146784,178,163,35.80,163,35.80,0,0.00,-510,302,208,11.54,18.85,20.42,0.000,36.6,1725,1409,20290,0,16
151508,151488,178,159,35.79,159,35.79,0,0.00,98,-436,338,18.34,20.24,12.43,0.000,36.4,2002,1645,20399,0,16
156250,156224,177,155,35.78,155,35.78,0,0.00,435,86,-521,21.84,11.10,17.90,0.000,36.4,1692,1420,20510,0,16
160821,160798,178,169,35.78,169,35.78,0,0.00,-395,509,-114,13.08,15.24,22.62,0.000,36.6,1594,1312,20618,0,16
165520,165506,179,160,35.81,160,35.81,0,0.00,-156,-234,390,15.06,21.29,14.35,0.000,36.5,1931,1559,20727,0,16
170262,170245,178,150,35.80,150,35.80,0,0.00,433,-228,-205,22.00,14.24,14.60,0.000,36.4,1828,1546,20838,0,16
175004,174988,179,163,35.79,163,35.79,0,0.00,-234,469,-235,14.63,14.01,22.18,0.000,36.6,1582,1303,20950,0,16
179660,179644,179,166,35.81,166,35.81,0,0.00,-331,-63,394,13.36,21.05,16.41,0.000,36.5,1873,1513,21058,0,16
184402,184383,177,151,35.79,151,35.79,0,0.00,394,-385,-9,21.64,16.36,12.84,0.000,36.4,1911,1585,21169,0,16
189015,188991,177,160,35.80,160,35.80,0,0.00,114,360,-474,18.59,11.22,21.08,0.000,36.6,1579,1338,21277,0,16
193716,193695,178,165,35.80,165,35.80,0,0.00,-500,219,281,11.64,19.75,19.47,0.000,36.6,1764,1444,21387,0,16
198372,198359,179,154,35.80,154,35.80,0,0.00,139,-377,238,18.58,19.37,12.77,0.000,36.4,1971,1615,21497,0,16
203071,203049,178,162,35.78,162,35.78,0,0.00,374,94,-468,21.25,11.59,18.00,0.000,36.5,1678,1408,21606,0,16
207684,207667,178,166,35.80,166,35.80,0,0.00,-369,459,-90,12.96,15.87,21.96,0.000,36.6,1620,1316,21714,0,16
212340,212329,179,153,35.81,153,35.81,0,0.00,-160,-248,408,15.33,21.22,14.31,0.000,36.5,1947,1576,21824,0,16
216997,216980,178,154,35.79,154,35.79,0,0.00,451,-281,-170,22.20,14.74,13.97,0.000,36.4,1848,1556,21933,0,16
221654,221638,178,162,35.81,162,35.81,0,0.00,-69,505,-436,16.41,12.42,22.37,0.000,36.5,1583,1317,22041,0,16
226396,226384,179,155,35.81,155,35.81,0,0.00,-357,-33,390,13.11,20.81,16.87,0.000,36.5,1852,1501,22152,0,16
231138,231124,179,155,35.81,155,35.81,0,0.00,394,-416,22,21.42,16.87,12.55,0.000,36.4,1906,1573,22263,0,16
235838,235822,179,170,35.80,170,35.80,0,0.00,94,362,-456,18.24,11.81,20.95,0.000,36.5,1602,1339,22373,0,16
240536,240523,178,158,35.80,158,35.80,0,0.00,-436,157,279,12.40,19.58,18.93,0.000,36.5,1771,1448,22483,0,16
245278,245260,178,154,35.80,154,35.80,0,0.00,282,-482,200,20.00,18.88,11.69,0.000,36.4,1988,1635,22595,0,16
249977,249957,177,159,35.80,159,35.80,0,0.00,308,195,-503,20.57,11.37,19.07,0.000,36.5,1643,1383,22705,0,16
254762,254749,178,150,35.81,150,35.81,0,0.00,-424,267,157,12.35,18.19,20.13,0.000,36.6,1710,1392,22816,0,16
