Time [s],Channel 5
3.767321167,1
3.767574083,0
3.767791917,1
3.768043917,0
3.768258500,1
3.768506667,0
3.768720333,1
3.768966167,0
3.769177750,1
3.769421250,0
3.769631083,1
3.769872417,0
3.770080333,1
3.770319333,0
3.770525417,1
3.770762833,0
3.770966500,1
3.771201833,0
3.771403917,1
3.771637333,0
3.771837083,1
3.772069167,0
3.772267000,1
3.772497250,0
3.772693250,1
3.772923417,0
3.773116167,1
3.773343667,0
3.773535750,1
3.773762000,0
3.773953417,1
3.774177167,0
3.774364750,1
3.774588583,0
3.774774500,1
3.774997000,0
3.775182417,1
3.775402583,0
3.775584750,1
3.775805250,0
3.775985500,1
3.776204833,0
3.776383250,1
3.776601500,0
3.776778250,1
3.776995417,0
3.777170333,1
3.777386250,0
3.777559917,1
3.777774667,0
3.777947583,1
3.778160167,0
3.778331167,1
3.778543250,0
3.778713083,1
3.778924000,0
3.779092500,1
3.779302333,0
3.779469500,1
3.779677833,0
3.779844083,1
3.780051417,0
3.780216500,1
3.780422167,0
3.780586333,1
3.780791333,0
3.780954083,1
3.781157750,0
3.781319667,1
3.781522333,0
3.781683250,1
3.781886417,0
3.782044333,1
3.782244583,0
3.782403500,1
3.782602583,0
3.782760500,1
3.782958583,0
3.783115583,1
3.783312583,0
3.783468583,1
3.783664583,0
3.783819667,1
3.784014750,0
3.784168833,1
3.784362750,0
3.784516167,1
3.784708917,0
3.784861333,1
3.785053000,0
3.785204750,1
3.785395500,0
3.785546250,1
3.785736000,0
3.785886000,1
3.786074500,0
3.786224333,1
3.786411417,0
3.786560917,1
3.786746583,0
3.786895667,1
3.787080000,0
3.787228750,1
3.787411667,0
3.787560250,1
3.787741583,0
3.787891000,1
3.788070167,0
3.788218500,1
3.788397000,0
3.788545083,1
3.788722333,0
3.788870333,1
3.789046083,0
3.789194000,1
3.789368333,0
3.789516167,1
3.789689083,0
3.789837167,1
3.790008500,0
3.790155833,1
3.790326417,0
3.790473750,1
3.790642917,0
3.790789750,1
3.790958083,0
3.791104583,1
3.791272167,0
3.791417917,1
3.791584583,0
3.791729833,1
3.791896417,0
3.792040500,1
3.792205917,0
3.792349917,1
3.792514417,0
3.792657833,1
3.792821750,0
3.792964667,1
3.793127667,0
3.793269917,1
3.793432833,0
3.793575833,1
3.793736083,0
3.793877250,1
3.794038417,0
3.794179083,1
3.794339583,0
3.794479667,1
3.794640917,0
3.794779083,1
3.794938167,0
3.795077250,1
3.795236333,0
3.795374333,1
3.795532583,0
3.795670083,1
3.795829250,0
3.795964917,1
3.796121917,0
3.796258667,1
3.796414917,0
3.796551083,1
3.796707000,0
3.796842667,1
3.796997917,0
3.797133083,1
3.797287667,0
3.797422417,1
3.797576667,0
3.797710833,1
3.797864333,0
3.797998000,1
3.798151000,0
3.798284250,1
3.798436750,0
3.798569500,1
3.798721500,0
3.798853750,1
3.799005417,0
3.799137250,1
3.799288083,0
3.799419500,1
3.799569917,0
3.799700750,1
3.799850750,0
3.799981083,1
3.800131167,0
3.800260500,1
3.800409417,0
3.800538833,1
3.800687417,0
3.800816583,1
3.800964583,0
3.801093167,1
3.801240750,0
3.801368917,1
3.801516083,0
3.801643917,1
3.801792000,0
3.801917917,1
3.802067333,0
3.802190917,1
3.802336750,0
3.802463167,1
3.802611583,0
3.802734417,1
3.802879417,0
3.803005000,1
3.803149417,0
3.803274667,1
3.803419750,0
3.803543583,1
3.803687250,0
3.803811750,1
3.803954917,0
3.804079000,1
3.804221833,0
3.804345667,1
3.804488083,0
3.804611417,1
3.804753417,0
3.804876333,1
3.805018917,0
3.805140833,1
3.805281750,0
3.805406000,1
3.805544667,0
3.805666583,1
3.805806917,0
3.805929250,1
3.806068500,0
3.806189667,1
3.806329250,0
3.806450167,1
3.806589417,0
3.806709917,1
3.806848833,0
3.806969000,1
3.807107583,0
3.807227417,1
3.807365500,0
3.807485000,1
3.807622833,0
3.807741917,1
3.807879250,0
3.807998167,1
3.808135167,0
3.808253583,1
3.808390167,0
3.808508500,1
3.808644750,0
3.808762583,1
3.808900000,0
3.809016083,1
3.809151667,0
3.809269000,1
3.809404333,0
3.809521250,1
3.809656333,0
3.809772750,1
3.809907333,0
3.810023667,1
3.810158083,0
3.810274083,1
3.810408000,0
3.810523667,1
3.810657333,0
3.810772500,1
3.810905917,0
3.811021000,1
3.811154167,0
3.811268917,1
3.811401583,0
3.811516083,1
3.811648583,0
3.811762833,1
3.811895000,0
3.812009083,1
3.812140917,0
3.812256500,1
3.812386167,0
3.812499667,1
3.812630917,0
3.812744083,1
3.812875500,0
3.812987833,1
3.813118417,0
3.813230917,1
3.813363000,0
3.813473583,1
3.813603667,0
3.813715583,1
3.813845417,0
3.813958083,1
3.814086667,0
3.814198167,1
3.814329250,0
3.814438833,1
3.814567667,0
3.814678667,1
3.814807333,0
3.814919417,1
3.815046583,0
3.815157083,1
3.815285333,0
3.815395333,1
3.815523167,0
3.815633250,1
3.815760667,0
3.815870500,1
3.815997750,0
3.816108833,1
3.816235917,0
3.816343750,1
3.816470417,0
3.816579500,1
3.816706000,0
3.816815083,1
3.816941417,0
3.817049917,1
3.817175750,0
3.817284250,1
3.817410000,0
3.817518333,1
3.817644917,0
3.817751833,1
3.817876833,0
3.817984667,1
3.818109500,0
3.818217167,1
3.818341833,0
3.818449167,1
3.818573500,0
3.818682833,1
3.818804750,0
3.818913833,1
3.819035583,0
3.819143833,1
3.819266000,0
3.819374750,1
3.819495917,0
3.819602500,1
3.819725500,0
3.819831833,1
3.819954667,0
3.820060833,1
3.820183417,0
3.820289333,1
3.820411667,0
3.820517333,1
3.820640583,0
3.820745083,1
3.820866833,0
3.820973417,1
3.821094833,0
3.821198917,1
3.821320250,0
3.821425417,1
3.821546417,0
3.821651333,1
3.821772250,0
3.821876917,1
3.821997333,0
3.822101917,1
3.822222333,0
3.822326750,1
3.822446917,0
3.822551167,1
3.822671083,0
3.822775083,1
3.822894833,0
3.822998750,1
3.823120250,0
3.823221917,1
3.823341167,0
3.823444667,1
3.823563667,0
3.823667000,1
3.823785833,0
3.823889167,1
3.824007833,0
3.824110750,1
3.824229167,0
3.824332000,1
3.824452083,0
3.824552833,1
3.824671083,0
3.824773500,1
3.824891500,0
3.824993750,1
3.825111500,0
3.825213750,1
3.825331250,0
3.825433167,1
3.825550667,0
3.825652417,1
3.825769500,0
3.825871167,1
3.825988167,0
3.826089667,1
3.826206417,0
3.826307750,1
3.826424250,0
3.826525417,1
3.826641833,0
3.826742917,1
3.826859000,0
3.826960000,1
3.827075917,0
3.827176667,1
3.827292333,0
3.827393083,1
3.827508750,0
3.827609333,1
3.827724667,0
3.827825083,1
3.827940417,0
3.828040583,1
3.828155667,0
3.828255750,1
3.828370750,0
3.828470583,1
3.828585417,0
3.828685083,1
3.828799667,0
3.828899333,1
3.829013750,0
3.829113000,1
3.829227250,0
3.829326667,1
3.829441167,0
3.829539917,1
3.829654333,0
3.829752917,1
3.829866583,0
3.829965583,1
3.830079083,0
3.830178083,1
3.830292667,0
3.830390250,1
3.830503417,0
3.830602167,1
3.830715167,0
3.830813750,1
3.830926583,0
3.831025167,1
3.831139500,0
3.831236000,1
3.831348500,0
3.831446917,1
3.831559167,0
3.831657167,1
3.831769417,0
3.831867333,1
3.831979333,0
3.832077083,1
3.832188917,0
3.832286667,1
3.832398333,0
3.832495917,1
3.832607500,0
3.832704917,1
3.832816333,0
3.832913583,1
3.833025417,0
3.833122167,1
3.833233333,0
3.833330500,1
3.833441500,0
3.833538250,1
3.833649250,0
3.833746167,1
3.833856833,0
3.833953583,1
3.834064167,0
3.834160750,1
3.834271167,0
3.834367583,1
3.834477833,0
3.834574250,1
3.834684833,0
3.834780583,1
3.834892583,0
3.834986750,1
3.835096667,0
3.835192667,1
3.835302333,0
3.835398333,1
3.835507833,0
3.835603667,1
3.835713083,0
3.835808917,1
3.835918250,0
3.836013833,1
3.836123000,0
3.836218583,1
3.836327583,0
3.836423000,1
3.836531917,0
3.836627167,1
3.836736417,0
3.836831167,1
3.836939750,0
3.837034833,1
3.837143333,0
3.837238333,1
3.837346667,0
3.837441500,1
3.837549750,0
3.837644500,1
3.837752667,0
3.837848083,1
3.837955417,0
3.838049833,1
3.838157917,0
3.838252167,1
3.838360250,0
3.838454333,1
3.838562167,0
3.838656167,1
3.838763917,0
3.838858000,1
3.838965583,0
3.839059500,1
3.839166917,0
3.839260667,1
3.839368083,0
3.839461750,1
3.839569000,0
3.839662583,1
3.839769750,0
3.839863083,1
3.839970167,0
3.840063417,1
3.840170333,0
3.840263500,1
3.840370417,0
3.840463500,1
3.840570250,0
3.840663250,1
3.840769917,0
3.840862667,1
3.840969250,0
3.841062083,1
3.841170083,0
3.841261250,1
3.841367583,0
3.841460250,1
3.841566500,0
3.841660000,1
3.841765000,0
3.841857417,1
3.841963500,0
3.842055750,1
3.842161667,0
3.842253833,1
3.842359667,0
3.842451750,1
3.842559417,0
3.842649417,1
3.842755000,0
3.842846917,1
3.842952667,0
3.843044250,1
3.843149750,0
3.843241333,1
3.843346750,0
3.843438250,1
3.843543500,0
3.843634917,1
3.843740083,0
3.843831500,1
3.843936667,0
3.844027917,1
3.844132833,0
3.844224000,1
3.844328833,0
3.844420000,1
3.844524750,0
3.844615750,1
3.844720333,0
3.844811417,1
3.844915833,0
3.845006750,1
3.845111167,0
3.845201917,1
3.845306250,0
3.845397000,1
3.845501167,0
3.845591833,1
3.845695917,0
3.845786667,1
3.845890500,0
3.845981083,1
3.846084917,0
3.846175417,1
3.846279167,0
3.846369500,1
3.846473333,0
3.846563583,1
3.846667083,0
3.846757417,1
3.846860917,0
3.846951167,1
3.847054333,0
3.847144500,1
3.847247750,0
3.847337833,1
3.847440833,0
3.847530917,1
3.847633833,0
3.847723833,1
3.847826750,0
3.847916667,1
3.848019500,0
3.848109250,1
3.848211833,0
3.848301667,1
3.848404250,0
3.848493833,1
3.848597583,0
3.848686083,1
3.848788333,0
3.848877917,1
3.848982083,0
3.849069750,1
3.849171917,0
3.849261333,1
3.849363417,0
3.849452917,1
3.849554917,0
3.849644167,1
3.849746083,0
3.849835167,1
3.849937000,0
3.850026250,1
3.850129250,0
3.850217083,1
3.850318667,0
3.850407667,1
3.850509167,0
3.850598083,1
3.850701500,0
3.850788250,1
3.850889667,0
3.850978583,1
3.851081500,0
3.851168583,1
3.851269667,0
3.851358333,1
3.851460833,0
3.851548000,1
3.851650083,0
3.851737583,1
3.851838500,0
3.851927000,1
3.852029583,0
3.852116250,1
3.852216917,0
3.852307250,1
3.852405833,0
3.852494333,1
3.852596083,0
3.852683167,1
3.852783583,0
3.852873750,1
3.852972083,0
3.853060167,1
3.853160417,0
3.853248583,1
3.853348833,0
3.853436833,1
3.853537083,0
3.853624917,1
3.853724833,0
3.853812833,1
3.853912667,0
3.854000500,1
3.854100333,0
3.854188250,1
3.854288083,0
3.854375750,1
3.854475417,0
3.854563083,1
3.854663083,0
3.854750167,1
3.854850083,0
3.854937250,1
3.855037333,0
3.855124250,1
3.855224417,0
3.855311000,1
3.855412417,0
3.855497583,1
3.855597917,0
3.855684167,1
3.855784583,0
3.855873250,1
3.855971000,0
3.856056833,1
3.856157250,0
3.856242917,1
3.856343083,0
3.856428917,1
3.856530917,0
3.856614750,1
3.856715000,0
3.856800583,1
3.856900583,0
3.856986083,1
3.857086250,0
3.857171500,1
3.857271667,0
3.857357000,1
3.857460667,0
3.857542333,1
3.857642333,0
3.857727417,1
3.857827333,0
3.857912333,1
3.858012333,0
3.858097250,1
3.858199083,0
3.858282083,1
3.858382333,0
3.858466667,1
3.858566417,0
3.858651167,1
3.858751000,0
3.858835500,1
3.858935250,0
3.859019833,1
3.859120833,0
3.859204083,1
3.859304083,0
3.859388083,1
3.859487667,0
3.859572000,1
3.859671667,0
3.859755750,1
3.859855417,0
3.859939417,1
3.860039083,0
3.860123167,1
3.860222750,0
3.860306583,1
3.860406083,0
3.860490000,1
3.860589417,0
3.860673167,1
3.860772833,0
3.860856417,1
3.860956000,0
3.861039417,1
3.861140333,0
3.861222250,1
3.861322333,0
3.861405167,1
3.861505917,0
3.861587917,1
3.861687917,0
3.861770667,1
3.861869500,0
3.861953167,1
3.862051917,0
3.862135750,1
3.862234250,0
3.862318167,1
3.862416333,0
3.862500583,1
3.862598583,0
3.862683583,1
3.862780583,0
3.862864917,1
3.862962583,0
3.863046750,1
3.863144583,0
3.863228750,1
3.863326167,0
3.863410417,1
3.863507917,0
3.863592083,1
3.863689667,0
3.863773667,1
3.863871000,0
3.863955250,1
3.864052333,0
3.864136500,1
3.864233583,0
3.864317833,1
3.864414667,0
3.864499000,1
3.864595750,0
3.864681167,1
3.864776833,0
3.864861000,1
3.864959167,0
3.865041917,1
3.865138583,0
3.865222667,1
3.865319333,0
3.865403500,1
3.865500750,0
3.865584083,1
3.865682417,0
3.865764583,1
3.865861083,0
3.865945000,1
3.866041417,0
3.866125250,1
3.866221750,0
3.866305500,1
3.866401917,0
3.866485583,1
3.866582000,0
3.866665583,1
3.866762000,0
3.866845583,1
3.866941833,0
3.867025417,1
3.867121583,0
3.867205083,1
3.867301333,0
3.867384833,1
3.867481000,0
3.867564417,1
3.867660583,0
3.867744000,1
3.867840000,0
3.867923417,1
3.868019417,0
3.868102750,1
3.868198833,0
3.868282083,1
3.868378000,0
3.868461250,1
3.868557167,0
3.868640417,1
3.868736250,0
3.868819417,1
3.868915250,0
3.868998417,1
3.869094250,0
3.869177333,1
3.869273083,0
3.869356167,1
3.869451750,0
3.869534833,1
3.869630417,0
3.869713500,1
3.869809083,0
3.869892000,1
3.869987583,0
3.870070500,1
3.870166000,0
3.870248833,1
3.870344250,0
3.870427250,1
3.870522750,0
3.870605417,1
3.870700917,0
3.870783750,1
3.870879000,0
3.870961917,1
3.871057167,0
3.871139917,1
3.871237167,0
3.871318000,1
3.871413167,0
3.871495917,1
3.871591083,0
3.871673750,1
3.871768833,0
3.871851500,1
3.871947333,0
3.872029000,1
3.872124083,0
3.872206750,1
3.872301583,0
3.872384250,1
3.872479083,0
3.872561667,1
3.872656417,0
3.872739000,1
3.872833833,0
3.872916417,1
3.873011167,0
3.873093667,1
3.873188417,0
3.873270833,1
3.873365500,0
3.873447917,1
3.873542750,0
3.873625083,1
3.873719750,0
3.873802083,1
3.873897750,0
3.873979000,1
3.874073583,0
3.874156500,1
3.874252083,0
3.874332917,1
3.874427000,0
3.874509250,1
3.874603833,0
3.874685917,1
3.874780417,0
3.874862417,1
3.874956917,0
3.875038833,1
3.875133333,0
3.875215417,1
3.875309833,0
3.875391833,1
3.875488250,0
3.875568083,1
3.875664583,0
3.875744250,1
3.875838750,0
3.875920500,1
3.876014917,0
3.876096667,1
3.876191167,0
3.876272833,1
3.876367167,0
3.876448917,1
3.876543250,0
3.876624833,1
3.876719250,0
3.876800750,1
3.876895167,0
3.876976583,1
3.877072500,0
3.877152417,1
3.877246750,0
3.877328083,1
3.877422333,0
3.877505167,1
3.877598000,0
3.877679250,1
3.877773667,0
3.877854833,1
3.877949000,0
3.878030333,1
3.878126250,0
3.878205667,1
3.878299917,0
3.878381000,1
3.878475333,0
3.878557417,1
3.878650667,0
3.878731750,1
3.878826000,0
3.878907000,1
3.879001167,0
3.879082167,1
3.879176500,0
3.879257250,1
3.879351583,0
3.879432417,1
3.879527750,0
3.879607417,1
3.879701500,0
3.879782333,1
3.879876417,0
3.879957167,1
3.880051250,0
3.880132000,1
3.880226000,0
3.880306583,1
3.880400917,0
3.880481417,1
3.880575500,0
3.880656083,1
3.880750167,0
3.880830750,1
3.880924833,0
3.881005333,1
3.881099500,0
3.881179917,1
3.881275500,0
3.881354417,1
3.881448417,0
3.881528833,1
3.881622833,0
3.881703333,1
3.881797333,0
3.881877750,1
3.881971750,0
3.882052000,1
3.882146250,0
3.882226250,1
3.882320250,0
3.882400417,1
3.882494417,0
3.882575250,1
3.882668667,0
3.882748833,1
3.882842750,0
3.882922917,1
3.883016667,0
3.883096833,1
3.883190750,0
3.883270833,1
3.883364750,0
3.883444750,1
3.883538833,0
3.883618667,1
3.883712500,0
3.883792500,1
3.883887500,0
3.883966250,1
3.884060167,0
3.884140250,1
3.884234000,0
3.884313917,1
3.884407750,0
3.884487667,1
3.884581500,0
3.884661333,1
3.884755083,0
3.884835083,1
3.884928750,0
3.885009500,1
3.885102417,0
3.885182250,1
3.885276000,0
3.885355750,1
3.885449250,0
3.885529083,1
3.885624083,0
3.885704000,1
3.885796000,0
3.885875833,1
3.885969333,0
3.886049167,1
3.886142667,0
3.886222500,1
3.886316083,0
3.886396833,1
3.886489333,0
3.886569167,1
3.886662667,0
3.886742500,1
3.886835833,0
3.886915583,1
3.887009000,0
3.887088833,1
3.887182250,0
3.887262667,1
3.887355333,0
3.887435083,1
3.887528417,0
3.887608083,1
3.887702083,0
3.887781083,1
3.887874250,0
3.887954000,1
3.888047250,0
3.888127000,1
3.888220083,0
3.888299917,1
3.888394250,0
3.888472583,1
3.888565750,0
3.888645500,1
3.888738500,0
3.888818333,1
3.888911333,0
3.888991083,1
3.889084667,0
3.889163750,1
3.889256667,0
3.889336417,1
3.889429417,0
3.889509167,1
3.889602167,0
3.889681917,1
3.889774750,0
3.889854500,1
3.889947500,0
3.890027000,1
3.890119750,0
3.890199500,1
3.890292333,0
3.890372083,1
3.890465000,0
3.890544583,1
3.890637333,0
3.890718417,1
3.890809667,0
3.890889250,1
3.890981917,0
3.891061583,1
3.891154833,0
3.891235750,1
3.891326667,0
3.891406333,1
3.891498917,0
3.891578583,1
3.891673000,0
3.891750833,1
3.891845083,0
3.891923167,1
3.892015667,0
3.892095417,1
3.892188000,0
3.892267583,1
3.892360167,0
3.892440000,1
3.892532333,0
3.892613417,1
3.892704333,0
3.892784000,1
3.892876500,0
3.892956000,1
3.893050000,0
3.893128000,1
3.893220500,0
3.893299917,1
3.893392417,0
3.893471833,1
3.893564417,0
3.893643833,1
3.893736333,0
3.893815833,1
3.893908167,0
3.893987583,1
3.894080083,0
3.894159500,1
3.894252250,0
3.894331417,1
3.894423917,0
3.894503333,1
3.894595750,0
3.894675167,1
3.894769750,0
3.894846917,1
3.894939417,0
3.895020583,1
3.895111250,0
3.895190583,1
3.895283000,0
3.895362417,1
3.895454750,0
3.895534083,1
3.895626417,0
3.895705667,1
3.895798083,0
3.895877417,1
3.895969667,0
3.896050250,1
3.896141417,0
3.896220667,1
3.896312917,0
3.896392167,1
3.896484417,0
3.896563667,1
3.896655833,0
3.896735250,1
3.896827500,0
3.896906833,1
3.896999083,0
3.897078333,1
3.897170583,0
3.897249833,1
3.897342083,0
3.897421333,1
3.897513583,0
3.897592917,1
3.897685083,0
3.897764417,1
3.897856667,0
3.897935750,1
3.898027917,0
3.898107167,1
3.898201333,0
3.898278417,1
3.898370667,0
3.898449917,1
3.898542000,0
3.898621167,1
3.898713250,0
3.898792417,1
3.898884417,0
3.898963583,1
3.899055667,0
3.899134917,1
3.899226917,0
3.899306167,1
3.899401417,0
3.899477333,1
3.899569417,0
3.899648583,1
3.899740667,0
3.899819750,1
3.899911917,0
3.899991000,1
3.900083083,0
3.900162167,1
3.900254250,0
3.900333333,1
3.900425333,0
3.900504417,1
3.900596417,0
3.900675500,1
3.900767417,0
3.900846583,1
3.900938500,0
3.901017667,1
3.901109583,0
3.901188667,1
3.901280583,0
3.901359583,1
3.901453250,0
3.901530583,1
3.901622500,0
3.901701583,1
3.901793583,0
3.901872500,1
3.901965333,0
3.902043417,1
3.902135417,0
3.902214417,1
3.902306333,0
3.902385333,1
3.902477417,0
3.902556083,1
3.902648250,0
3.902728000,1
3.902819083,0
3.902897917,1
3.902989917,0
3.903068833,1
3.903160750,0
3.903239750,1
3.903331583,0
3.903410500,1
3.903502417,0
3.903581167,1
3.903673083,0
3.903751917,1
3.903843750,0
3.903922583,1
3.904014583,0
3.904093333,1
3.904185250,0
3.904264000,1
3.904355917,0
3.904434667,1
3.904526583,0
3.904605333,1
3.904697167,0
3.904776000,1
3.904868000,0
3.904946750,1
3.905038667,0
3.905117500,1
3.905209250,0
3.905288000,1
3.905380000,0
3.905458667,1
3.905550583,0
3.905629333,1
3.905721167,0
3.905799833,1
3.905891833,0
3.905970417,1
3.906062250,0
3.906141000,1
3.906232750,0
3.906311417,1
3.906403250,0
3.906481833,1
3.906574250,0
3.906652333,1
3.906744167,0
3.906822750,1
3.906914583,0
3.906993083,1
3.907086333,0
3.907164333,1
3.907255500,0
3.907334083,1
3.907425917,0
3.907504500,1
3.907598417,0
3.907676500,1
3.907766750,0
3.907845333,1
3.907937250,0
3.908015750,1
3.908107667,0
3.908186167,1
3.908278000,0
3.908356500,1
3.908448250,0
3.908526833,1
3.908618583,0
3.908697083,1
3.908789000,0
3.908867500,1
3.908959417,0
3.909037833,1
3.909129583,0
3.909208000,1
3.909299917,0
3.909378167,1
3.909470000,0
3.909548417,1
3.909641750,0
3.909720083,1
3.909810500,0
3.909889000,1
3.909981083,0
3.910059167,1
3.910150917,0
3.910229333,1
3.910321167,0
3.910399500,1
3.910491500,0
3.910569917,1
3.910661667,0
3.910740083,1
3.910831833,0
3.910910167,1
3.911002000,0
3.911080333,1
3.911172167,0
3.911250583,1
3.911342250,0
3.911420583,1
3.911513583,0
3.911590750,1
3.911682333,0
3.911760667,1
3.911852417,0
3.911930833,1
3.912022417,0
3.912100833,1
3.912192583,0
3.912270917,1
3.912362583,0
3.912440833,1
3.912532583,0
3.912610917,1
3.912702583,0
3.912781000,1
3.912873000,0
3.912951667,1
3.913042750,0
3.913121083,1
3.913212750,0
3.913291000,1
3.913385083,0
3.913461083,1
3.913552750,0
3.913631083,1
3.913722750,0
3.913801000,1
3.913892750,0
3.913971250,1
3.914062500,0
3.914140750,1
3.914232500,0
3.914310667,1
3.914402333,0
3.914480667,1
3.914572250,0
3.914650500,1
3.914744083,0
3.914820417,1
3.914912000,0
3.914990250,1
3.915081750,0
3.915160083,1
3.915251667,0
3.915330000,1
3.915421500,0
3.915499833,1
3.915591250,0
3.915669583,1
3.915761167,0
3.915839500,1
3.915930917,0
3.916009250,1
3.916100833,0
3.916179167,1
3.916270667,0
3.916350583,1
3.916440250,0
3.916518667,1
3.916611167,0
3.916690333,1
3.916779750,0
3.916858167,1
3.916949583,0
3.917027917,1
3.917119250,0
3.917198083,1
3.917288833,0
3.917367250,1
3.917458583,0
3.917537000,1
3.917628250,0
3.917706667,1
3.917797833,0
3.917876333,1
3.917967500,0
3.918046083,1
3.918137083,0
3.918215667,1
3.918306667,0
3.918385250,1
3.918478500,0
3.918554917,1
3.918645833,0
3.918724583,1
3.918815500,0
3.918894167,1
3.918985000,0
3.919063667,1
3.919154583,0
3.919233250,1
3.919326000,0
3.919402833,1
3.919493667,0
3.919572250,1
3.919663167,0
3.919741833,1
3.919833333,0
3.919912750,1
3.920002083,0
3.920080833,1
3.920172750,0
3.920250333,1
3.920341000,0
3.920419750,1
3.920510500,0
3.920589333,1
3.920679917,0
3.920759000,1
3.920849333,0
3.920928167,1
3.921018833,0
3.921097583,1
3.921188167,0
3.921267083,1
3.921357583,0
3.921436417,1
3.921528417,0
3.921605833,1
3.921696417,0
3.921775250,1
3.921865667,0
3.921944583,1
3.922035000,0
3.922115250,1
3.922204250,0
3.922283250,1
3.922374917,0
3.922452417,1
3.922542750,0
3.922621833,1
3.922712083,0
3.922791000,1
3.922881250,0
3.922960917,1
3.923050583,0
3.923129583,1
3.923219833,0
3.923298833,1
3.923388917,0
3.923467917,1
3.923558250,0
3.923637167,1
3.923730833,0
3.923806333,1
3.923896583,0
3.923975667,1
3.924065750,0
3.924144750,1
3.924234833,0
3.924313917,1
3.924404000,0
3.924483000,1
3.924573250,0
3.924652250,1
3.924742167,0
3.924821250,1
3.924911417,0
3.924990333,1
3.925080333,0
3.925159250,1
3.925249417,0
3.925328417,1
3.925419000,0
3.925497333,1
3.925587417,0
3.925666417,1
3.925756333,0
3.925835417,1
3.925925333,0
3.926004333,1
3.926094333,0
3.926173417,1
3.926263250,0
3.926342333,1
3.926432167,0
3.926511333,1
3.926601083,0
3.926680250,1
3.926770083,0
3.926849250,1
3.926939000,0
3.927018167,1
3.927108833,0
3.927188917,1
3.927276750,0
3.927356000,1
3.927445583,0
3.927524750,1
3.927614417,0
3.927693667,1
3.927783333,0
3.927862583,1
3.927952083,0
3.928031333,1
3.928120833,0
3.928200083,1
3.928289583,0
3.928368833,1
3.928458333,0
3.928537750,1
3.928627167,0
3.928706500,1
3.928795917,0
3.928875167,1
3.928964667,0
3.929043917,1
3.929134917,0
3.929212667,1
3.929302083,0
3.929381417,1
3.929470750,0
3.929550083,1
3.929639417,0
3.929720333,1
3.929808000,0
3.929887333,1
3.929976833,0
3.930056750,1
3.930145333,0
3.930224667,1
3.930313917,0
3.930393250,1
3.930482417,0
3.930561750,1
3.930651000,0
3.930730333,1
3.930819500,0
3.930899000,1
3.930988083,0
3.931067417,1
3.931157417,0
3.931235917,1
3.931325000,0
3.931404500,1
3.931493500,0
3.931573000,1
3.931661917,0
3.931741500,1
3.931830417,0
3.931909917,1
3.931998833,0
3.932078250,1
3.932167167,0
3.932246667,1
3.932335500,0
3.932415083,1
3.932503917,0
3.932583500,1
3.932672250,0
3.932751750,1
3.932844083,0
3.932920000,1
3.933008750,0
3.933088250,1
3.933180500,0
3.933256500,1
3.933345250,0
3.933424833,1
3.933513500,0
3.933593000,1
3.933681583,0
3.933761250,1
3.933849833,0
3.933929417,1
3.934018000,0
3.934097583,1
3.934186250,0
3.934265833,1
3.934354333,0
3.934433917,1
3.934522417,0
3.934602000,1
3.934691417,0
3.934770167,1
3.934858583,0
3.934938167,1
3.935026667,0
3.935106333,1
3.935194583,0
3.935274250,1
3.935362667,0
3.935442250,1
3.935530667,0
3.935610167,1
3.935698583,0
3.935778250,1
