Time [s],Channel 5
3.367761333,0
3.367859167,1
3.367971333,0
3.368069083,1
3.368181750,0
3.368279083,1
3.368392167,0
3.368489000,1
3.368601083,0
3.368699500,1
3.368810583,0
3.368907583,1
3.369019833,0
3.369117000,1
3.369231500,0
3.369325667,1
3.369437417,0
3.369534333,1
3.369645917,0
3.369742833,1
3.369854417,0
3.369951000,1
3.370062583,0
3.370159250,1
3.370270250,0
3.370366833,1
3.370478167,0
3.370574667,1
3.370685750,0
3.370782250,1
3.370893167,0
3.370989333,1
3.371100333,0
3.371196333,1
3.371307000,0
3.371403250,1
3.371515667,0
3.371610667,1
3.371720500,0
3.371816167,1
3.371926583,0
3.372022250,1
3.372132750,0
3.372228417,1
3.372338750,0
3.372434333,1
3.372544333,0
3.372639833,1
3.372750083,0
3.372845250,1
3.372955333,0
3.373052083,1
3.373160667,0
3.373255917,1
3.373365750,0
3.373461667,1
3.373570333,0
3.373665500,1
3.373775083,0
3.373871417,1
3.373979583,0
3.374076167,1
3.374183750,0
3.374278500,1
3.374387750,0
3.374482333,1
3.374591500,0
3.374686083,1
3.374795167,0
3.374889750,1
3.374998667,0
3.375093000,1
3.375203417,0
3.375298083,1
3.375405000,0
3.375499250,1
3.375608083,0
3.375702333,1
3.375810833,0
3.375904917,1
3.376013250,0
3.376107500,1
3.376216000,0
3.376310083,1
3.376418250,0
3.376512250,1
3.376620333,0
3.376715083,1
3.376822333,0
3.376916083,1
3.377024333,0
3.377118000,1
3.377227250,0
3.377319500,1
3.377427417,0
3.377520917,1
3.377631000,0
3.377722333,1
3.377830000,0
3.377923417,1
3.378031083,0
3.378124417,1
3.378232083,0
3.378325333,1
3.378432833,0
3.378526000,1
3.378633333,0
3.378726417,1
3.378833750,0
3.378927000,1
3.379034333,0
3.379127333,1
3.379234417,0
3.379327333,1
3.379434417,0
3.379527000,1
3.379634167,0
3.379726917,1
3.379834000,0
3.379926667,1
3.380033500,0
3.380126000,1
3.380232583,0
3.380325083,1
3.380431833,0
3.380524417,1
3.380632750,0
3.380723667,1
3.380830167,0
3.380922250,1
3.381028667,0
3.381120750,1
3.381227333,0
3.381319667,1
3.381426667,0
3.381518417,1
3.381626417,0
3.381716333,1
3.381822333,0
3.381914167,1
3.382020500,0
3.382112500,1
3.382218833,0
3.382310583,1
3.382417667,0
3.382508000,1
3.382613833,0
3.382705167,1
3.382811333,0
3.382902917,1
3.383009417,0
3.383100417,1
3.383206083,0
3.383297250,1
3.383402833,0
3.383494000,1
3.383600250,0
3.383691167,1
3.383797083,0
3.383888167,1
3.383993583,0
3.384085000,1
3.384189917,0
3.384280917,1
3.384386417,0
3.384477417,1
3.384583000,0
3.384675667,1
3.384779083,0
3.384869833,1
3.384974833,0
3.385065417,1
3.385170750,0
3.385261500,1
3.385366833,0
3.385457417,1
3.385562417,0
3.385652750,1
3.385757500,0
3.385849333,1
3.385953000,0
3.386043500,1
3.386148583,0
3.386239000,1
3.386343750,0
3.386433917,1
3.386540083,0
3.386628583,1
3.386733417,0
3.386823583,1
3.386928417,0
3.387018667,1
3.387123167,0
3.387213083,1
3.387317500,0
3.387407417,1
3.387513167,0
3.387601917,1
3.387706417,0
3.387796250,1
3.387900500,0
3.387990167,1
3.388094250,0
3.388183833,1
3.388288833,0
3.388377917,1
3.388482167,0
3.388571750,1
3.388675833,0
3.388765167,1
3.388868917,0
3.388958333,1
3.389062417,0
3.389151917,1
3.389256083,0
3.389345417,1
3.389449167,0
3.389538167,1
3.389642583,0
3.389731000,1
3.389834667,0
3.389924000,1
3.390029833,0
3.390117083,1
3.390220583,0
3.390309333,1
3.390412667,0
3.390501500,1
3.390604917,0
3.390694000,1
3.390798000,0
3.390886583,1
3.390990000,0
3.391078667,1
3.391181583,0
3.391270167,1
3.391373250,0
3.391462083,1
3.391566167,0
3.391654417,1
3.391757667,0
3.391846167,1
3.391948833,0
3.392037167,1
3.392139917,0
3.392229333,1
3.392331833,0
3.392420417,1
3.392523333,0
3.392611667,1
3.392714833,0
3.392802167,1
3.392904500,0
3.392992833,1
3.393095667,0
3.393184083,1
3.393287000,0
3.393375083,1
3.393477250,0
3.393565000,1
3.393667167,0
3.393755000,1
3.393857667,0
3.393945917,1
3.394048500,0
3.394136417,1
3.394238500,0
3.394326000,1
3.394428000,0
3.394515750,1
3.394618167,0
3.394706083,1
3.394808500,0
3.394896250,1
3.394998250,0
3.395085667,1
3.395187417,0
3.395275000,1
3.395376833,0
3.395464583,1
3.395566583,0
3.395654167,1
3.395756000,0
3.395843333,1
3.395944750,0
3.396032000,1
3.396133667,0
3.396221083,1
3.396322833,0
3.396410167,1
3.396512000,0
3.396599083,1
3.396700333,0
3.396789167,1
3.396890500,0
3.396976000,1
3.397077667,0
3.397165083,1
3.397266500,0
3.397353583,1
3.397454833,0
3.397541583,1
3.397642833,0
3.397729917,1
3.397831167,0
3.397918333,1
3.398019583,0
3.398106583,1
3.398207583,0
3.398296500,1
3.398395333,0
3.398482000,1
3.398583083,0
3.398669917,1
3.398771000,0
3.398859833,1
3.398958750,0
3.399045417,1
3.399146167,0
3.399232583,1
3.399333333,0
3.399420000,1
3.399520917,0
3.399607583,1
3.399708417,0
3.399794917,1
3.399895417,0
3.399981917,1
3.400082417,0
3.400168917,1
3.400271333,0
3.400356167,1
3.400456750,0
3.400543250,1
3.400643667,0
3.400729833,1
3.400830083,0
3.400916417,1
3.401016833,0
3.401103167,1
3.401203583,0
3.401289750,1
3.401390083,0
3.401476083,1
3.401576333,0
3.401662333,1
3.401762500,0
3.401848583,1
3.401949000,0
3.402035000,1
3.402135167,0
3.402221000,1
3.402321083,0
3.402406833,1
3.402506917,0
3.402592917,1
3.402693167,0
3.402779000,1
3.402879083,0
3.402964833,1
3.403064833,0
3.403150333,1
3.403250333,0
3.403336000,1
3.403436000,0
3.403521667,1
3.403622667,0
3.403707250,1
3.403807083,0
3.403892583,1
3.403992417,0
3.404077833,1
3.404177667,0
3.404263167,1
3.404363083,0
3.404448583,1
3.404548333,0
3.404633583,1
3.404733083,0
3.404818333,1
3.404918083,0
3.405005750,1
3.405103167,0
3.405188583,1
3.405290500,0
3.405373417,1
3.405472917,0
3.405558083,1
3.405657417,0
3.405742667,1
3.405842250,0
3.405927750,1
3.406030083,0
3.406112250,1
3.406212417,0
3.406296583,1
3.406395750,0
3.406480917,1
3.406580167,0
3.406665333,1
3.406764583,0
3.406849750,1
3.406950667,0
3.407033833,1
3.407134333,0
3.407217833,1
3.407316917,0
3.407402000,1
3.407501000,0
3.407586167,1
3.407685000,0
3.407771667,1
3.407869000,0
3.407953917,1
3.408052583,0
3.408137667,1
3.408237417,0
3.408321583,1
3.408420333,0
3.408505333,1
3.408603833,0
3.408688750,1
3.408787333,0
3.408874000,1
3.408970750,0
3.409055833,1
3.409154417,0
3.409239250,1
3.409337500,0
3.409422583,1
3.409520833,0
3.409605750,1
3.409704083,0
3.409789167,1
3.409887333,0
3.409972333,1
3.410070417,0
3.410155333,1
3.410253417,0
3.410338417,1
3.410436583,0
3.410521667,1
3.410619583,0
3.410704500,1
3.410802417,0
3.410887417,1
3.410985167,0
3.411070083,1
3.411168000,0
3.411254750,1
3.411350833,0
3.411436833,1
3.411533250,0
3.411618083,1
3.411715583,0
3.411800583,1
3.411898333,0
3.411983083,1
3.412080667,0
3.412165500,1
3.412263000,0
3.412347667,1
3.412445250,0
3.412530083,1
3.412627500,0
3.412712250,1
3.412809667,0
3.412894417,1
3.412993583,0
3.413076583,1
3.413175417,0
3.413258583,1
3.413355750,0
3.413440583,1
3.413537917,0
3.413622583,1
3.413719750,0
3.413804583,1
3.413901583,0
3.413986083,1
3.414083250,0
3.414167917,1
3.414265000,0
3.414349667,1
3.414446750,0
3.414532917,1
3.414628167,0
3.414714583,1
3.414810917,0
3.414894250,1
3.414991083,0
3.415075667,1
3.415172583,0
3.415257000,1
3.415355583,0
3.415438500,1
3.415535333,0
3.415619667,1
3.415716500,0
3.415800917,1
3.415897833,0
3.415982167,1
3.416079167,0
3.416163500,1
3.416260250,0
3.416344500,1
3.416441500,0
3.416525667,1
3.416622500,0
3.416706750,1
3.416803500,0
3.416889083,1
3.416984417,0
3.417068583,1
3.417167000,0
3.417249333,1
3.417346500,0
3.417430250,1
3.417528083,0
3.417610833,1
3.417707583,0
3.417791583,1
3.417890167,0
3.417972083,1
3.418069750,0
3.418152667,1
3.418249250,0
3.418333167,1
3.418429917,0
3.418513833,1
3.418610333,0
3.418694250,1
3.418790917,0
3.418874583,1
3.418971250,0
3.419055000,1
3.419151583,0
3.419235167,1
3.419332000,0
3.419415583,1
3.419512083,0
3.419595667,1
3.419692250,0
3.419775667,1
3.419872250,0
3.419955750,1
3.420052333,0
3.420135750,1
3.420232167,0
3.420316667,1
3.420412167,0
3.420495500,1
3.420591833,0
3.420675250,1
3.420771750,0
3.420856333,1
3.420951333,0
3.421034667,1
3.421131083,0
3.421214333,1
3.421310750,0
3.421394000,1
3.421490333,0
3.421573583,1
3.421669917,0
3.421753083,1
3.421849417,0
3.421932750,1
3.422029000,0
3.422113667,1
3.422208333,0
3.422291500,1
3.422387750,0
3.422472250,1
3.422566833,0
3.422650000,1
3.422746083,0
3.422829083,1
3.422925250,0
3.423008333,1
3.423104250,0
3.423187250,1
3.423283417,0
3.423366250,1
3.423462167,0
3.423545083,1
3.423641333,0
3.423724167,1
3.423820167,0
3.423903083,1
3.423999083,0
3.424082333,1
3.424177667,0
3.424260667,1
3.424356500,0
3.424440750,1
3.424535167,0
3.424618583,1
3.424713833,0
3.424796583,1
3.424892333,0
3.424977083,1
3.425070833,0
3.425153583,1
3.425249333,0
3.425332000,1
3.425427667,0
3.425510333,1
3.425606000,0
3.425688583,1
3.425784250,0
3.425866833,1
3.425962417,0
3.426044917,1
3.426140583,0
3.426223083,1
3.426318667,0
3.426401167,1
3.426496667,0
3.426579167,1
3.426674583,0
3.426757000,1
3.426853083,0
3.426934833,1
3.427030333,0
3.427112750,1
3.427208167,0
3.427290333,1
3.427385750,0
3.427468083,1
3.427564500,0
3.427645500,1
3.427742083,0
3.427823167,1
3.427918500,0
3.428000583,1
3.428095917,0
3.428178000,1
3.428273083,0
3.428355167,1
3.428450417,0
3.428532500,1
3.428627667,0
3.428709750,1
3.428805000,0
3.428886917,1
3.428981833,0
3.429063917,1
3.429159083,0
3.429240917,1
3.429335917,0
3.429417917,1
3.429513000,0
3.429594750,1
3.429689667,0
3.429772417,1
3.429866583,0
3.429948167,1
3.430043167,0
3.430125083,1
3.430219917,0
3.430303000,1
3.430396583,0
3.430478417,1
3.430573083,0
3.430654667,1
3.430749667,0
3.430831333,1
3.430925750,0
3.431007500,1
3.431103667,0
3.431184083,1
3.431278500,0
3.431360167,1
3.431457167,0
3.431536500,1
3.431631000,0
3.431712750,1
3.431807583,0
3.431890667,1
3.431983500,0
3.432065167,1
3.432159750,0
3.432240833,1
3.432335583,0
3.432417167,1
3.432511500,0
3.432592583,1
3.432687417,0
3.432768833,1
3.432863750,0
3.432944333,1
3.433039000,0
3.433120167,1
3.433214333,0
3.433295583,1
3.433390333,0
3.433471333,1
3.433565583,0
3.433646833,1
3.433741583,0
3.433822250,1
3.433916500,0
3.433997833,1
3.434092750,0
3.434173000,1
3.434267333,0
3.434348417,1
3.434442750,0
3.434523500,1
3.434617917,0
3.434698917,1
3.434793000,0
3.434873667,1
3.434970167,0
3.435049083,1
3.435145000,0
3.435223750,1
3.435318167,0
3.435398917,1
3.435492917,0
3.435573583,1
3.435667833,0
3.435748417,1
3.435842417,0
3.435923000,1
3.436017417,0
3.436097750,1
3.436192583,0
3.436272333,1
3.436366417,0
3.436448750,1
3.436540667,0
3.436621250,1
3.436715333,0
3.436795667,1
3.436891083,0
3.436970167,1
3.437064083,0
3.437144250,1
3.437238417,0
3.437318833,1
3.437412583,0
3.437492750,1
3.437586917,0
3.437667333,1
3.437761667,0
3.437841167,1
3.437935167,0
3.438015333,1
3.438108917,0
3.438190167,1
3.438283083,0
3.438363167,1
3.438456750,0
3.438536917,1
3.438632583,0
3.438710500,1
3.438804083,0
3.438884083,1
3.438977917,0
3.439057750,1
3.439151333,0
3.439231417,1
3.439325083,0
3.439404833,1
3.439498917,0
3.439580000,1
3.439671833,0
3.439751500,1
3.439845000,0
3.439925167,1
3.440018500,0
3.440098250,1
3.440191750,0
3.440271667,1
3.440366500,0
3.440444500,1
3.440537917,0
3.440617833,1
3.440711000,0
3.440790583,1
3.440885667,0
3.440963833,1
3.441056833,0
3.441136500,1
3.441229667,0
3.441309250,1
3.441402167,0
3.441481833,1
3.441575083,0
3.441654583,1
3.441748917,0
3.441827167,1
3.441920167,0
3.441999583,1
3.442092333,0
3.442171917,1
3.442264833,0
3.442344250,1
3.442437167,0
3.442516833,1
3.442609667,0
3.442689000,1
3.442781667,0
3.442861167,1
3.442953833,0
3.443033167,1
3.443125917,0
3.443205500,1
3.443298083,0
3.443377333,1
3.443469917,0
3.443549250,1
3.443643583,0
3.443721500,1
3.443813500,0
3.443892833,1
3.443985167,0
3.444064417,1
3.444157000,0
3.444236167,1
3.444328417,0
3.444407417,1
3.444499750,0
3.444578833,1
3.444672417,0
3.444750250,1
3.444842750,0
3.444921750,1
3.445013833,0
3.445092833,1
3.445185000,0
3.445265667,1
3.445356000,0
3.445435000,1
3.445527250,0
3.445606167,1
3.445699583,0
3.445777167,1
3.445869167,0
3.445947667,1
3.446039667,0
3.446118583,1
3.446211583,0
3.446290000,1
3.446381167,0
3.446460000,1
3.446551833,0
3.446630417,1
3.446723583,0
3.446800833,1
3.446892500,0
3.446971750,1
3.447062833,0
3.447141417,1
3.447233333,0
3.447311667,1
3.447403333,0
3.447481833,1
3.447573333,0
3.447651583,1
3.447743333,0
3.447821750,1
3.447913250,0
3.447991667,1
3.448083500,0
3.448161750,1
3.448253250,0
3.448331417,1
3.448422917,0
3.448501083,1
3.448592417,0
3.448670583,1
3.448762250,0
3.448840333,1
3.448931750,0
3.449009833,1
3.449101333,0
3.449179167,1
3.449270417,0
3.449348333,1
3.449439750,0
3.449517583,1
3.449609000,0
3.449686917,1
3.449778333,0
3.449856083,1
3.449947333,0
3.450025000,1
3.450116167,0
3.450193750,1
3.450285083,0
3.450362917,1
3.450454583,0
3.450533750,1
3.450623250,0
3.450700750,1
3.450791917,0
3.450869250,1
3.450960333,0
3.451037833,1
3.451129083,0
3.451206417,1
3.451297750,0
3.451375167,1
3.451466250,0
3.451543333,1
3.451634333,0
3.451711500,1
3.451802500,0
3.451879583,1
3.451970750,0
3.452048000,1
3.452139083,0
3.452216167,1
3.452307167,0
3.452384500,1
3.452474917,0
3.452551750,1
3.452642750,0
3.452719833,1
3.452810750,0
