x, y
0.04399403355723407, -0.5347593582887669
0.1319828678734522, 22.727248247931982
0.18854750210618185, 35.56149732620315
0.2451113691371613, 57.21925133689837
0.2451113691371613, 78.07486631016042
0.2765359528215248, 108.55614973262033
0.31424583684363655, 137.43314284054355
0.3519549536639979, 155.88235294117646
0.3959493708221068, 157.48661877637244
0.45251362145396146, 155.88235294117646
0.47136875526545474, 166.3101604278075
0.5090778720858161, 182.35294117647055
0.5090778720858161, 192.78074866310163
0.5530722892439249, 196.7914438502674
0.6033516231389069, 186.36363636363632
0.6222063733495253, 172.72727272727275
0.6410611235601434, 159.8930481283423
0.6599162573716367, 149.46522840204085
0.6976253741919981, 156.68447973893927
0.7290499578763616, 167.11229946524065
0.741619791350107, 174.33155080213902
0.7793292917713436, 182.35294117647055
0.8233237089294524, 167.91443850267382
0.8233237089294524, 150.26737967914437
0.8484637594778184, 128.60961342877886
0.8547482926138162, 98.9304568040817
0.8798883431621822, 86.09625668449195
0.9113129268465457, 90.10695187165771
0.9364522101931617, 108.55614973262033
0.9490220436669075, 126.20320855614978
0.980446627351271, 142.24598930481284
1.0621505449306161, 125.40106951871661
1.0684358452683642, 104.54545454545456
1.0872902118781071, 86.8983712425844
1.1438544625099618, 98.9304568040817
1.1438544625099618, 110.16042780748666
1.2004187131418165, 115.7754010695187
1.2381282135630531, 98.1283422459893
1.2884079310589094, 85.29411764705884
1.3261170478792712, 73.26203208556149
1.3952511319848713, 79.67914438502675
1.464385216090471, 65.2406417112299
1.451815382616726, 45.18716577540107
1.4895248830379617, 23.529411764705856
1.5020947165117076, 0.26737967914439764
1.508380016849455, -16.577540106951858
1.5523740504066894, -1.336922875062669
1.602653767902546, 13.101604278074888
1.6340783515869095, 19.51871657754009
1.678072385144144, 28.342245989304786
1.7346366357759981, 13.101604278074888
1.7472064692497435, 0.26737967914439764
1.8037707198815986, -1.336922875062669
1.8540504373774553, -14.171122994652393
1.8917595541978163, -24.598930481283418
1.9168996047461824, -6.951871657754026
1.9357539713559253, 13.903743315507995
1.9671785550402894, 24.33155080213902
2.0237428056721436, 7.486631016042793
2.042597939483637, -6.1497326203208615
2.0928768897777443, -7.7540106951871905
2.111731639988362, -22.19251336898398
2.1243014734621077, -39.03743315508021
2.180865724093962, -47.0588235294118
2.2122903077783254, -31.81818181818184
2.2060053910414528, -12.566844919786092
2.2060053910414528, 4.278074866310163
2.218575224515199, 17.112299465240653
2.2814243918839257, 7.486631016042793
2.2939946089585463, -8.556149732620327
2.3065640588314165, -16.577540106951858
2.3317037257789073, -6.951871657754026
2.344273559252653, -2.1390374331550674
2.3945528931476345, -14.171122994652393
2.4071227266213806, -28.609625668449183
2.419692560095126, -38.23529411764707
2.4322623935688714, -48.6631016042781
2.419692560095126, -38.23529411764707
2.4825417274638535, -41.44387474672044
2.5139663111482164, -27.807486631016047
2.5139663111482164, -8.556149732620327
2.576815478516944, -3.743315508021425
2.6899439797806535, -10.160427807486627
2.7716478973599994, -14.171122994652393
2.8282121479918536, -9.358313249394257
2.8470668982024714, -3.743315508021425
2.884776398623708, -3.743315508021425
2.897346232097454, -10.160427807486627
2.93505573251869, -15.77540106951875
2.93505573251869, -27.005347593582883
2.9601953994661807, -39.03743315508021
3.016759650098035, -45.454569933886205
3.0481842337823988, -22.19251336898398
3.035614400308653, -7.7540106951871905
3.0670389839930174, 2.6737723121030967
3.117318317887999, -12.566844919786092
3.1361730680986173, -29.411789185223114
3.1487429015723625, -46.2566844919786
3.2053071522042176, -68.71657754010695
3.2304468191517084, -100
3.255586486099199, -128.87700534759358
3.293295986520435, -152.9411764705883
3.3687149873629085, -171.39037433155082
3.444133988205381, -167.37967914438502
3.456703821679126, -149.73262032085566
3.481843488626617, -132.08556149732618
3.5006982388372356, -112.83422459893049
3.5572624894690903, -139.3048128342246
3.576117239679708, -155.34759358288773
3.5509775727322173, -166.5775890656334
3.5824021564165807, -186.63106500146225
3.601256906627199, -201.06951871657756
3.6452513237853084, -186.63106500146225
3.657821157259054, -166.5775890656334
3.657821157259054, -152.13903743315512
3.6766759074696713, -136.8983957219251
3.720670324627781, -129.67914438502675
3.7960893254702532, -154.54550350413604
3.777234575259635, -142.5134179426387
3.833798825891491, -171.39037433155082
3.946927327155199, -173.79679144385028
4.072625661892653, -170.58828425279916
4.060055828418908, -135.29411764705884
4.1103351623138895, -108.82352941176472
4.141759745998255, -79.14438502673798
4.154329579471999, -48.6631016042781
4.1920398470949864, -19.786096256684516
4.280027914209454, 9.89304812834223
4.386871498736291, 45.989304812834234
